Claart,Fecncre,Cant,Clacli,Clatipcli
03TM18112,24/01/23,10.5,MRSZI046,0
01PAB,24/01/23,1.0,VILJ75,0
03ANG142,24/01/23,90.6,MRSZI046,0
03PTR4414,24/01/23,145.6,MRSZI046,0
01ARM124,25/01/23,8.0,MRSZI046,0
01ARM123,25/01/23,11.0,PSP14,0
03PR10020,25/01/23,3.2,MRS2043,0
08E362501,25/01/23,4.0,OCP100,3
04HSI2176,25/01/23,2.0,MRS2043,0
01ARE,25/01/23,1.0,MRS2043,0
01BLO12,26/01/23,3000.0,PSP14,0
03CABDAÑ,27/01/23,5.0,MRSZI0603,0
05CODPVCH3490,27/01/23,20.0,MRSZI046,0
05COPPVCH34,27/01/23,6.0,MRSZI046,0
05TUBPVCHA34,27/01/23,12.0,MRSZI046,0
03PTR114,28/01/23,126.0,MRS2043,0
05COPL12,30/01/23,5.0,MRS2043,0
01COMB34,30/01/23,0.5,MRSZI046,0
01CEMCAZ50,30/01/23,1.0,MRSZI046,0
01SON20,30/01/23,2.0,MRSZI38,0
03103TS20,30/01/23,6.4,PUBGEN,0
01VAR112,30/01/23,15.0,MRS2043,0
01ALREC,01/02/23,3.0,MRSZI046,0
01CEMCAZ50,01/02/23,1.0,MRSZI046,0
01VAR38,01/02/23,5.0,MRSZI046,0
03PTR114,02/02/23,130.0,PUBGEN,0
03TC30212,02/02/23,21.0,PUBGEN,0
04HDCM14,02/02/23,8.0,PUBGEN,0
04HDD412,02/02/23,6.0,PUBGEN,0
04HDDC412,02/02/23,12.0,PUBGEN,0
04HSO1318,02/02/23,15.0,PUBGEN,0
06FONSDS,02/02/23,3.0,PUBGEN,0
06OINESMNEGAL,02/02/23,2.0,PUBGEN,0
06PEB4,02/02/23,3.0,PUBGEN,0
06T501,02/02/23,21.0,PUBGEN,0
01VAR112,02/02/23,42.0,MRSZI046,0
05JUEHC3,03/02/23,1.0,MRSZI046,0
03PTR114,03/02/23,580.0,PUBGEN,0
03PTR114,03/02/23,46.0,PUBGEN,0
01ARM123,04/02/23,10.0,SOMJ84,0
01CAS651,04/02/23,15.0,MRSZI0025,0
06ABRA2,07/03/23,42.0,MRS2043,0
03POL88,07/02/23,43.2,MOCC87,0
03LA10126400,07/02/23,2.0,MRS2043,0
01ARE,08/02/23,6.0,PUBGEN,0
03SOL146,09/02/23,190.4,MRSZI1006,0
05TAPMPVC2,09/02/23,1.0,MRS2043,0
06ALAPJ34,10/02/23,13.0,MRSZI120,0
03PTR214,10/02/23,35.2,MOMM67,0
01ARM12204,13/02/23,10.0,MRSZI046,0
0649191,14/02/23,1.0,MRS2043,0
05TUBPVCN4,14/02/23,18.0,MRSZI046,0
05COFLEXFC,15/02/23,1.0,PUBGEN,0
01BLO12,18/02/23,125.0,OESM970,0
08CON2023,20/02/23,5.0,MRSZI046,0
01CEMCAZ50,20/02/23,20.0,MRSZI1006,0
01CEMCAZ50,20/02/23,100.0,MRSZI1006,0
03ANG182,20/02/23,15.2,MRSZI1006,0
03LN41020,20/02/23,2.0,MRSZI1006,0
03PC7518,20/02/23,16.8,MRSZI1006,0
03PR22518,20/02/23,129.0,MRSZI1006,0
03PR30018,20/02/23,25.2,MRSZI1006,0
03PTR3112,20/02/23,80.0,MRSZI1006,0
03PTR4414,20/02/23,36.4,MRSZI1006,0
03SOL144,20/02/23,31.0,MRSZI1006,0
03SOL183,20/02/23,225.0,MRSZI1006,0
04HBL3R,20/02/23,9.0,MRSZI1006,0
04S104,20/02/23,1.0,MRSZI1006,0
04S105,20/02/23,1.0,MRSZI1006,0
03LN41016,22/02/23,1.0,MRSZI046,0
01ARM123,22/02/23,10.0,MRSZI100,0
05CODPVC490,23/02/23,4.0,MRSZI046,0
05CODPVC490,24/02/23,4.0,MRSZI046,0
01MALSOL6,25/02/23,50.0,MRSZI046,0
01TB,27/02/23,6.0,MRS730,0
03TC3031,28/02/23,2.0,CAGV61,0
03TAB38,28/02/23,32.6,MRSZI1006,0
03VIPR104179,28/02/23,219.0,MRSZI1006,0
04CHPH717,28/02/23,2.0,MRSZI1006,0
04HBL3R,28/02/23,6.0,MRSZI1006,0
03M22518,28/02/23,15.2,MRSZI1006,0
03PP20018,28/02/23,22.8,MRSZI1006,0
03PR12518,28/02/23,11.2,MRSZI1006,0
03PR17518,28/02/23,14.4,MRSZI1006,0
03SOL182,28/02/23,8.1,MRSZI1006,0
01ARM124,28/02/23,10.0,MRSZI046,0
01CAL,01/03/23,2.0,MATR,0
01CEMBIG,01/03/23,2.0,MATR,0
01BLO12,01/03/23,20.0,MRSZI046,0
03121CH18,01/03/23,12.0,PEMG66,1
03127TDC18,01/03/23,5.6,PEMG66,1
03M22518,01/03/23,26.6,PEMG66,1
04HDDC412,01/03/23,2.0,PEMG66,1
04HSI2110,01/03/23,0.5,PEMG66,1
01ALREC,02/03/23,3.0,MRS2043,0
01BAB1030,02/03/23,300.0,MRS2043,0
01CEMCAZ50,02/03/23,25.0,MRS2043,0
01VAR38,02/03/23,16.0,MRS2043,0
06CLA212,02/03/23,3.0,MRS2043,0
GTRAS,02/03/23,1.0,MRS2043,0
01BLO12,02/03/23,50.0,MATR,0
01ARCRI,03/03/23,6.0,MRSZI046,0
05TUBGALV5138,03/03/23,5.0,MRS2043,0
0619679,04/03/23,2.0,MRSZI046,0
06LIMA8,04/03/23,2.0,MRSZI046,0
01MALSOL6,06/03/23,10.0,MRSZI046,0
03TAB310T,07/03/23,142.8,MRSZI046,0
03SOL182,07/03/23,16.2,LUVS75,0
03SOL1812,07/03/23,2.0,PUBGEN,0
01EST1520,07/03/23,24.0,MRS2043,0
01ARM1543,08/03/23,12.0,PUBGEN,0
0615932,08/03/23,1.0,PUBGEN,0
01VAR112,16/03/23,7.0,PUBGEN,0
03LN41014,16/03/23,1.0,PUBGEN,0
03LPCR723,10/03/23,3.0,PUBGEN,0
03PC10020,10/03/23,6.9,PUBGEN,0
03POL56,10/03/23,28.0,PUBGEN,0
01ARECARR,11/03/23,2.0,MHC20,0
03TAB33,14/03/23,12.4,MRSZI046,0
03PR12518,15/03/23,33.6,MENH56,0
03PTR3112,15/03/23,70.0,MENH56,0
03PTR34,15/03/23,12.6,MENH56,0
06TAQE12,15/03/23,20.0,MRSZI046,0
04HPASR05,15/03/23,1.0,MRS2043,0
01YEM,16/03/23,21.0,MRSZI0025,0
04HPPB1434,17/03/23,300.0,MRS2043,0
08BICCH8,18/03/23,38.0,GAGS74,0
03LG31026,20/03/23,2.0,PUBGEN,0
01YEM,21/03/23,4.0,MRSZI0025,0
03PTR212114,21/03/23,49.2,CERE89,1
01COMB34,21/03/23,0.5,PUBGEN,0
03PC10018,22/03/23,26.1,MRSZI046,0
03PR20018,22/03/23,8.8,MRSZI046,0
03SOL3162,22/03/23,6.0,MRSZI046,0
01ARM124,23/03/23,3.0,MRS2043,0
01BLO10,25/03/23,15.0,MRS0537,0
01ALREC,27/03/23,10.0,MRSZI046,0
01ARM1543,27/03/23,4.0,MRSZI046,0
01ARE,28/03/23,0.5,MRS2043,0
01BLO15,29/03/23,350.0,PUBGEN,0
05CONPH12,29/03/23,2.0,MRS2043,0
05CONPL12,29/03/23,2.0,MRS2043,0
05CONPL34,29/03/23,1.0,MRS2043,0
01BLO15,31/03/23,500.0,MRS2043,0
06BALCA,04/04/23,1.0,PUBGEN,0
06VOLTAL,04/04/23,1.0,PUBGEN,0
08RON516,04/04/23,4.0,PUBGEN,0
08TOR516312,04/04/23,4.0,PUBGEN,0
08TUER516,04/04/23,4.0,PUBGEN,0
01CEMCAZ50,05/04/23,10.0,MRSZI10004,0
03TM162,06/04/23,28.5,PUBGEN,0
03TM18112,06/04/23,7.0,PUBGEN,0
06BRF516,10/04/23,1.0,MRS2043,0
03k30018,11/04/23,48.0,PUBGEN,0
03PLA31034,11/04/23,140.34,JUAF96,0
CORT,11/04/23,1.0,JUAF96,0
01ARE4,12/04/23,1.0,PUBGEN,0
01TAR,13/04/23,6.0,CAZH93,0
08POLF12,14/04/23,50.0,MRS2043,0
03M22518,14/04/23,22.8,MRS2043,0
01PAB,14/04/23,1.0,MRSIZ143,0
01ARE,14/04/23,1.5,PUBGEN,0
01COMB34,14/04/23,1.0,PUBGEN,0
03POL86,18/04/23,64.8,EAPJ90,0
03131MOS20,18/04/23,4.0,PUBGEN,0
01MALSOL6,19/04/23,80.0,MRS2043,0
08BOT8,20/04/23,30.0,MRSZI0025,0
05ADAPIM12,21/04/23,1.0,MRS2043,0
05CR3412,21/04/23,1.0,MRS2043,0
03LA10126500,21/04/23,1.0,MRSZI0603,0
06CODP12,24/04/23,18.0,MRS2043,0
03TAB3101,27/04/23,20.4,MRSIZ143,0
01TAR,27/04/23,20.0,OCP100,3
01TB,08/05/23,8.0,MRSZI130,0
05TUBGALV5138,28/04/23,12.0,PUBGEN,0
02CINJ,28/04/23,2.0,MRSZI0025,0
02CINJ,02/05/23,2.0,MFA18,0
02COME28,02/05/23,4.0,MFA18,0
02PANN2,02/05/23,4.0,MFA18,0
08RON38,03/05/23,2.0,MRS2043,0
08TOR38212,03/05/23,2.0,MRS2043,0
08TUER38,03/05/23,2.0,MRS2043,0
03103TS18,03/05/23,3.7,PUBGEN,0
03154JUN18,03/05/23,1.5,PUBGEN,0
01ARM12204,04/05/23,7.0,HEMF74,0
03k30018,05/05/23,8.0,MRSIZ143,0
01CAL,06/05/23,2.0,MRSZI046,0
01ARM204,08/05/23,2.0,MRSZI046,0
03K30020,09/05/23,2.0,PUBGEN,0
01ARM123,12/05/23,17.0,PUBGEN,0
03ANG3161,13/05/23,11.0,CAZH93,0
03ANG3161,13/05/23,11.0,CAZH93,0
01CAL,15/05/23,2.0,MRS2043,0
04CHPFANL,15/05/23,1.0,MRS2043,0
04HSI2178,16/05/23,2.0,MRS2043,0
08CENC1,20/05/23,1.0,MRS2043,0
08PASQ20,20/05/23,1.0,MRS2043,0
05TUBGALV2,16/05/23,2.0,RODH66,6
05TUBPVCN6,18/05/23,18.0,PUBGEN,0
01ARM538,19/05/23,10.0,MRS2043,0
06EC12,20/05/23,1.0,HESA76,14
01ARM204,22/05/23,7.0,MRSZI046,0
05CODPLU3490,23/05/23,2.0,MRS2043,0
08PVAL12,23/05/23,1.0,MRS2043,0
01EST1530,26/05/23,70.4,CGU021,0
06ARC3,27/05/23,14.0,MRS2043,0
03PR20018,27/05/23,35.2,PUBGEN,0
03TAB310T,29/05/23,40.8,MRS650,0
01BLO15,30/05/23,1000.0,MHC20,0
SRVBASIND,30/05/23,2.0,PUBGEN,0
SRVBASIND,30/05/23,3.0,PUBGEN,0
03PR10020,01/06/23,3.2,EAMF78,1
01ARM204,01/06/23,3.0,MRS2043,0
01CEMCAZ50,01/06/23,10.0,MRS2043,0
06MACI122,02/06/23,40.0,PUBGEN,0
05REDGALVC112,02/06/23,1.0,MRS2043,0
03PC15018,02/06/23,17.2,MRSZI19,0
03PERC050,02/06/23,5.6,MRSZI19,0
06PL4,02/06/23,6.0,MRSZI19,0
06CLA212,02/06/23,25.0,MRSZI164,0
01CAL,03/06/23,5.0,MRSZI0025,0
01TAR,03/06/23,20.0,MRSZI0501,0
0614271,05/06/23,5.0,MRSIZ143,0
01COMB34,05/06/23,2.0,MRS2043,0
01EST1530,10/06/23,20.8,MRSZI046,0
03TAB310T,14/06/23,20.4,MRS2043,0
05CONPL34,14/06/23,10.0,MRSZI0025,0
06CLA212,14/06/23,2.0,MRS2043,0
03k30018,16/06/23,8.0,MRSIZ143,0
06BF34,16/06/23,1.0,MRSZI0047,0
0613186,16/06/23,1.0,MRS2043,0
06BISHEM212,19/06/23,3.0,IAHC450,3
03TAB33,19/06/23,12.4,MRS2043,0
04HPER,19/06/23,8.0,MRS2043,0
06ESPC,19/06/23,16.0,IAHC450,3
03TAB36Z,21/06/23,12.4,MRS2043,0
08TOR14212,21/06/23,180.0,MRS2043,0
06ESPC,23/06/23,8.0,IAHC450,3
06ALAG145,23/06/23,7.0,IAHC450,3
06ALAG16,23/06/23,3.0,IAHC450,3
02ECAG6305,24/06/23,4.0,RODH66,6
02EPP6305,24/06/23,8.0,RODH66,6
02PANLIG12,24/06/23,2.0,RODH66,6
05CONPH12,26/06/23,3.0,MRS2043,0
05CONPL12,26/06/23,3.0,MRS2043,0
05PLJLR20,26/06/23,1.0,MRS2043,0
03TC302,26/06/23,12.0,CAZH93,0
03TC30L,26/06/23,4.0,CAZH93,0
05TUEP12,27/06/23,1.0,MRS2043,0
08PVAL34,27/06/23,1.0,MRS2043,0
02PANN2,28/06/23,1.0,IAHC450,3
02PERM,28/06/23,1.0,IAHC450,3
05TUBGALV51126,28/06/23,1.0,IAHC450,3
05TUBGALV5212,28/06/23,1.0,IAHC450,3
05TUBGALV522,28/06/23,1.0,IAHC450,3
04HSI2176,28/06/23,5.0,MRS2043,0
03LA10126500,29/06/23,7.0,PUBGEN,0
03VCUA12,30/06/23,77.0,MRS2043,0
04HPPB141,04/07/23,100.0,PUBGEN,0
01EST1525,04/07/23,37.0,PUBGEN,0
03LPCGR305,06/07/23,1.0,PUBGEN,0
02COMP12,06/07/23,1.0,MRS2043,0
02ECAG4305,06/07/23,4.0,MRS2043,0
02PANN2,06/07/23,2.0,MRS2043,0
05CODPLH,06/07/23,1.0,MRS2043,0
05CONPL12,06/07/23,2.0,MRS2043,0
03POL46,07/07/23,60.0,MRS2043,0
01CEMCAZ50,11/07/23,2.0,MRSIZ143,0
05E308,14/07/23,4.0,MRS2043,0
01ARM538,14/07/23,2.0,AATF77,14
01VAR112,14/07/23,8.0,MRSZI046,0
01VAR1,18/07/23,3.0,OESM970,0
06COLCR,19/07/23,1.0,MRS2043,0
06MACI12125,20/07/23,9.0,PUBGEN,0
03PC20018,20/07/23,139.2,ZAOC7,0
03PR30018,20/07/23,50.4,ZAOC7,0
0615953,20/07/23,1.0,PUBGEN,0
0616920,25/07/23,1.0,MRS2043,0
05CONPH12,25/07/23,1.0,MRS2043,0
05CONPL12,25/07/23,2.0,MRS2043,0
03SOL181,25/07/23,4.0,PUBGEN,0
01TAR,27/07/23,3.0,GAMA5005,0
03M22518,27/07/23,7.6,MRSIZ143,0
03P10018,27/07/23,8.0,MRSIZ143,0
01VAR112,28/07/23,5.0,PUBGEN,0
02TOR1,01/08/23,100.0,MRSIZ143,0
02TOR34,01/08/23,200.0,MRSIZ143,0
03103TS20,01/08/23,12.8,MRSIZ143,0
03121CH20,01/08/23,18.0,MRSIZ143,0
03ANG18114,01/08/23,19.2,MRSIZ143,0
03M22520,01/08/23,17.4,MRSIZ143,0
03SOL1812,01/08/23,20.0,MRSIZ143,0
03VCUA12,01/08/23,42.0,MRSIZ143,0
04HPPB141,01/08/23,400.0,MRSIZ143,0
04TD2,01/08/23,6.0,MRSIZ143,0
01EST1530,02/08/23,250.0,BACS84,0
01SON30,02/08/23,10.0,MCO180,0
05COLPVC4,04/08/23,1.0,MRS2043,0
05ACOF2606,04/08/23,1.0,MRS2043,0
04HBISPR100,04/08/23,8.0,PUBGEN,0
08POL12,07/08/23,100.0,MRSZI170,0
05NIPGALV122,08/08/23,2.0,MRS2043,0
06ABRASF6,08/08/23,2.0,MRS2043,0
01MALSOL10,08/08/23,12.5,PUBGEN,0
01LADR5,09/08/23,1293.0,MATR,0
01ALAM,09/08/23,10.0,MRS2043,0
01LADR5,10/08/23,1050.0,MATR,0
01ARE,12/08/23,3.0,PUBGEN,0
01COMB34,12/08/23,6.0,PUBGEN,0
03TAB38,14/08/23,358.6,SAGA76,0
08CONC34,18/08/23,40.0,PECA62,1
08TUBC34PD,18/08/23,40.0,PECA62,1
01ARM1543,18/08/23,1.0,MRSZI046,0
06PLOM8,18/08/23,1.0,PUBGEN,0
03PR20018,19/08/23,44.0,OCP100,3
04HSI2110,19/08/23,20.0,MRSIZ143,0
03VCUA58,21/08/23,63.0,MRSIZ143,0
04HREM1814,21/08/23,50.0,MRSIZ143,0
05COPL34,22/08/23,1.0,MRS2043,0
05NIPGALVRC12,22/08/23,4.0,MRS2043,0
05REDPL3412,22/08/23,1.0,MRS2043,0
05ADAPMPH12,22/08/23,5.0,LOGR69,0
01EST1520,22/08/23,1.0,MRS2043,0
05ADAPMPH12,22/08/23,2.0,MRS2043,0
05CODPVR401290,22/08/23,2.0,MRS2043,0
05TEEPVCH12,22/08/23,3.0,MRS2043,0
01VAR34,23/08/23,3.0,MRS2043,0
08POL1234,25/08/23,100.0,MRS2043,0
03POL36,25/08/23,60.0,MATR,0
01ARE,30/08/23,3.0,MRSZI046,0
03TC30L,30/08/23,6.0,PUBGEN,0
01ARM1543,31/08/23,4.0,MRSZI046,0
02ANGA,01/09/23,2.0,MRSZI046,0
02CINJ,01/09/23,1.0,MRSZI046,0
02ECAG4305,01/09/23,3.0,MRSZI046,0
02ECLE305,01/09/23,1.0,MRSZI046,0
02EES305,01/09/23,2.0,MRSZI046,0
02EPG4305,01/09/23,8.0,MRSZI046,0
02PANN2,01/09/23,4.0,MRSZI046,0
02TOR812,01/09/23,200.0,MRSZI046,0
02TORFOSF,01/09/23,300.0,MRSZI046,0
04HTAQ14,01/09/23,50.0,MRSZI046,0
06PIJ8112,01/09/23,50.0,MRSZI046,0
08RON316,01/09/23,50.0,MRSZI046,0
01COMB34,01/09/23,1.5,PUBGEN,0
08POL1,01/09/23,100.0,MRS2043,0
01CEMB50,01/09/23,10.0,MEZO74,1
01YEM,01/09/23,30.0,MEZO74,1
06PEGAMM,01/09/23,38.0,MEZO74,1
04HCR,01/09/23,10.0,MRSIZ143,0
04HDCM14,01/09/23,1.0,MRSIZ143,0
04HHROS,01/09/23,20.0,MRSIZ143,0
04HPER,01/09/23,5.0,MRSIZ143,0
03PC10018,01/09/23,11.6,MRSIZ143,0
03SOL141211,01/09/23,11.4,MRSIZ143,0
03VCUA12,01/09/23,28.0,MRSIZ143,0
04CABALLO,01/09/23,2.0,MRSIZ143,0
GTRAS,01/09/23,1.0,MRSZI046,0
01ALREC,01/09/23,25.0,MRSZI046,0
01EST1515,01/09/23,100.0,MRSZI046,0
06CLA212,01/09/23,8.0,MRSZI046,0
08CAJO4R,01/09/23,15.0,MRSZI046,0
08POL12,01/09/23,100.0,MRSZI046,0
03121CH20,04/09/23,6.0,MRSZI046,0
03126CHC20,04/09/23,8.0,MRSZI046,0
03M22520,04/09/23,5.8,MRSZI046,0
03PP30020,04/09/23,5.3,MRSZI046,0
03TC30212,07/09/23,1.0,MRS4093,0
03TC301,05/09/23,1.0,MRS2043,0
SRVBASIND,05/09/23,3.0,PUBGEN,0
05COPPVC4,06/09/23,5.0,PUBGEN,0
05TUBPVCN4,06/09/23,21.0,PUBGEN,0
SRVBASIND,06/09/23,2.0,PUBGEN,0
05CODOPLUSMACHO,06/09/23,8.0,MRSZI0205,0
05PLJLR20,06/09/23,2.0,MRSZI0205,0
06POLH1,06/09/23,300.0,PUBGEN,0
04CABALLO,07/09/23,2.0,MRSIZ143,0
01TB,08/09/23,5.0,MRSZI144,0
03POL66,11/09/23,225.0,MRSZI188,0
03PTR214,11/09/23,52.8,MRSZI188,0
03PTR3314,11/09/23,106.4,MRSZI188,0
03PTR6214,11/09/23,684.0,MRSZI188,0
03TC303,11/09/23,10.0,MRSZI188,0
03TC304,11/09/23,2.0,MRSZI188,0
03POL46,12/09/23,80.0,MATR,0
01ARM1543,14/09/23,21.0,MRS2043,0
02ANGA,14/09/23,3.0,MRS2043,0
02ECLE305,14/09/23,2.0,MRS2043,0
01VAR38,15/09/23,25.0,MRS2043,0
04HRGS2,18/09/23,2.0,MRSZI0025,0
01ARE,19/09/23,1.0,PUBGEN,0
02CAN24,19/09/23,19.0,PUBGEN,0
02CIFIBV,19/09/23,1.0,PUBGEN,0
02COMPP,19/09/23,2.0,PUBGEN,0
02PANH2,19/09/23,9.0,PUBGEN,0
02PFRTF,19/09/23,1.0,PUBGEN,0
03DUDO20,19/09/23,6.99,MRSZI046,0
03PR10018,19/09/23,26.4,MRSZI046,0
03DUDO20,19/09/23,2.41,PUBGEN,0
03PC10020Z,19/09/23,18.4,PUBGEN,0
03PC7520Z,19/09/23,3.2,PUBGEN,0
03LG31024,20/09/23,1.0,MRS2043,0
04PINACANJ3,23/09/23,35.0,MRSZI046,0
0617527,25/09/23,16.0,MRSZI188,0
06LIJAJ7380,25/09/23,50.0,MRSZI188,0
01EST1520,25/09/23,32.5,MRS2043,0
01BLO10,28/09/23,880.0,MRS2043,0
05TUBPVCN2,28/09/23,3.0,MRS2043,0
04CHPFANL,02/10/23,2.0,MRSZI0528,0
03VCAR12,02/10/23,15.4,PUBGEN,0
01ARM1543,09/10/23,3.0,PUBGEN,0
06CODP12,09/10/23,12.0,MRS2043,0
0619397,11/10/23,1.0,CCO22,0
05DETIA,11/10/23,1.0,MRS2043,0
08FZA512,12/10/23,1.0,MRS2043,0
01YEM,12/10/23,6.0,MRSZI0525,0
05TEEPVC3,13/10/23,3.0,MRS2043,0
01CEMCAZ50,14/10/23,74.0,PSP14,0
03PR40018,17/10/23,13.2,PUBGEN,0
03TC30114,18/10/23,1.0,PUBGEN,0
01BAB1030,23/10/23,50.0,MRSZI046,0
03PC15018,24/10/23,4.3,MRSZI046,0
03PR40018,26/10/23,15.8,PUBGEN,0
05CONPL12,26/10/23,2.0,VASR9,0
05REDGALV11122,26/10/23,1.0,VASR9,0
05VALERO12,26/10/23,1.0,VASR9,0
06VALVCH,26/10/23,1.0,VASR9,0
05NIPGTERM38,27/10/23,2.0,MRS2043,0
0827107,01/11/23,5.0,MRS2043,0
06BRF38,01/11/23,1.0,MRS2043,0
06TAQQC38,01/11/23,1.0,MRS2043,0
08TOR38212,01/11/23,1.0,MRS2043,0
06BIM2,08/11/23,1.0,BCP14,0
01ARM204,09/11/23,3.0,SORI82,1
01ARM124,09/11/23,11.0,MRS2043,0
03TC401,11/11/23,0.5,MRSZI170,0
01CEMBIG,13/11/23,2.0,MRSZI046,0
GTRAS,13/11/23,1.0,MRSZI046,0
