Claart,Fecrem,Cant
05PEGACPVC50,30/11/22,1.0
04HPPB212,30/11/22,200.0
03154JUN20,30/11/22,12.0
01VAR38,30/11/22,1.0
03SOL316112,30/11/22,4.5
03SOL3162,30/11/22,6.0
04HSI2178,30/11/22,1.0
04DISCAU778,30/11/22,2.0
03PC7518,30/11/22,8.4
06ALPN34,30/11/22,1.0
06GRAPG114,30/11/22,1.0
06GRAPG114,30/11/22,1.0
01CEMCAZ50,30/11/22,1.0
06CINAIS6018,30/11/22,1.0
0846120,30/11/22,1.0
0646207,30/11/22,1.0
0848051,30/11/22,1.0
0612590,30/11/22,3.0
04HPALCN,30/11/22,1.0
0621606,30/11/22,1.0
03121CH20,30/11/22,6.0
03101AL20,30/11/22,5.6
03154JUN20,30/11/22,1.2
04HPIM,30/11/22,100.0
08EXT2,30/11/22,2.0
08SOQCCC,30/11/22,2.0
03SOL18112,30/11/22,6.2
03PTR34,30/11/22,6.3
04DISCAU778,30/11/22,1.0
08TOR5164,30/11/22,12.0
08TUER516,30/11/22,12.0
05TUBPVCH1,30/11/22,1.0
05COPH1,30/11/22,3.0
0621395,30/11/22,1.0
08TOR125,30/11/22,2.0
08TUER12,30/11/22,2.0
08RON12,30/11/22,2.0
08RONP12,30/11/22,2.0
08TOR384,30/11/22,4.0
08TUER38,30/11/22,4.0
08RON38,30/11/22,4.0
08RONP38,30/11/22,4.0
06BRIC12,30/11/22,1.0
06BRIC2,30/11/22,1.0
0848018,30/11/22,1.0
04HPIM,30/11/22,100.0
04HRES,30/11/22,1.0
06BRF1164,30/11/22,1.0
06BRF964,30/11/22,1.0
06CINAIS6018,30/11/22,1.0
01CEMCAZ50,30/11/22,3.0
01ARM204,30/11/22,1.0
06FRANE,30/11/22,1.0
04HDISC,30/11/22,1.0
01CEMCAZ50,30/11/22,1.0
01CEMCAZ50,30/11/22,1.0
01LADRIDLL,30/11/22,100.0
06PES300T,30/11/22,1.0
06PEB1,30/11/22,1.0
01ARM204,30/11/22,10.0
01ALREC,30/11/22,3.0
06CLA212,30/11/22,2.0
08TUER516,01/12/22,4.0
08RON516,01/12/22,4.0
04TMOS105,01/12/22,1.0
0643030,01/12/22,1.0
04HPACP2,01/12/22,1.0
04HBISTU58,01/12/22,6.0
0611582,01/12/22,1.0
04DISCAU778,01/12/22,2.0
0618574,01/12/22,1.0
0848051,01/12/22,1.0
05PJSR25,01/12/22,1.0
01CEMMCA50,01/12/22,1.0
06CLA112,01/12/22,5.0
06CLA1,01/12/22,5.0
0611915,01/12/22,1.0
01CEMCAZ50,01/12/22,2.0
01CAL,01/12/22,3.0
06CLAC212,01/12/22,0.69
SRVBASIND,01/12/22,1.0
02TOR1,01/12/22,6.0
04HPACP2,01/12/22,1.0
05CODPVC490,01/12/22,2.0
05CODPVC290,01/12/22,1.0
05TUBPVCN2,01/12/22,3.0
05TUBPVCN4,01/12/22,3.0
05COPPVC4,01/12/22,2.0
02TORS114,01/12/22,20.0
06BRF764,01/12/22,1.0
03PTR11214,01/12/22,39.0
0615948,01/12/22,1.0
0648191,01/12/22,1.0
03PTR214,01/12/22,8.8
04HSI2178,01/12/22,1.0
04DISCAU778,01/12/22,3.0
01CEMCAZ50,01/12/22,3.0
01CAL,01/12/22,1.0
05TUBPVCN6,01/12/22,3.0
01CEMCAZ50,01/12/22,2.0
01ES,01/12/22,2.0
01CEMCAZ50,01/12/22,2.0
06POLH34,01/12/22,100.0
06REDG120,01/12/22,1.0
06KOLAL,01/12/22,1.0
01CEMCAZ50,02/12/22,1.0
06ESPEXP,02/12/22,1.0
01CEMCAZ50,02/12/22,1.0
01ES,02/12/22,1.0
SRVBASIND,02/12/22,1.0
04HDDC412,02/12/22,2.0
05TUBPVCN3,02/12/22,12.0
05CODPVC345,02/12/22,2.0
05CODPVC390,02/12/22,1.0
06CLA212,02/12/22,1.0
0644302,02/12/22,1.0
01CEMCAZ50,02/12/22,1.0
0615166,02/12/22,1.0
02TOR812,02/12/22,30.0
06BRF18,02/12/22,1.0
06BRF316,02/12/22,1.0
06BRF14,02/12/22,1.0
04DISCAU778,02/12/22,2.0
04HBISL3,02/12/22,3.0
0613061,02/12/22,1.0
01MALSOL10,02/12/22,12.5
BH5KZIPV,02/12/22,1.0
01VAR38,02/12/22,10.0
0643327,02/12/22,1.0
06CLA212,02/12/22,1.0
0619710,02/12/22,1.0
06YESKG,02/12/22,1.0
06YESKG,02/12/22,1.0
0619204,03/12/22,1.0
0646279,03/12/22,2.0
08POL12,03/12/22,3.0
0614246,03/12/22,1.0
06CLAC1,03/12/22,0.1
0619204,03/12/22,1.0
06BRIC5,03/12/22,1.0
01CEMCAZ50,03/12/22,4.0
01CAL,03/12/22,2.0
0848134,03/12/22,1.0
08CSV48131,03/12/22,1.0
08CAJCHR,03/12/22,1.0
05BRIDAFNM,03/12/22,1.0
0616683,03/12/22,1.0
08TOR38112,03/12/22,1.0
08RON38,03/12/22,3.0
08TUER38,03/12/22,1.0
08TOR38112,03/12/22,24.0
08RON38,03/12/22,24.0
08TUER38,03/12/22,24.0
06PEC1,03/12/22,2.0
01CEMCAZ50,03/12/22,2.0
06RODM4,03/12/22,1.0
06BRIC3,03/12/22,1.0
0644345,03/12/22,200.0
04HTAQ516,03/12/22,50.0
04DISCAU778,03/12/22,1.0
0644412,03/12/22,20.0
01ARM204,03/12/22,5.0
01VAR38,03/12/22,2.0
01ALREC,03/12/22,1.0
0846315,03/12/22,1.0
0846316,03/12/22,1.0
SRVBASIND,03/12/22,1.0
0620402,03/12/22,1.0
08POL1234,03/12/22,50.0
06COLCT,03/12/22,2.0
01CAS651,03/12/22,4.0
06ARMOR,03/12/22,1.0
04HSI2176,15/12/22,0.5
06TAQ3814,15/12/22,12.0
04DISCAU778,15/12/22,4.0
08RON516,05/12/22,6.0
01ALAM,05/12/22,20.0
01ALREC,05/12/22,8.0
08ACOMS23,05/12/22,1.0
06RSF175,05/12/22,1.0
08CAJCHR,05/12/22,21.0
01CAL,05/12/22,2.0
01CEMCAZ50,05/12/22,1.0
03PERC050,05/12/22,2.8
06TAQ38,05/12/22,6.0
01MPT,05/12/22,6.0
08BICPALG,05/12/22,1.0
06FRANG,05/12/22,1.0
03SOL181,05/12/22,6.0
04DISCAU778,05/12/22,4.0
04HSI2176,05/12/22,0.5
SRVBASIND,05/12/22,1.0
01CAL,05/12/22,1.0
01CAL,05/12/22,8.0
04HTAQ14,05/12/22,3.0
06PIJ8112,05/12/22,3.0
01CEMCAZ50,05/12/22,5.0
01CEMCAZ50,05/12/22,1.0
01ARM204,05/12/22,1.0
08CAB12,05/12/22,60.0
087595,05/12/22,6.0
08APASA,05/12/22,2.0
0617756,05/12/22,1.0
03160PSM18,05/12/22,12.9
04CUE34,05/12/22,30.0
04HSI2178,05/12/22,1.0
0618101,05/12/22,1.0
06GRAPP6,05/12/22,1.0
05CODPVC390,05/12/22,1.0
01CAS661,05/12/22,15.0
01VAR38,05/12/22,10.0
01CEMCAZ50,05/12/22,10.0
01CAL,05/12/22,2.0
01ARM204,05/12/22,6.0
03ANG1834,05/12/22,2.8
03VCUA38,05/12/22,8.8
04HSI2178,05/12/22,0.5
04HSI2176,05/12/22,0.5
05COPCP34,05/12/22,30.0
05ADAPHC12,05/12/22,30.0
05CODCP9034,05/12/22,50.0
05CODCP9012,05/12/22,40.0
05TEECPVCC12,05/12/22,50.0
05ADAPHH12,05/12/22,40.0
05ADAPMPH12,05/12/22,40.0
05PEGACPVC50,05/12/22,3.0
05TUBPVCN4,05/12/22,6.0
05TUBCPVC34,05/12/22,24.4
05TUBPVCHA12,05/12/22,4.0
06PES300T,05/12/22,4.0
05TUEUC34,05/12/22,10.0
04HCEPLL,05/12/22,1.0
01VAR58,05/12/22,4.0
CORT,05/12/22,15.0
06FLEXC55,05/12/22,1.0
08TOR5121,05/12/22,4.0
08TUER12,05/12/22,4.0
06LIMA8,05/12/22,1.0
06ESCC,05/12/22,1.0
03PP30020,05/12/22,10.6
03VCUA38,05/12/22,8.8
03TAB38Z,05/12/22,16.4
04HBL3R,05/12/22,3.0
04HPASR05,05/12/22,2.0
04HPER,05/12/22,1.0
04HCR,05/12/22,2.0
04DISCAU778,05/12/22,2.0
03M22520Z,05/12/22,5.8
03LN41018,05/12/22,3.0
SRVBASIND,05/12/22,1.0
04HTAQ14,05/12/22,50.0
06MENS810,05/12/22,2.0
06PIJ8112,05/12/22,30.0
0623520,05/12/22,1.0
SRVBASIND,05/12/22,1.0
01CEMCAZ50,05/12/22,10.0
06GRAPG114,05/12/22,3.0
0521804,05/12/22,1.0
05CODPVCH3X45,05/12/22,2.0
05CODPVCH290,05/12/22,1.0
05PEGAD120,05/12/22,1.0
05VALPVCER2,05/12/22,1.0
05ABRPV212,05/12/22,1.0
0644323,05/12/22,1.0
04HDISC,05/12/22,1.0
0621694,05/12/22,1.0
01CEMCAZ50,05/12/22,2.0
0646308,05/12/22,2.0
03LG31018,05/12/22,6.0
01PAB,06/12/22,1.0
01BOQUS,06/12/22,1.0
08EXTUR10,06/12/22,1.0
03ANG1834,06/12/22,2.8
0620401,06/12/22,1.0
0657037,06/12/22,1.0
06CHANP,06/12/22,1.0
SRVBASIND,06/12/22,1.0
08TAPDM,06/12/22,7.0
06SOL1,06/12/22,1.0
0615953,06/12/22,1.0
03VCUA12,06/12/22,21.0
01CAL,06/12/22,3.0
04NUM,06/12/22,3.0
06PIJ10112,06/12/22,100.0
03PTR34,06/12/22,6.3
03PC7518,06/12/22,8.4
03ANG18114,06/12/22,4.8
04DISCAU778,06/12/22,4.0
03PTR214,06/12/22,352.0
04DISCAU778,06/12/22,15.0
04HSI2178,06/12/22,5.0
01CEMCAZ50,06/12/22,1.0
05PEGAD120,06/12/22,1.0
05COPL12,06/12/22,2.0
05CODPL4512,06/12/22,2.0
05LLAVEDCD,06/12/22,2.0
01CEMCAZ50,06/12/22,3.0
01PAB,06/12/22,2.0
05CONPL12,06/12/22,2.0
05TEEPL12,06/12/22,1.0
01CEMCAZ50,06/12/22,2.0
01CAS651,06/12/22,8.0
06SOL1,06/12/22,1.0
01CEMCAZ50,06/12/22,5.0
05CHUH1142,06/12/22,1.0
0549527,06/12/22,1.0
06GRAPG114,06/12/22,2.0
06GRAPG,06/12/22,1.0
01ALREC,06/12/22,2.0
0545046,06/12/22,1.0
0648274,06/12/22,2.0
05LLAVEDCD,06/12/22,1.0
05COFLEXWCC,06/12/22,1.0
SRVBASIND,06/12/22,1.0
08ROS4,06/12/22,4.0
0613292,06/12/22,1.0
06KOLAL,06/12/22,1.0
SRVBASIND,06/12/22,1.0
03ANG181,06/12/22,14.8
03ANG1834,06/12/22,5.6
04HSI2176,06/12/22,1.0
01CEMCAZ50,06/12/22,6.0
02COMSL5,07/12/22,1.0
SRVBASIND,07/12/22,1.0
03LN41018,07/12/22,1.0
03SOL1834,07/12/22,3.0
04DISCAU778,07/12/22,5.0
SRVBASIND,07/12/22,1.0
03SOL181,07/12/22,2.0
04HSI2176,07/12/22,0.5
06PIJ8112,07/12/22,20.0
01CAL,07/12/22,1.0
01ALREC,07/12/22,5.0
06BRC386,07/12/22,1.0
02TOR1,07/12/22,100.0
06ALPN34,07/12/22,1.0
SRVBASIND,07/12/22,1.0
0615166,07/12/22,1.0
06GRAPG,07/12/22,0.5
06FEL,07/12/22,1.0
01YEM,07/12/22,1.0
01CEMCAZ50,07/12/22,2.0
03PC10018,07/12/22,5.8
06PEGM20,07/12/22,1.0
06CEMKG,07/12/22,5.0
01CEMCAZ50,07/12/22,1.0
01CAL,07/12/22,1.0
05LLAAST,07/12/22,1.0
01CEMCAZ50,07/12/22,6.0
0649282,07/12/22,1.0
05CONPL12,07/12/22,3.0
0545065,07/12/22,1.0
05CODPL12,07/12/22,5.0
05COFLAV121226,07/12/22,2.0
05TUBPL12,07/12/22,2.0
05CONPH12,07/12/22,1.0
05TEEPL12,07/12/22,2.0
05NIP34,07/12/22,2.0
05CONP34,07/12/22,1.0
05REDPL3412,07/12/22,1.0
05COPL12,07/12/22,1.0
05LLAN34,07/12/22,1.0
05LLAAST,07/12/22,3.0
0618301,07/12/22,1.0
01MPT,07/12/22,2.0
04HDDC412,08/12/22,1.0
06RAF1,08/12/22,1.0
0621474,08/12/22,1.0
0621459,08/12/22,1.0
04HSI2176,08/12/22,0.5
SRVBASIND,08/12/22,1.0
06CLA212,08/12/22,1.0
06CLAC212,08/12/22,1.0
01CEMCAZ50,08/12/22,3.0
01CAL,08/12/22,2.0
0621460,08/12/22,1.0
0621475,08/12/22,1.0
0612972,08/12/22,1.0
06BLAN2005,08/12/22,1.0
0617309,08/12/22,1.0
04HCEPLL,08/12/22,2.0
04HBISL3,08/12/22,4.0
06LIJAESM,08/12/22,2.0
06LIJA99240,08/12/22,5.0
04DISCAU778,08/12/22,10.0
04HDCM14,08/12/22,1.0
0617367,08/12/22,1.0
04HPPB3,08/12/22,10.0
0643030,08/12/22,1.0
02TOR34,08/12/22,20.0
0643034,08/12/22,1.0
0613292,08/12/22,1.0
SRVBASIND,08/12/22,1.0
01CEMCAZ50,08/12/22,10.0
01MALSOL6,08/12/22,200.0
01CAS651,08/12/22,2.0
06PEBC280,08/12/22,1.0
05TEEPVCH12,08/12/22,1.0
05CODPVCH12,08/12/22,2.0
05ADAPMPH12,08/12/22,1.0
05COFLEXWCC,08/12/22,1.0
05PEGADO50,08/12/22,1.0
06CINT12,08/12/22,1.0
06YESKG,08/12/22,1.0
06YESKG,08/12/22,1.0
06GUANH,08/12/22,1.0
08ROS4,08/12/22,3.0
06CODP12,08/12/22,2.0
087595,08/12/22,1.0
0848136,08/12/22,3.0
06ESCJ22,08/12/22,1.0
08HSB,08/12/22,1.0
03TM1834,08/12/22,6.4
03121CH20Z,08/12/22,18.0
03101AL20Z,08/12/22,11.2
03123AR20Z,08/12/22,6.4
03PP10020Z,08/12/22,18.6
04HPER,08/12/22,10.0
01CEMCAZ50,08/12/22,6.0
04HSI2176,08/12/22,1.0
02TORS1,08/12/22,10.0
0644412,08/12/22,10.0
SRVBASIND,08/12/22,1.0
0626005,08/12/22,1.0
04HSI2176,08/12/22,1.0
05ABRASF28,08/12/22,10.0
06YESKG,08/12/22,1.0
05LLAN12UN,08/12/22,1.0
0615510,08/12/22,1.0
0610752,08/12/22,1.0
0623974,08/12/22,1.0
01CEMCAZ50,08/12/22,5.0
01BLO10,08/12/22,12.0
05NIPGTERM38,08/12/22,1.0
0545065,08/12/22,1.0
06FEL,08/12/22,1.0
0619204,08/12/22,1.0
06BRIC4,08/12/22,1.0
01CEMCAZ50,08/12/22,1.0
06BOQCHO,08/12/22,1.0
06FONSN,08/12/22,1.0
05NUDCAB14,08/12/22,4.0
04DISCAU778,08/12/22,7.0
04HDD412,08/12/22,2.0
0617155,09/12/22,1.0
01CEMCAZ50,09/12/22,2.0
01CEMCAZ50,09/12/22,2.0
01PAB,09/12/22,1.0
SRVBASIND,09/12/22,1.0
01ARM204,09/12/22,1.0
01ALREC,09/12/22,1.0
SRVBASIND,09/12/22,1.0
04HREM31612,09/12/22,50.0
03PTR114,09/12/22,16.8
03101AL20,09/12/22,5.6
03123AR20,09/12/22,3.2
03131MOS20,09/12/22,4.0
04HSI2178,09/12/22,1.0
0644308,09/12/22,3.0
03SOL182,09/12/22,8.1
01CEMCAZ50,09/12/22,1.0
05TUBPVCN4,09/12/22,6.0
03127TDC20,09/12/22,12.9
06CLA212,09/12/22,1.0
01ES,09/12/22,2.0
06GRAPG,09/12/22,3.0
0615907,09/12/22,1.0
06LIMA8,09/12/22,1.0
06PALT,09/12/22,1.0
06VACT010,09/12/22,1.0
04DISCAU778,09/12/22,5.0
0620402,09/12/22,1.0
01CEMCAZ50,17/12/22,1.0
01CAL,17/12/22,1.0
03PTR34,09/12/22,12.6
03131MOS20,09/12/22,2.0
03124GVC18,09/12/22,1.0
04HPIM,09/12/22,100.0
05CODPL12,09/12/22,20.0
05PEGAD500,09/12/22,1.0
05TUBPL12,09/12/22,6.0
05COPL12,09/12/22,6.0
05TEEPL12,09/12/22,6.0
0644345,09/12/22,50.0
06LIJAJ7380,09/12/22,1.0
06LIJAETG,09/12/22,1.0
06LIJAESM,09/12/22,1.0
06YESKG,09/12/22,1.0
06YESKG,09/12/22,1.0
0648691,09/12/22,15.0
0644347,09/12/22,60.0
06CLAC212,09/12/22,0.1
06PEGAMM,09/12/22,1.0
06CLAC212,09/12/22,0.13
03LPCR724,09/12/22,1.0
03LPCR723,09/12/22,1.0
04HPPB141,09/12/22,15.0
06KOLAKK,09/12/22,1.0
06CLA212,09/12/22,5.0
06CLAC212,09/12/22,1.0
06CLA4,09/12/22,2.0
01ALREC,09/12/22,6.0
06CODP3,09/12/22,10.0
04HBISL3,09/12/22,2.0
03SOL1812,09/12/22,4.0
0644020,09/12/22,1.0
08BICPALG,09/12/22,2.0
03M22520,09/12/22,5.8
04HBISTU12,09/12/22,5.0
03122ES20,09/12/22,2.9
03123AR20,09/12/22,3.2
03154JUN20,09/12/22,2.0
03TAB33,09/12/22,6.2
04HPER,09/12/22,3.0
04HCR,09/12/22,6.0
04HBISL3,09/12/22,3.0
04HPASR05,09/12/22,1.0
04HSI2176,09/12/22,1.0
04DISCAU778,09/12/22,2.0
04HDD412,09/12/22,1.0
04HPAL,12/12/22,1.0
03PP10020,12/12/22,12.4
03TAB36,12/12/22,12.4
0644486,12/12/22,20.0
0620402,12/12/22,1.0
06REGIUSA1,12/12/22,1.0
05NIPGTERM38,12/12/22,1.0
05CODPVC390,12/12/22,1.0
0644347,12/12/22,100.0
04HTAQ14,12/12/22,50.0
0614448,12/12/22,1.0
0610836,12/12/22,1.0
SRVBASIND,12/12/22,1.0
03ANG1834,12/12/22,5.6
08CAJCHR,12/12/22,1.0
0620401,12/12/22,1.0
0616965,12/12/22,1.0
02COMST21,12/12/22,1.0
04HPPB141,12/12/22,4.0
04HTAQ14,12/12/22,4.0
01BLO12,12/12/22,18.0
06PEB1,12/12/22,1.0
06BRIC2,12/12/22,1.0
06BRIC112,12/12/22,1.0
04HTAQ38,12/12/22,4.0
05LLAAST,12/12/22,1.0
05ADAPMC12,12/12/22,1.0
05COPCP12,12/12/22,1.0
0549365,12/12/22,1.0
01SON25,12/12/22,1.0
01CEMCAZ50,12/12/22,10.0
01CAL,12/12/22,4.0
03ANG3162,12/12/22,46.0
04HPPB1434,12/12/22,150.0
08EXTENCID,12/12/22,1.0
0620401,12/12/22,1.0
04HRES,21/12/22,2.0
0548605,21/12/22,4.0
04HPASR05,21/12/22,1.0
06PEB12,21/12/22,1.0
04TMOS75,21/12/22,3.5
04HCOP,21/12/22,10.0
05CPV1,12/12/22,1.0
05COPPVC23,12/12/22,1.0
06CINT12,12/12/22,1.0
0846858,12/12/22,5.0
01BAB1030,12/12/22,160.0
01CEMCAZ50,12/12/22,10.0
06AEROC,12/12/22,1.0
03PTR11214,12/12/22,39.0
03PP25018,12/12/22,6.1
03SOL18112,12/12/22,3.1
04HSO13332,12/12/22,1.0
04HSO13332,12/12/22,1.0
03SOL18114,12/12/22,20.8
04ASH0610,12/12/22,2.0
03PTR114,12/12/22,16.8
03VCUA12,12/12/22,63.0
03PC10018,12/12/22,5.8
05LLAAST,12/12/22,1.0
05COPL12,12/12/22,3.0
01PAB,12/12/22,2.0
06PES300A,12/12/22,2.0
06PES300T,12/12/22,1.0
05TUBCPV12,12/12/22,6.1
08CAJCHR,13/12/22,4.0
06LIJ86G80,13/12/22,2.0
06LIJAESM,13/12/22,2.0
06CEMBKG,13/12/22,4.0
04DLG40,13/12/22,1.0
01CAL,13/12/22,1.0
01CEMCAZ50,13/12/22,1.0
08CAJC4,13/12/22,2.0
0644486,13/12/22,20.0
01CEMCAZ50,13/12/22,10.0
01ALREC,13/12/22,3.0
0648690,13/12/22,100.0
BHZI75,13/12/22,2.0
03PTR114,13/12/22,33.6
03PTR34,13/12/22,31.5
03131MOS20,13/12/22,6.0
04TMOS75,13/12/22,4.5
06GUAN,13/12/22,1.0
06AP15T,13/12/22,1.0
0613292,13/12/22,1.0
03LA10126450,13/12/22,4.0
04HPPB14112,13/12/22,50.0
03R400C20,13/12/22,35.4
05TUBGALV522,13/12/22,7.0
05PEGACPVC50,13/12/22,1.0
01CAL,13/12/22,2.0
04HPPB142,13/12/22,4.0
01CEMCAZ50,13/12/22,2.0
03VCUA12,13/12/22,14.0
03SOL1812,13/12/22,2.0
04HTEJ1,13/12/22,1.0
04DISCAU778,13/12/22,1.0
04HPASR15,13/12/22,1.0
06BRF564,13/12/22,1.0
06BRF116,13/12/22,3.0
06BRF18,13/12/22,1.0
01CEMCAZ50,13/12/22,6.0
01ES,13/12/22,3.0
0616683,13/12/22,1.0
06CLA212,13/12/22,4.0
06CLA4,13/12/22,2.0
05CODCP9012,13/12/22,6.0
05COPCP12,13/12/22,6.0
06CLA1,13/12/22,2.0
04HPPB141,13/12/22,100.0
03PTR34,13/12/22,6.3
03131MOS20,13/12/22,4.0
08TOR583,13/12/22,8.0
08RON58,13/12/22,8.0
08TUER58,13/12/22,8.0
06BRC146,13/12/22,1.0
04HTAQ14,13/12/22,50.0
06PIJ83,13/12/22,50.0
0648274,13/12/22,2.0
0614432,13/12/22,2.0
05CODCP9012,15/12/22,2.0
05COPCP12,15/12/22,1.0
03POL46,13/12/22,300.0
0614446,13/12/22,1.0
0644486,13/12/22,10.0
0616965,13/12/22,1.0
0625550,13/12/22,1.0
04HPALCN,13/12/22,1.0
01ALREC,13/12/22,1.0
06RUED4P,13/12/22,2.0
03TC40212,13/12/22,1.0
01CEMCAZ50,14/12/22,3.0
06YESKG,14/12/22,4.0
01CEMB,14/12/22,2.0
01CEMCAZ50,14/12/22,8.0
06COLCC,14/12/22,3.0
03SOL182,14/12/22,8.1
04HSI2178,14/12/22,1.0
01CEMB,14/12/22,1.0
01CEMCAZ50,14/12/22,1.0
01CEMCAZ50,14/12/22,1.0
06COLCR,14/12/22,1.0
06COLCR,14/12/22,1.0
01ES,14/12/22,1.0
01CEMCAZ50,14/12/22,1.0
01CEMCAZ50,14/12/22,3.0
01ALREC,14/12/22,5.0
04HPALCN,14/12/22,1.0
08BICPALG,14/12/22,1.0
06MARROB3,14/12/22,1.0
03PTR34,14/12/22,25.2
04TMOS75,14/12/22,1.2
04HCOP,14/12/22,8.0
06PEC1,14/12/22,1.0
05TUBPL34,14/12/22,10.0
05COPL34,14/12/22,80.0
08PVAL34,14/12/22,4.0
05TEEPL34,14/12/22,10.0
05CODPLU3490,14/12/22,10.0
05LLAN34,14/12/22,4.0
05CODPL34,14/12/22,10.0
05CODPL4534,14/12/22,10.0
06CINT12,14/12/22,4.0
03VCUA12,14/12/22,14.0
04ESTCH,14/12/22,6.0
03SOL1812,14/12/22,2.0
03SOL141211,14/12/22,38.0
SRVBASIND,14/12/22,1.0
01CEMCAZ50,14/12/22,5.0
01ALAM,14/12/22,6.0
05ADAPMPK12,14/12/22,3.0
05TEEGAL12,14/12/22,1.0
05TEECO12,14/12/22,1.0
05ADAPMPK12,14/12/22,1.0
03PP20018,14/12/22,11.4
03M22520,14/12/22,5.8
04HBISL3,14/12/22,2.0
04HSO13332,14/12/22,0.5
04CHPAV,14/12/22,1.0
06PES300T,14/12/22,1.0
01EST1520,14/12/22,8.6
06PEC1,14/12/22,1.0
03PR17518,14/12/22,3.6
03PERC050,14/12/22,1.4
05FLOPTIN,14/12/22,1.0
08CAB12,14/12/22,30.0
08POL12,14/12/22,20.0
0647188,14/12/22,1.0
01ARM1543,15/12/22,3.0
0620026,15/12/22,1.0
01EST1530,15/12/22,1.2
04HTAQ14,15/12/22,10.0
06PIJ8112,15/12/22,10.0
06CEMKG,15/12/22,15.0
SRVBASIND,15/12/22,1.0
03PTR4414,15/12/22,145.6
01CEMCAZ50,15/12/22,6.0
01VAR38,15/12/22,6.0
06T501,15/12/22,2.0
04HCRP,15/12/22,2.0
0620401,15/12/22,1.0
01ARM204,15/12/22,7.0
01CEMCAZ50,15/12/22,2.0
01CAL,15/12/22,2.0
SRVBASIND,15/12/22,1.0
03VRED14,15/12/22,1.4
01CEMCAZ50,15/12/22,1.0
02TORFOSF,15/12/22,500.0
0644345,15/12/22,500.0
0644347,15/12/22,500.0
0648690,15/12/22,500.0
02TOR812,15/12/22,200.0
03ANG1834,15/12/22,8.4
03VRED14,15/12/22,9.8
03VRED38,15/12/22,5.7
03PTR114,15/12/22,4.2
05TEEPVCH2C40,15/12/22,1.0
05CODPVCH290,15/12/22,2.0
04HSI2176,15/12/22,0.85
05COPPVCH2,15/12/22,1.0
0618101,15/12/22,1.0
0612588,15/12/22,1.0
04HSI2176,15/12/22,0.85
05COFLAV121226,15/12/22,1.0
06CINT12,15/12/22,1.0
02TOR1,15/12/22,100.0
0615400,15/12/22,2.0
0612181,15/12/22,1.0
06TM14112,15/12/22,100.0
06BRC144,15/12/22,1.0
0846860,15/12/22,6.0
01CEMCAZ50,15/12/22,2.0
SRVBASIND,15/12/22,1.0
06GRAPP5,15/12/22,1.0
06CLAC2,15/12/22,0.105
05COPCP12,15/12/22,1.0
04HSI2178,15/12/22,1.0
04HPER,15/12/22,2.0
04HCR,15/12/22,4.0
06P17202,15/12/22,4.0
04HDISLAM,15/12/22,10.0
02TOR812,15/12/22,200.0
02TOR34,15/12/22,100.0
03MD1834,15/12/22,2.0
01MALSOL10,15/12/22,7.5
04HCEP,15/12/22,1.0
06BRIC3,15/12/22,1.0
01CEMCAZ50,15/12/22,5.0
04FOR,15/12/22,0.505
SRVBASIND,16/12/22,1.0
06COLCC,16/12/22,2.0
01CEMB,16/12/22,1.0
02COMSL5,16/12/22,1.0
01VAR38,16/12/22,1.0
0611272,16/12/22,1.0
04HTAQ38,16/12/22,50.0
06PIJ10112,16/12/22,50.0
03103TS18,16/12/22,8.4
04HCR,16/12/22,4.0
01CAL,16/12/22,5.0
01CEMCAZ50,16/12/22,3.0
02TOR1,16/12/22,200.0
0617880,16/12/22,1.0
06ESCJ22,16/12/22,1.0
SRVBASIND,16/12/22,1.0
SRVBASIND,16/12/22,1.0
05TUBPVCN2,16/12/22,6.0
05TEEPVC2,16/12/22,1.0
05REDPVC42,16/12/22,1.0
05CODPVC290,16/12/22,1.0
08BICPALG,16/12/22,1.0
04DISCAU778,16/12/22,3.0
04HREM31612,16/12/22,50.0
04DISCAU778,16/12/22,2.0
04HSEL,16/12/22,1.0
06FRANG,16/12/22,1.0
06CLA4,16/12/22,3.0
06CLA212,16/12/22,2.0
05TUBPVCN6,16/12/22,6.0
03SOL1812,16/12/22,20.0
03VCUA12,16/12/22,14.0
04LENTN,16/12/22,1.0
01CEMCAZ50,16/12/22,3.0
01PAB,16/12/22,2.0
05TINRT450,16/12/22,1.0
06BRIC3,16/12/22,1.0
08TOR516212,16/12/22,12.0
08TUER38,16/12/22,100.0
05COPH1,16/12/22,2.0
06FRANE,16/12/22,1.0
05PEGADO50,16/12/22,1.0
0620402,16/12/22,2.0
05TEEPVCH2C40,16/12/22,1.0
05COPPVCH2,16/12/22,1.0
06LIJAESM,16/12/22,1.0
05COPCP12,16/12/22,15.0
05ABRU12,16/12/22,20.0
01CEMCAZ50,16/12/22,1.0
01PAB,16/12/22,2.0
01PAB,16/12/22,3.0
0617831,16/12/22,3.0
04L570DCB,16/12/22,1.0
04HTEJ112,16/12/22,4.0
06REGIUSA1,16/12/22,1.0
05COFG38383,16/12/22,1.0
06CINT12,16/12/22,1.0
05NIPGTERM38,16/12/22,1.0
05NTG3812,16/12/22,1.0
06PEGTAC34,16/12/22,1.0
SRVBASIND,16/12/22,1.0
03PTR114,16/12/22,33.6
01ALAM,16/12/22,8.0
06MACI122,16/12/22,4.0
08EXTUR10,16/12/22,2.0
0848030,16/12/22,1.0
0848024,16/12/22,2.0
