Claart,Fecfac,Cant
01CEMCAZ50,29/11/21,200.0
01CEMBIG,29/11/21,2.0
03SOL3162,30/11/21,12.0
04HSI2178,30/11/21,1.0
GTRAS,30/11/21,1.0
01CEMBIG,30/11/21,2.0
01CEMBIG,30/11/21,2.0
01CEMCAZ50,30/11/21,20.0
01CEMCAZ50,01/12/21,70.0
01CEMCAZ50,01/12/21,120.0
01CEMCAZ50,01/12/21,30.0
01CEMAGR,02/12/21,17.44
01CEMCAZ50,02/12/21,20.0
01VAR38,02/12/21,50.0
05TA600,02/12/21,10.0
01CEMCAZ50,03/12/21,5.0
01CEMCAZ50,03/12/21,60.0
01CEMAGR,04/12/21,15.94
01CEMCAZ50,06/12/21,320.0
01CEMCAZ50,06/12/21,200.0
01VAR38,06/12/21,50.0
01CEMCAZ50,06/12/21,50.0
01ALREC,06/12/21,10.0
01VAR38,06/12/21,100.0
06CLA212,06/12/21,25.0
01BAB1030,06/12/21,1100.0
03SOLI3MT,06/12/21,2.0
01BLO12,07/12/21,100.0
01CEMCAZ50,07/12/21,2.0
01PAB,07/12/21,1.0
01CEMCAZ50,07/12/21,50.0
01CEMCAZ50,07/12/21,70.0
01CEMCAZ50,07/12/21,50.0
01CEMCAZ50,07/12/21,5.0
01CEMBIG,07/12/21,1.0
01CEMBIG,07/12/21,2.0
01CEMBIG,07/12/21,1.0
01CEMCAZ50,08/12/21,40.0
01CAL,08/12/21,20.0
01CEMAGR,08/12/21,25.14
06PES300T,08/12/21,1.0
06PESPPS,08/12/21,1.0
05CUECERCG,08/12/21,1.0
05LLAAST,08/12/21,4.0
05TEEPL12,08/12/21,3.0
05TUBPL12,08/12/21,4.0
05TUBPVCN2,08/12/21,3.0
0649330,08/12/21,1.0
06CINT34,08/12/21,2.0
0549365,08/12/21,3.0
05CHUH1142,08/12/21,3.0
05CODPL12,08/12/21,12.0
05CODPL34,08/12/21,4.0
05CODPVC290,08/12/21,2.0
05COFLEXC,08/12/21,2.0
05COFLEXWCC,08/12/21,1.0
05CONPL12,08/12/21,5.0
05COPL12,08/12/21,4.0
05COPL34,08/12/21,4.0
05CUECER,08/12/21,1.0
06CLA212,09/12/21,50.0
01CAL,10/12/21,10.0
01CEMCAZ50,10/12/21,200.0
01CEMCAZ50,10/12/21,120.0
01CEMCAZ50,13/12/21,160.0
01CEMBIG,13/12/21,2.0
01CEMBIG,13/12/21,4.0
01CEMCAZ50,13/12/21,60.0
01CEMAGR,13/12/21,19.35
01PAB,14/12/21,5.0
0612974,14/12/21,1.0
01CEMAGR,14/12/21,19.92
05TA600,14/12/21,8.0
01CAL,14/12/21,30.0
01CEMCAZ50,14/12/21,50.0
01CEMCAZ50,14/12/21,20.0
01CEMCAZ50,15/12/21,200.0
01CEMAGR,15/12/21,19.31
01CEMCAZ50,14/12/21,5.0
01CEMCAZ50,15/12/21,90.0
05TUBPVCN6,15/12/21,72.0
01CAL,15/12/21,10.0
01CEMCAZ50,16/12/21,40.0
01CEMAGR,16/12/21,50.29
01ALAM,17/12/21,500.0
01ALREC,17/12/21,500.0
01CEMCAZ50,17/12/21,100.0
01VAR112,17/12/21,70.0
01VAR38,17/12/21,500.0
01VAR58,17/12/21,15.0
GTRAS,17/12/21,1.0
01ALAM,17/12/21,525.0
01ALREC,17/12/21,250.0
01CEMCAZ50,17/12/21,100.0
01VAR112,17/12/21,55.0
01VAR38,17/12/21,500.0
GTRAS,17/12/21,1.0
01CEMBIG,18/12/21,2.0
01CEMCAZ50,20/12/21,20.0
03PR22520,20/12/21,13.2
01CAL,20/12/21,10.0
01CEMCAZ50,20/12/21,250.0
01MALSOL6,21/12/21,200.0
06PL4,21/12/21,80.0
01CEMCAZ50,21/12/21,200.0
01CEMCAZ50,22/12/21,220.0
01CEMCAZ50,22/12/21,20.0
01ALAM,22/12/21,500.0
01ALREC,22/12/21,500.0
01CEMCAZ50,22/12/21,100.0
01VAR112,22/12/21,70.0
01VAR38R,22/12/21,500.0
01VAR58,22/12/21,15.0
GTRAS,22/12/21,1.0
01CEMCAZ50,23/12/21,5.0
01CEMCAZ50,23/12/21,20.0
01CEMAGR,23/12/21,17.83
01VAR38,24/12/21,20.0
01CEMCAZ50,27/12/21,5.0
05BALTEN,27/12/21,1000.0
01CEMCAZ50,27/12/21,40.0
01CAL,28/12/21,20.0
01CEMCAZ50,28/12/21,40.0
01VAR38,28/12/21,40.0
01PAB,28/12/21,30.0
01CEMBIG,28/12/21,2.0
01CEMAGR,29/12/21,24.54
01CEMCAZ50,29/12/21,40.0
03VIPR15512,29/12/21,473.0
01PAB,29/12/21,10.0
01CEMBIG,30/12/21,2.0
01CEMBIG,30/12/21,2.0
01CEMCAZ50,30/12/21,200.0
01PAB,30/12/21,5.0
01CEMCAZ50,30/12/21,1.0
01CEMAGR,30/12/21,10.41
01CEMCAZ50,31/12/21,200.0
01ARM1538,31/12/21,1.0
01CEMCAZ50,31/12/21,160.0
01CEMAGR,31/12/21,50.09
01CEMCAZ50,31/12/21,200.0
01VAR112,31/12/21,10.0
01VAR38,31/12/21,40.0
01CEMCAZ50,03/01/22,60.0
05CAJP,03/01/22,1.0
05CAJP,03/01/22,4.0
01CEMBIG,03/01/22,4.0
01CEMCAZ50,03/01/22,60.0
01CEMCAZ50,03/01/22,139.0
01CEMCAZ50,03/01/22,1.0
01VAR38,04/01/22,50.0
GTRAS,04/01/22,1.0
06RAF1,04/01/22,60.0
01CEMBIG,04/01/22,4.0
01ALREC,04/01/22,8.0
01BAB1030,04/01/22,392.0
01CEMAGR,04/01/22,25.1
04HTAQ14,04/01/22,200.0
06PIJ10112,04/01/22,200.0
08RON14,04/01/22,200.0
08CONC12,04/01/22,11.0
01CEMCAZ50,04/01/22,20.0
01CEMBIG,05/01/22,4.0
01CEMCAZ50,05/01/22,120.0
01ALREC,05/01/22,5.0
01ARM1543,05/01/22,1.0
01CEMCAZ50,05/01/22,32.0
06CLA212,05/01/22,3.0
06CLAC212,05/01/22,0.5
08CAJCHR,05/01/22,7.0
08CAJO,05/01/22,2.0
08POL12,05/01/22,40.0
01ARM124,05/01/22,25.0
01ARM204,05/01/22,100.0
01CAL,05/01/22,96.0
01ARM12204,05/01/22,100.0
01CEMBIG,05/01/22,2.0
01CAL,06/01/22,2.0
01CEMCAZ50,06/01/22,12.0
01ALREC,06/01/22,100.0
01CEMCAZ50,06/01/22,200.0
01VAR112,06/01/22,15.0
01VAR34R,06/01/22,40.0
01VAR38,06/01/22,140.0
01CEMCAZ50,06/01/22,60.0
01CEMCAZ50,06/01/22,15.0
01CEMCAZ50,08/01/22,120.0
01CEMCAZ50,08/01/22,120.0
01CEMCAZ50,10/01/22,200.0
01VAR34R,10/01/22,45.0
01VAR38,10/01/22,200.0
GTRAS,10/01/22,1.0
01ALREC,10/01/22,300.0
01CEMCAZ50,10/01/22,40.0
01VAR112,10/01/22,70.0
01VAR1R,10/01/22,40.0
01CEMCAZ50,10/01/22,12.0
01CEMAGR,10/01/22,50.33
01CEMCAZ50,11/01/22,200.0
03ANG3162,11/01/22,57.5
01BAB1030,11/01/22,550.0
01CEMCAZ50,12/01/22,40.0
01CEMCAZ50,12/01/22,13.0
01CEMCAZ50,12/01/22,200.0
01CEMBIG,12/01/22,4.0
01CEMBIG,12/01/22,2.0
01CEMBIG,12/01/22,2.0
01CEMBIG,12/01/22,2.0
01ALAM,12/01/22,100.0
01CEMBIG,12/01/22,4.0
01MALSOL10,12/01/22,200.0
01EST1520,13/01/22,3.0
01VAR112,13/01/22,2.0
01VAR38,13/01/22,35.0
06CLA4,13/01/22,1.0
08CAJO,13/01/22,3.0
01CEMCAZ50,13/01/22,1020.0
06CLA212,13/01/22,15.0
06CODP3,13/01/22,6.0
08CAJO,13/01/22,4.0
08POL1234,13/01/22,30.0
01ALREC,13/01/22,25.0
01ARM1543,13/01/22,1.0
01CEMCAZ50,13/01/22,1.0
01CEMCAZ50,14/01/22,400.0
01CEMCAZ50,14/01/22,20.0
01CEMAGR,14/01/22,50.37
01CEMCAZ50,14/01/22,10.0
01CEMCAZ50,15/01/22,36.0
01VAR38,15/01/22,40.0
01BLO20,15/01/22,235.0
GTRAS,15/01/22,1.0
01CEMCAZ50,17/01/22,200.0
01CEMCAZ50,17/01/22,200.0
01BLO20,17/01/22,235.0
GTRAS,17/01/22,1.0
01CEMAGR,17/01/22,18.41
01CEMAGR,17/01/22,12.62
01CEMAGR,17/01/22,4.68
01CAL,18/01/22,20.0
01CEMCAZ50,18/01/22,40.0
01CEMBIG,18/01/22,4.0
01CEMCAZ50,18/01/22,20.0
01CEMBIG,19/01/22,2.0
01CEMBIG,19/01/22,2.0
01CAL,19/01/22,5.0
01CEMCAZ50,19/01/22,5.0
GTRAS,20/01/22,1.0
01ALREC,20/01/22,300.0
01VAR1,20/01/22,40.0
01VAR34R,20/01/22,75.0
01CEMAGR,20/01/22,25.26
01CEMCAZ50,20/01/22,100.0
01CAL,20/01/22,3.0
01CEMCAZ50,20/01/22,10.0
01BLO20,20/01/22,235.0
GTRAS,20/01/22,1.0
01BLO20,20/01/22,235.0
GTRAS,20/01/22,1.0
05CODPL34,21/01/22,50.0
05CODPL4512,21/01/22,6.0
05CODPL4534,21/01/22,22.0
05CODPVC245,21/01/22,15.0
05CODPVC290,21/01/22,20.0
05CODPVC445,21/01/22,15.0
01ALAM,21/01/22,120.0
01ALREC,21/01/22,30.0
01VAR112,21/01/22,20.0
01VAR38,21/01/22,50.0
05CODPL1,21/01/22,4.0
05CODPL12,21/01/22,15.0
05CODPVC490,21/01/22,15.0
05CONPH12,21/01/22,25.0
05CONPL12,21/01/22,40.0
05COPL12,21/01/22,6.0
05COPL34,21/01/22,20.0
05COPPL1,21/01/22,6.0
05COPPVC23,21/01/22,5.0
05COPPVC4,21/01/22,4.0
05PEGAD500,21/01/22,1.0
05PEGPVC250,21/01/22,1.0
05REDPL134,21/01/22,15.0
05REDPL3412,21/01/22,40.0
05TEEPL1,21/01/22,6.0
05TEEPL12,21/01/22,30.0
05TEEPL34,21/01/22,40.0
05TEEPVC2,21/01/22,6.0
05TEEPVC4,21/01/22,20.0
05TUBPL1,21/01/22,10.0
05TUBPL12,21/01/22,5.0
05TUBPL34,21/01/22,28.0
05TUBPVCN2,21/01/22,12.0
05TUBPVCN4,21/01/22,18.0
05YEEPVC2,21/01/22,5.0
05YEEPVC4,21/01/22,10.0
06CINT12,21/01/22,2.0
06CLA212,21/01/22,25.0
01CEMCAZ50,21/01/22,40.0
01ALREC,22/01/22,20.0
01CEMCAZ50,22/01/22,30.0
01VAR112,22/01/22,52.0
01VAR38,22/01/22,33.0
01CEMCAZ50,22/01/22,20.0
01ALREC,22/01/22,12.0
01CEMCAZ50,22/01/22,10.0
01VAR38,22/01/22,10.0
03PTR11414,22/01/22,43.2
03PTR214,22/01/22,105.6
03RIEL1500,22/01/22,45.0
01ALAM,22/01/22,500.0
01CEMCAZ50,22/01/22,150.0
GTRAS,22/01/22,1.0
01CEMAGR,22/01/22,4.84
01CEMAGR,22/01/22,8.33
01CEMAGR,22/01/22,5.76
03LPC122427B,24/01/22,3.0
03PUHB,24/01/22,1.0
01ALREC,24/01/22,5.0
01CAL,24/01/22,5.0
01CEMCAZ50,24/01/22,5.0
01VAR38,24/01/22,50.0
01ALAM,24/01/22,30.0
01ALREC,24/01/22,15.0
01VAR112,24/01/22,25.0
06CLA212,24/01/22,4.0
06CLA4,24/01/22,2.0
01CAL,24/01/22,10.0
03LAMGT305,24/01/22,4.0
01ARM1538,24/01/22,12.0
01VAR38,24/01/22,20.0
01CEMCAZ50,24/01/22,400.0
01BAB1030,25/01/22,1000.0
01ALAM,25/01/22,8.0
01VAR112,25/01/22,5.0
01VAR38,25/01/22,30.0
06CLA212,25/01/22,3.0
01BLO20,25/01/22,235.0
01CEMAGR,25/01/22,50.35
GTRAS,25/01/22,1.0
05COFG381,25/01/22,1.0
05NIPGTERM38,25/01/22,1.0
05NTG3812,25/01/22,1.0
05TAPMGAL12,25/01/22,1.0
06CINT12,25/01/22,1.0
06REGIUSA1,25/01/22,1.0
0846122,25/01/22,1.0
01CEMAGR,25/01/22,0.16
01CEMBIG,25/01/22,2.0
01CEMBIG,25/01/22,2.0
01CEMBIG,26/01/22,2.0
01CEMCAZ50,26/01/22,200.0
01CEMCAZ50,26/01/22,15.0
01CEMCAZ50,26/01/22,20.0
08CAB12,27/01/22,100.0
05ANCLAV,27/01/22,6.0
05CHUH1142,27/01/22,3.0
05CODPL34,27/01/22,8.0
05TUEP12,27/01/22,1.0
01CEMBIG,27/01/22,2.0
05TUBKIT,28/01/22,100.0
05VA12,28/01/22,17.0
05VALERO12,28/01/22,34.0
GTRAS,28/01/22,1.0
01CEMCAZ50,28/01/22,128.0
01CEMCAZ50,28/01/22,160.0
01CEMCAZ50,28/01/22,5.0
01VAR38R,29/01/22,100.0
01CEMAGR,29/01/22,16.56
01BLO20,29/01/22,235.0
GTRAS,29/01/22,1.0
01CEMCAZ50,29/01/22,20.0
01CEMCAZ50,31/01/22,10.0
01CEMCAZ50,31/01/22,200.0
01CEMCAZ50,31/01/22,20.0
01CEMAGR,31/01/22,12.35
01CEMAGR,31/01/22,37.94
01CEMCAZ50,01/02/22,20.0
01BLO20,01/02/22,235.0
GTRAS,01/02/22,1.0
01CEMAGR,03/02/22,50.38
01CEMCAZ50,03/02/22,40.0
01ALREC,03/02/22,20.0
01CEMCAZ50,03/02/22,10.0
01ARM1538,03/02/22,1.0
01BLO20,03/02/22,235.0
GTRAS,03/02/22,1.0
01CEMBIG,03/02/22,2.0
02ECAG6305,04/02/22,24.0
02EPP6305,04/02/22,48.0
02TORFR,04/02/22,2000.0
02TORS118PF,04/02/22,2000.0
04HTAQ516,04/02/22,600.0
06PIJ10112,04/02/22,600.0
08RON516,04/02/22,600.0
01CEMBIG,04/02/22,2.0
01CEMCAZ50,04/02/22,200.0
03VRED34,04/02/22,138.0
01CEMBIG,04/02/22,4.0
01ARM124,04/02/22,20.0
01BAB1030,04/02/22,630.0
08CAJO,04/02/22,9.0
06CLA212,05/02/22,10.0
01CEMAGR,05/02/22,16.7
03RIEL18,07/02/22,74.0
05BRAZZ,07/02/22,1.0
0645067,07/02/22,1.0
01CAL,08/02/22,15.0
01CEMCAZ50,08/02/22,25.0
01CEMCAZ50,09/02/22,11.0
01CEMAGR,09/02/22,16.49
01CEMCAZ50,09/02/22,20.0
01CEMCAZ50,09/02/22,5.0
01CEMCAZ50,09/02/22,20.0
01ALREC,09/02/22,30.0
01ARM124,09/02/22,2.0
01CEMBIG,10/02/22,2.0
02ECAG6305,10/02/22,6.0
02EPP6305,10/02/22,37.0
01CEMCAZ50,10/02/22,20.0
01CEMCAZ50,10/02/22,10.0
01VAR38,10/02/22,20.0
01ARM1538,10/02/22,15.0
01CEMBIG,10/02/22,2.0
01ARM124,10/02/22,1.0
01VAR112,10/02/22,2.0
06CINAIS6018,10/02/22,1.0
06CODP3,10/02/22,15.0
08CAJO,10/02/22,10.0
08POL1234,10/02/22,100.0
05TUBPVCN6,11/02/22,60.0
01VAR38,10/02/22,12.0
03TCED406,11/02/22,2.0
05TUBKIT,11/02/22,100.0
05VA12HH,11/02/22,17.0
01CAL,11/02/22,15.0
01CEMCAZ50,11/02/22,90.0
01VAR112,11/02/22,2.0
01VAR38,11/02/22,10.0
GTRAS,11/02/22,1.0
02PANN2,11/02/22,20.0
01CEMAGR,12/02/22,50.54
01CEMCAZ50,12/02/22,40.0
01ARM1538,12/02/22,20.0
01ARM124,14/02/22,14.0
01CAL,14/02/22,8.0
01CEMBIG,14/02/22,2.0
02PANN2,14/02/22,20.0
01CEMCAZ50,14/02/22,10.0
02CINJ,14/02/22,2.0
02COME28,14/02/22,1.0
01CEMCAZ50,14/02/22,220.0
01VAR112,14/02/22,3.0
02EES305,14/02/22,20.0
06CLA212,14/02/22,25.0
06TC2855,14/02/22,1.0
03LMP122244,14/02/22,1.5
01CEMBIG,14/02/22,2.0
01CEMBIG,14/02/22,1.0
01CEMBIG,14/02/22,1.0
01VAR58,15/02/22,8.0
GTRAS,15/02/22,1.0
01ALAM,15/02/22,50.0
01CEMCAZ50,15/02/22,100.0
01VAR112,15/02/22,4.0
01VAR38,15/02/22,150.0
01ARM1538,15/02/22,1.0
01CEMCAZ50,15/02/22,5.0
01VAR38,15/02/22,4.0
04HSEL,15/02/22,2.0
06CLA212,15/02/22,1.0
01ALREC,15/02/22,3.0
01CEMCAZ50,15/02/22,45.0
01COMB34,15/02/22,10.0
01TEP,15/02/22,3.0
02CAN24,15/02/22,3.0
02ECLE305,15/02/22,12.0
06ALAG145,15/02/22,2.0
06ALAG18,15/02/22,2.0
01CEMCAZ50,15/02/22,5.0
02ECAG6305,15/02/22,12.0
02EPG920,15/02/22,5.0
02EPP6305,15/02/22,12.0
01CEMAGR,15/02/22,15.61
08POL1234,16/02/22,50.0
GTRAS,16/02/22,1.0
01ALREC,16/02/22,50.0
01CEMCAZ50,16/02/22,70.0
01VAR38,16/02/22,130.0
06CLA212,16/02/22,20.0
02TORS118PF,16/02/22,2000.0
01VAR38,16/02/22,100.0
01SON40,16/02/22,7.0
01ALAM,16/02/22,50.0
01VAR38,16/02/22,20.0
01CEMBIG,16/02/22,2.0
02ANGA,17/02/22,10.0
04HTAQ516,17/02/22,150.0
0644376,17/02/22,370.0
06LAG125R,17/02/22,2.0
01CEMCAZ50,17/02/22,3.0
01CAL,17/02/22,5.0
01CEMAGR,17/02/22,50.29
01SON40,17/02/22,3.0
05COPPVC3,17/02/22,2.0
05REDPVC32,17/02/22,2.0
05TAPMPVC2,17/02/22,2.0
04HDDC412,17/02/22,4.0
04HSI2178,17/02/22,2.0
06CLA212,17/02/22,3.0
06CLA4,17/02/22,10.0
01CEMCAZ50,17/02/22,5.0
06LAG125R,18/02/22,6.0
01CASS60601,18/02/22,34.0
04HDDC412,18/02/22,4.0
08CDCP013,18/02/22,2.0
08COPCPD34,18/02/22,25.0
08TUBC1PG,18/02/22,5.0
08TUBC34PD,18/02/22,11.0
05TAPMPVC2,19/02/22,1.0
05TUBPVCN3,19/02/22,6.0
08CAJC4,19/02/22,38.0
08CAJCHR,19/02/22,17.0
08CAJO,19/02/22,1.0
08CONC34,19/02/22,6.0
08TUBC1PG,19/02/22,4.0
08TUBC34PD,19/02/22,31.0
08TUBC34PG,19/02/22,1.0
05CODPVC345,19/02/22,3.0
05COPPVC3,19/02/22,1.0
05PEGAD240,19/02/22,1.0
05REDPVC32,19/02/22,1.0
01VAR38,19/02/22,10.0
01ARM1538,19/02/22,1.0
01CEMCAZ50,19/02/22,10.0
02PANN2,19/02/22,2.0
06LAG125R,19/02/22,2.0
01BLO15,19/02/22,350.0
GTRAS,19/02/22,1.0
01BLO15,19/02/22,350.0
GTRAS,19/02/22,1.0
05ADAPMC12,19/02/22,2.0
05COFF,19/02/22,2.0
05PEGACPVC50,19/02/22,1.0
05VALBCP12,19/02/22,1.0
0646318,19/02/22,1.0
06CINT12,19/02/22,1.0
02CAN24,19/02/22,3.0
01EC014RE,21/02/22,532.0
01TES,21/02/22,300.0
01SON40,21/02/22,9.0
03LAMINOX410C18,21/02/22,1.0
06SIKG,21/02/22,50.0
01CEMAGR,23/02/22,25.07
01TIRUNI,21/02/22,10.0
01CEMCAZ50,21/02/22,60.0
02COME28,21/02/22,2.0
02PANN2,21/02/22,10.0
01CEMCAZ50,21/02/22,10.0
01VAR38,21/02/22,10.0
01CEMCAZ50,21/02/22,10.0
03LAMPOLCEL310,21/02/22,1.0
03LAMPOLI210305,21/02/22,2.0
01CEMAGR,22/02/22,50.22
01CEMCAZ50,22/02/22,25.0
02CAN24,22/02/22,47.0
01CEMCAZ50,22/02/22,20.0
01VAR112,22/02/22,46.0
01VAR38,22/02/22,41.0
01CEMCAZ50,22/02/22,160.0
01ARE,22/02/22,0.5
01BLO12,22/02/22,100.0
01BLO15,23/02/22,350.0
GTRAS,23/02/22,1.0
01BLO15,23/02/22,350.0
GTRAS,23/02/22,1.0
02COME28,23/02/22,2.0
02ANGA,23/02/22,6.0
02ECLE305,23/02/22,40.0
02TORFR,23/02/22,1500.0
01ALAM,24/02/22,50.0
01ALREC,24/02/22,30.0
01VAR38,24/02/22,50.0
03PTRC14,26/02/22,85.0
01ARM204,25/02/22,100.0
01CEMCAZ50,25/02/22,40.0
01CAL,25/02/22,10.0
01CEMCAZ50,25/02/22,10.0
01ARM1538,25/02/22,8.0
01YEM,26/02/22,20.0
01CEMAGR,26/02/22,50.31
01BLO15,28/02/22,350.0
GTRAS,28/02/22,1.0
02ECAG6305,28/02/22,6.0
02ECLE305,28/02/22,2.0
02EPP6305,28/02/22,24.0
01VAR38,28/02/22,10.0
01ARM1538,28/02/22,10.0
01CEMCAZ50,28/02/22,10.0
06CRTBR,28/02/22,609.5
01CEMCAZ50,28/02/22,120.0
02PANN2,01/03/22,10.0
01ALREC,01/03/22,8.0
01CEMCAZ50,01/03/22,6.0
01EST1515,01/03/22,20.0
01VAR38,01/03/22,10.0
06CLA212,01/03/22,3.0
06CLAC212,01/03/22,0.5
01BLO15,01/03/22,350.0
GTRAS,01/03/22,1.0
01BLO15,01/03/22,350.0
GTRAS,01/03/22,1.0
01BLO15,01/03/22,350.0
GTRAS,01/03/22,1.0
02PANN2,01/03/22,10.0
01CEMCAZ50,02/03/22,20.0
02ECAG6305,02/03/22,5.0
02TORS118PF,02/03/22,500.0
03LN31018,02/03/22,6.0
03LN41020,02/03/22,1.0
01ARM1538,03/03/22,40.0
01CEMCAZ50,03/03/22,20.0
01CEMCAZ50,04/03/22,40.0
01CEMCAZ50,04/03/22,20.0
01CEMCAZ50,04/03/22,13.0
01CEMMCA50,04/03/22,3.0
01VAR38,04/03/22,26.0
01ALREC,04/03/22,5.0
01EST1520,04/03/22,2.0
06CLA212,04/03/22,2.0
02ANGA,05/03/22,120.0
02ECLE305,05/03/22,200.0
02EPG4305,05/03/22,100.0
02TOR812,05/03/22,1000.0
04HTAQ14,05/03/22,750.0
06PIJ8112,05/03/22,750.0
01YEM,05/03/22,13.0
01CEMAGR,07/03/22,49.85
01CEMCAZ50,07/03/22,120.0
01CEMAGR,07/03/22,40.24
01CEMBIG,07/03/22,4.0
01CEMBIG,07/03/22,2.0
01CEMAGR,08/03/22,50.24
01CEMCAZ50,08/03/22,200.0
GTRAS,08/03/22,1.0
01CEMCAZ50,08/03/22,240.0
01CEMCAZ50,09/03/22,3.0
01CAL,09/03/22,5.0
03LAMGT244,10/03/22,2.0
01CEMCAZ50,10/03/22,5.0
01BLO15,11/03/22,350.0
GTRAS,11/03/22,1.0
01CEMCAZ50,11/03/22,50.0
01CEMCAZ50,12/03/22,25.0
01CEMCAZ50,12/03/22,120.0
01CEMCAZ50,12/03/22,80.0
01CEMAGR,12/03/22,50.12
01CEMCAZ50,12/03/22,50.0
01TEJPR,14/03/22,418.0
01TEJPR,14/03/22,142.0
01CEMCAZ50,14/03/22,80.0
01CEMBIG,14/03/22,10.0
01CEMAGR,14/03/22,12.8
01MALSOL10,14/03/22,200.0
01CEMAGR,14/03/22,37.1
01CEMCAZ50,16/03/22,80.0
01VAR38,16/03/22,50.0
01CEMCAZ50,18/03/22,80.0
01ARM1538,19/03/22,5.0
01CEMCAZ50,19/03/22,5.0
01CEMAGR,19/03/22,50.08
01CEMCAZ50,21/03/22,120.0
01ARM1538,23/03/22,10.0
01VAR38,23/03/22,10.0
01ALAM,23/03/22,20.0
01CEMBIG,23/03/22,2.0
01CEMAGR,23/03/22,50.33
01CEMCAZ50,24/03/22,10.0
01ALAM,24/03/22,100.0
01ALREC,24/03/22,50.0
01VAR38R,24/03/22,100.0
01BLO15,25/03/22,350.0
GTRAS,25/03/22,1.0
01BLO15,25/03/22,350.0
GTRAS,25/03/22,1.0
01CEMCAZ50,25/03/22,140.0
01CEMCAZ50,26/03/22,20.0
01CEMCAZ50,26/03/22,80.0
01VAR34,26/03/22,20.0
01VAR38R,26/03/22,270.0
GTRAS,26/03/22,1.0
01CEMCAZ50,26/03/22,160.0
01CEMAGR,26/03/22,50.26
01CEMBIG,28/03/22,2.0
01CEMCAZ50,28/03/22,200.0
01CEMBIG,28/03/22,2.0
01CEMCAZ50,28/03/22,20.0
01VAR38,28/03/22,10.0
01ARM204,28/03/22,20.0
01VAR38R,28/03/22,30.0
01ALAM,29/03/22,184.0
01VAR112,29/03/22,14.0
01CEMAGR,30/03/22,25.31
01VAR112,31/03/22,10.0
06CLA212,01/04/22,3.0
01BLO15,01/04/22,350.0
GTRAS,01/04/22,1.0
01BLO15,01/04/22,350.0
GTRAS,01/04/22,1.0
01CAL,01/04/22,10.0
01CEMAGR,02/04/22,50.29
0610862,02/04/22,1.0
0615889,02/04/22,1.0
0618630,02/04/22,1.0
01VAR38,04/04/22,150.0
01CEMCAZ50,04/04/22,60.0
01CEMCAZ50,04/04/22,40.0
01CEMBIG,05/04/22,2.0
01CAL,05/04/22,8.0
01CEMCAZ50,05/04/22,20.0
01BLO15,05/04/22,350.0
GTRAS,05/04/22,1.0
01CEMCAZ50,06/04/22,182.0
01ARM1538,06/04/22,2.0
01CEMCAZ50,06/04/22,2.0
01CEMAGR,07/04/22,50.31
01CEMBIG,07/04/22,2.0
01CEMCAZ50,11/04/22,40.0
01MALSOL10,11/04/22,80.0
01CEMCAZ50,12/04/22,40.0
01CEMCAZ50,12/04/22,20.0
01CEMAGR,12/04/22,50.22
01CAL,13/04/22,10.0
01VAR38,13/04/22,108.0
01CEMBIG,13/04/22,2.0
01ALREC,13/04/22,25.0
06CLA212,13/04/22,2.0
01CEMAGR,14/04/22,24.91
01CEMBIG,18/04/22,2.0
01CEMAGR,19/04/22,50.32
01CEMAGR,21/04/22,15.88
01VAR58,21/04/22,4.0
06CLA212,21/04/22,5.0
01ALAM,21/04/22,50.0
01VAR112,21/04/22,15.0
04DISCAU778,21/04/22,1.0
06CLA4,21/04/22,2.0
01ALREC,21/04/22,14.0
04DISCAU778,21/04/22,2.0
01CEMAGR,21/04/22,14.71
01CEMBIG,22/04/22,2.0
01CEMAGR,23/04/22,0.07
01CEMAGR,23/04/22,0.57
01VAR38,26/04/22,10.0
01BLO15,25/04/22,430.0
01CEMBIG,25/04/22,2.0
01VAR38,25/04/22,60.0
06CLA212,25/04/22,3.0
01VAR38,26/04/22,20.0
01VAR38,26/04/22,25.0
01VAR38,26/04/22,8.0
01VAR38,26/04/22,6.0
01ALREC,26/04/22,20.0
06CLA212,26/04/22,3.0
01EST1520,26/04/22,29.2
01ALREC,26/04/22,15.0
06CLA2,26/04/22,2.0
06CLA212,26/04/22,10.0
01CEMCAZ50,27/04/22,10.0
01BLO15,28/04/22,70.0
01ALREC,28/04/22,30.0
01CEMBIG,29/04/22,2.0
01CEMCAZ50,29/04/22,10.0
01CAL,29/04/22,4.0
01ALAM,30/04/22,23.0
01ALREC,30/04/22,7.0
01ARM1538,30/04/22,4.0
01CEMCAZ50,30/04/22,6.0
01CEMCAZ50,30/04/22,20.0
01CEMCAZ50,30/04/22,15.0
08CAB12,02/05/22,1000.0
06CLAC2,03/05/22,0.5
01ALREC,04/05/22,70.0
06CLA2,04/05/22,9.5
01VAR38,04/05/22,6.0
01VAR38,06/05/22,50.0
01CAL,10/05/22,10.0
01CEMCAZ50,10/05/22,20.0
01MALSOL10,11/05/22,50.0
01VAR38,11/05/22,6.0
06CLA212,11/05/22,1.0
01BLS15,11/05/22,65.0
01CEMCAZ50,11/05/22,40.0
01CEMCAZ50,12/05/22,4.0
01CEMCAZ50,13/05/22,10.0
01CEMBIG,14/05/22,2.0
01CEMCAZ50,16/05/22,20.0
01ES,20/05/22,3.0
06PL4,20/05/22,3.0
01VAR38,20/05/22,70.0
01ARM1538,20/05/22,15.0
