Claart,Fecncre,Cant,Clacli,Clatipcli
01ARM12204,31/10/16,110.0,RDM13,0
01ARM124,31/10/16,60.0,RDM13,0
01ARM1530,31/10/16,70.0,RDM13,0
01VAR38,31/10/16,321.0,RDM13,0
05APVCC245,31/10/16,30.0,RDM13,0
05APVCC4,31/10/16,10.0,RDM13,0
05APVCC490,31/10/16,10.0,RDM13,0
05APVCR42,31/10/16,10.0,RDM13,0
05APVCT2,31/10/16,10.0,RDM13,0
05APVCT4,31/10/16,10.0,RDM13,0
05APVCTS4,31/10/16,10.0,RDM13,0
05APVCY2,31/10/16,30.0,RDM13,0
05APVCY4,31/10/16,10.0,RDM13,0
05ATPVC2,31/10/16,180.0,RDM13,0
05ATPVC4,31/10/16,120.0,RDM13,0
05CESPPVC,31/10/16,10.0,RDM13,0
05CODPVC445,31/10/16,10.0,RDM13,0
05PEG500,31/10/16,5.0,RDM13,0
05PVCC2,31/10/16,20.0,RDM13,0
05PVCC290,31/10/16,40.0,RDM13,0
05REMVEN,31/10/16,10.0,RDM13,0
01VAR38,31/10/16,50.0,SIGR76,4
01VAR38,31/10/16,133.0,SIGR76,4
01BLO12,31/10/16,12.0,VESR86,0
01CEMCAZ50,31/10/16,4.23,VESR86,0
01VAR38,31/10/16,5.0,VESR86,0
01CEMCAZ50,31/10/16,0.68,VESR86,0
01CEMCAZ50,31/10/16,4.09,VESR86,0
01CEMBIG,11/01/16,10.0,DDI12,4
01ALREC,11/02/16,213.0,RDM13EX,0
01ARM12204,11/02/16,70.0,RDM13EX,0
01ARM124,11/02/16,100.0,RDM13EX,0
01ARM1530,11/02/16,70.0,RDM13EX,0
01VAR38,11/02/16,320.0,RDM13EX,0
0545046,11/02/16,10.0,RDM13EX,0
05AACPVC12,11/02/16,60.0,RDM13EX,0
05AACPVC34,11/02/16,10.0,RDM13EX,0
05ACPVC1290,11/02/16,210.0,RDM13EX,0
05ACPVC3490,11/02/16,70.0,RDM13EX,0
05ACPVCT34,11/02/16,80.0,RDM13EX,0
05ATCPVC12,11/02/16,30.0,RDM13EX,0
05ATCPVC34,11/02/16,30.0,RDM13EX,0
05CCPVC12,11/02/16,10.0,RDM13EX,0
05LPV500,11/02/16,5.0,RDM13EX,0
05PEGC500,11/02/16,5.0,RDM13EX,0
05RCVPC3412,11/02/16,70.0,RDM13EX,0
05TAPCPVC34,11/02/16,20.0,RDM13EX,0
05TAPMGAL12,11/02/16,10.0,RDM13EX,0
01MALSOL10,11/02/16,400.0,PED02,0
05APVCC245,11/02/16,30.0,RDM13EX,0
05APVCC4,11/02/16,10.0,RDM13EX,0
05APVCC490,11/02/16,10.0,RDM13EX,0
05APVCR42,11/02/16,10.0,RDM13EX,0
05APVCT2,11/02/16,10.0,RDM13EX,0
05APVCT4,11/02/16,10.0,RDM13EX,0
05APVCTS4,11/02/16,10.0,RDM13EX,0
05APVCY2,11/02/16,30.0,RDM13EX,0
05ATPVC2,11/02/16,30.0,RDM13EX,0
05ATPVC4,11/02/16,20.0,RDM13EX,0
05CESPPVC,11/02/16,10.0,RDM13EX,0
05PEG500,11/02/16,5.0,RDM13EX,0
05PVCC2,11/02/16,20.0,RDM13EX,0
05PVCC290,11/02/16,40.0,RDM13EX,0
05REMVEN,11/02/16,10.0,RDM13EX,0
01C200,14/11/16,6.5,RDM13EX,0
05MFC12,11/02/16,600.0,RDM13EX,0
0645004,11/02/16,70.0,RDM13EX,0
06CJCHP,11/02/16,80.0,RDM13EX,0
08CENC2,11/02/16,10.0,RDM13EX,0
06PL4,11/02/16,100.0,RDM13EX,0
06CLA212,11/02/16,42.0,RDM13EX,0
05APVCC245,11/02/16,10.0,RDM13EX,0
05APVCY4,11/02/16,10.0,RDM13EX,0
05ATPVC2,11/02/16,150.0,RDM13EX,0
05ATPVC4,11/02/16,100.0,RDM13EX,0
01ARM123,11/04/16,30.0,PED02,0
01CEMCAZ50,11/04/16,200.0,PED02,0
01MAS44,11/04/16,550.0,RDM13EX,0
01CEMBIG,11/05/16,8.0,DDI12,4
05LAVB,11/05/16,16.0,RDM13,0
05TANB,11/05/16,16.0,RDM13,0
05TAZB,11/05/16,16.0,RDM13,0
0649167,11/05/16,16.0,RDM13,0
06MEZCRBH,11/05/16,16.0,RDM13,0
04MENS1214,11/05/16,32.0,RDM13,0
05ANCLAV,11/05/16,32.0,RDM13,0
05CESPFF,11/05/16,16.0,RDM13,0
05CESPLA,11/05/16,16.0,RDM13,0
05CHU1122,11/05/16,16.0,RDM13,0
05CHUH1142,11/05/16,16.0,RDM13,0
05CUECER,11/05/16,16.0,RDM13,0
0649330,11/05/16,32.0,RDM13,0
06CONTD,11/05/16,15.0,RDM13,0
05TINRP450,11/05/16,16.0,RDM13,0
01C200,11/05/16,6.5,RDM13,0
01ARE,11/05/16,11.84,RDM13,0
05ATCPVC12,11/05/16,153.0,RDM13EX,0
05ATCPVC34,11/05/16,153.0,RDM13EX,0
01CR200,11/05/16,12.0,RDM13,0
05TINRP450,11/05/16,23.0,RDM13,0
05LAVB,11/06/16,23.0,RDM13,0
05TANB,11/06/16,23.0,RDM13,0
05TAZB,11/06/16,23.0,RDM13,0
0649167,11/06/16,23.0,RDM13,0
06MEZCRBH,11/06/16,23.0,RDM13,0
04MENS1214,11/06/16,46.0,RDM13,0
05ANCLAV,11/06/16,46.0,RDM13,0
05CESPFF,11/06/16,23.0,RDM13,0
05CESPLA,11/06/16,23.0,RDM13,0
05CHU1122,11/06/16,23.0,RDM13,0
05CHUH1142,11/06/16,23.0,RDM13,0
05CUECER,11/06/16,23.0,RDM13,0
0649330,11/06/16,46.0,RDM13,0
01ARE,11/06/16,12.39,RDM13,0
01C200,11/06/16,6.5,RDM13,0
01ALREC,11/06/16,85.2,RDM13EX,0
01ARM12204,11/06/16,28.0,RDM13EX,0
01MAS44,11/06/16,220.0,RDM13EX,0
01VAR38,11/06/16,128.0,RDM13EX,0
0545046,11/06/16,10.0,RDM13EX,0
05AACPVC12,11/06/16,60.0,RDM13EX,0
05AACPVC34,11/06/16,10.0,RDM13EX,0
05ACPVC1290,11/06/16,210.0,RDM13EX,0
05ACPVC3490,11/06/16,70.0,RDM13EX,0
05ACPVCT34,11/06/16,80.0,RDM13EX,0
05ATCPVC12,11/06/16,183.0,RDM13EX,0
05ATCPVC34,11/06/16,183.0,RDM13EX,0
05CCPVC12,11/06/16,10.0,RDM13EX,0
05LPV500,11/06/16,5.0,RDM13EX,0
05PEGC500,11/06/16,5.0,RDM13EX,0
05RCVPC3412,11/06/16,70.0,RDM13EX,0
05TAPCPVC34,11/06/16,20.0,RDM13EX,0
05TAPMGAL12,11/06/16,10.0,RDM13EX,0
01ALREC,11/06/16,127.8,RDM13EX,0
01ARM12204,11/06/16,42.0,RDM13EX,0
01MAS44,11/06/16,330.0,RDM13EX,0
01VAR38,11/06/16,193.0,RDM13EX,0
05APVCT2,11/06/16,10.0,RDM13EX,0
05APVCC245,11/06/16,30.0,RDM13EX,0
05APVCC4,11/06/16,10.0,RDM13EX,0
05APVCC490,11/06/16,10.0,RDM13EX,0
05APVCR42,11/06/16,10.0,RDM13EX,0
05APVCT4,11/06/16,10.0,RDM13EX,0
05APVCTS4,11/06/16,10.0,RDM13EX,0
05APVCY2,11/06/16,30.0,RDM13EX,0
05APVCY4,11/06/16,10.0,RDM13EX,0
05ATPVC2,11/06/16,180.0,RDM13EX,0
05ATPVC4,11/06/16,120.0,RDM13EX,0
05CESPPVC,11/06/16,10.0,RDM13EX,0
05CODPVC445,11/06/16,10.0,RDM13EX,0
05PEG500,11/06/16,5.0,RDM13EX,0
05PVCC2,11/06/16,20.0,RDM13EX,0
05PVCC290,11/06/16,40.0,RDM13EX,0
05REMVEN,11/06/16,10.0,RDM13EX,0
05MFC12,11/06/16,600.0,RDM13EX,0
0645004,11/06/16,70.0,RDM13EX,0
06CJCHP,11/06/16,80.0,RDM13EX,0
08CENC2,11/06/16,10.0,RDM13EX,0
06PL4,11/06/16,100.0,RDM13EX,0
06CLA212,11/06/16,42.0,RDM13EX,0
01ARM124,11/11/16,6.0,RDM13EX,0
01MAS44,11/11/16,100.0,RDM13EX,0
0545046,11/11/16,10.0,RDM13EX,0
05AACPVC12,11/11/16,60.0,RDM13EX,0
05AACPVC34,11/11/16,10.0,RDM13EX,0
05ACPVC1290,11/11/16,210.0,RDM13EX,0
05ACPVC3490,11/11/16,70.0,RDM13EX,0
05ACPVCT34,11/11/16,80.0,RDM13EX,0
05ATCPVC12,11/11/16,183.0,RDM13EX,0
05ATCPVC34,11/11/16,183.0,RDM13EX,0
05CCPVC12,11/11/16,10.0,RDM13EX,0
05LPV500,11/11/16,5.0,RDM13EX,0
05PEGC500,11/11/16,5.0,RDM13EX,0
05RCVPC3412,11/11/16,70.0,RDM13EX,0
05TAPCPVC34,11/11/16,20.0,RDM13EX,0
05TAPMGAL12,11/11/16,10.0,RDM13EX,0
05APVCC245,11/11/16,30.0,RDM13EX,0
05APVCC4,11/11/16,10.0,RDM13EX,0
05APVCC490,11/11/16,10.0,RDM13EX,0
05APVCR42,11/11/16,10.0,RDM13EX,0
05APVCT2,11/11/16,10.0,RDM13EX,0
05APVCT4,11/11/16,10.0,RDM13EX,0
05APVCTS4,11/11/16,10.0,RDM13EX,0
05APVCY2,11/11/16,30.0,RDM13EX,0
05APVCY4,11/11/16,10.0,RDM13EX,0
05ATPVC2,11/11/16,180.0,RDM13EX,0
05ATPVC4,11/11/16,120.0,RDM13EX,0
05CESPC,11/11/16,10.0,RDM13EX,0
05CODPVC445,11/11/16,10.0,RDM13EX,0
05PEG500,11/11/16,5.0,RDM13EX,0
05PVCC2,11/11/16,20.0,RDM13EX,0
05PVCC290,11/11/16,40.0,RDM13EX,0
05REMVEN,11/11/16,10.0,RDM13EX,0
05MFC12,11/11/16,600.0,RDM13EX,0
0645004,11/11/16,70.0,RDM13EX,0
06CJCHP,11/11/16,80.0,RDM13EX,0
08CENC2,11/11/16,10.0,RDM13EX,0
01CAL,11/11/16,2.0,RDM13EX,0
01CEMMCA50,11/11/16,149.0,RDM13EX,0
01CEMCAZ50,11/11/16,106.0,RDM13EX,0
01ARM124,11/11/16,4.0,RDM13EX,0
05ATCPVC12,11/11/16,18.3,RDM13EX,0
05ATCPVC34,11/11/16,12.2,RDM13EX,0
05APVCTS4,11/11/16,1.0,RDM13EX,0
05PVCC2,11/11/16,4.0,RDM13EX,0
05REMVEN,11/11/16,6.0,RDM13EX,0
05MFC12,11/11/16,140.0,RDM13EX,0
01CAL,11/11/16,2.0,RDM13EX,0
01CEMMCA50,11/11/16,108.0,RDM13EX,0
01CEMCAZ50,11/11/16,67.0,RDM13EX,0
01CAL,11/11/16,1.0,RDM13EX,0
01CEMMCA50,11/11/16,109.0,RDM13EX,0
01CEMCAZ50,11/11/16,67.0,RDM13EX,0
05ATCPVC12,11/11/16,109.8,RDM13EX,0
05ATCPVC34,11/11/16,109.8,RDM13EX,0
05LPV500,11/11/16,2.0,RDM13EX,0
05PEGC500,11/11/16,1.0,RDM13EX,0
05APVCT2,11/11/16,6.0,RDM13EX,0
05APVCT4,11/11/16,2.0,RDM13EX,0
05APVCTS4,11/11/16,6.0,RDM13EX,0
05ATPVC2,11/11/16,12.0,RDM13EX,0
05CESPC,11/11/16,4.0,RDM13EX,0
05PVCC2,11/11/16,12.0,RDM13EX,0
05REMVEN,11/11/16,6.0,RDM13EX,0
05MFC12,11/11/16,360.0,RDM13EX,0
01ARM124,11/11/16,60.0,RDM13EX,0
01ARM12204,11/11/16,70.0,RDM13EX,0
01ARM1530,11/11/16,34.0,RDM13EX,0
01MAS44,11/11/16,50.0,RDM13EX,0
05REMVEN,11/11/16,10.0,RDM13EX,0
05MFC12,11/11/16,600.0,RDM13EX,0
01CAL,11/11/16,1.0,RDM13EX,0
01CEMCAZ50,11/11/16,54.0,RDM13EX,0
01ARM124,11/11/16,40.0,RDM13EX,0
01ARM1530,11/11/16,28.0,RDM13EX,0
01CAL,11/08/16,3.0,RDM13EX,0
01CAL,11/07/16,3.0,RDM13EX,0
01CEMMCA50,11/07/16,217.0,RDM13EX,0
01C200,11/07/16,6.5,RDM13,0
01C200,11/07/16,6.5,RDM13,0
01CEMCAZ50,11/07/16,134.0,RDM13EX,0
01ALREC,11/07/16,213.0,RDM13EX,0
01MAS44,11/07/16,500.0,RDM13EX,0
01VAR38,11/07/16,321.0,RDM13EX,0
01ALREC,11/07/16,169.77,RDM13EX,0
01ARM12204,11/07/16,56.0,RDM13EX,0
01ARM124,11/07/16,76.0,RDM13EX,0
01ARM1530,11/07/16,56.0,RDM13EX,0
01MAS44,11/07/16,400.0,RDM13EX,0
01VAR38,11/07/16,256.0,RDM13EX,0
01CEMMCA50,11/07/16,174.0,RDM13,0
0545046,11/07/16,8.0,RDM13EX,0
05AACPVC12,11/07/16,48.0,RDM13EX,0
05AACPVC34,11/07/16,8.0,RDM13EX,0
05ACPVC1290,11/07/16,168.0,RDM13EX,0
05ACPVC3490,11/07/16,56.0,RDM13EX,0
05ACPVCT34,11/07/16,64.0,RDM13EX,0
05ATCPVC12,11/07/16,128.1,RDM13EX,0
05ATCPVC34,11/07/16,134.2,RDM13EX,0
05CCPVC12,11/07/16,8.0,RDM13EX,0
05LPV500,11/07/16,3.0,RDM13EX,0
05PEGC500,11/07/16,3.0,RDM13EX,0
05RCVPC3412,11/07/16,56.0,RDM13EX,0
05TAPCPVC34,11/07/16,16.0,RDM13EX,0
05TAPMGAL12,11/07/16,8.0,RDM13EX,0
0545046,11/07/16,10.0,RDM13EX,0
05AACPVC12,11/07/16,60.0,RDM13EX,0
05AACPVC34,11/07/16,10.0,RDM13EX,0
05ACPVC1290,11/07/16,210.0,RDM13EX,0
05ACPVC3490,11/07/16,70.0,RDM13EX,0
05ACPVCT34,11/07/16,80.0,RDM13EX,0
05ATCPVC12,11/07/16,183.0,RDM13EX,0
05ATCPVC34,11/07/16,183.0,RDM13EX,0
05CCPVC12,11/07/16,10.0,RDM13EX,0
05LPV500,11/07/16,5.0,RDM13EX,0
05PEGC500,11/07/16,5.0,RDM13EX,0
05RCVPC3412,11/07/16,70.0,RDM13EX,0
05TAPCPVC34,11/07/16,20.0,RDM13EX,0
05TAPMGAL12,11/07/16,10.0,RDM13EX,0
05APVCC245,11/07/16,30.0,RDM13EX,0
05APVCC4,11/07/16,10.0,RDM13EX,0
05APVCC490,11/07/16,10.0,RDM13EX,0
05APVCR42,11/07/16,10.0,RDM13EX,0
05APVCT2,11/07/16,10.0,RDM13EX,0
05APVCT4,11/07/16,10.0,RDM13EX,0
05APVCTS4,11/07/16,10.0,RDM13EX,0
05APVCY2,11/07/16,30.0,RDM13EX,0
05APVCY4,11/07/16,10.0,RDM13EX,0
05ATPVC2,11/07/16,180.0,RDM13EX,0
05ATPVC4,11/07/16,120.0,RDM13EX,0
05CESPPVC,11/07/16,10.0,RDM13EX,0
05CODPVC445,11/07/16,10.0,RDM13EX,0
05PEG500,11/07/16,5.0,RDM13EX,0
05PVCC2,11/07/16,20.0,RDM13EX,0
05PVCC290,11/07/16,40.0,RDM13EX,0
0645004,11/07/16,70.0,RDM13EX,0
06CJCHP,11/07/16,80.0,RDM13EX,0
08CENC2,11/07/16,10.0,RDM13EX,0
06PL4,11/07/16,100.0,RDM13EX,0
06CLA212,11/07/16,42.0,RDM13EX,0
05APVCC245,11/07/16,24.0,RDM13EX,0
05APVCC4,11/07/16,8.0,RDM13EX,0
05APVCC490,11/07/16,8.0,RDM13EX,0
05APVCR42,11/07/16,8.0,RDM13EX,0
05APVCT2,11/07/16,8.0,RDM13EX,0
05APVCT4,11/07/16,8.0,RDM13EX,0
05APVCTS4,11/07/16,8.0,RDM13EX,0
05APVCY2,11/07/16,24.0,RDM13EX,0
05APVCY4,11/07/16,8.0,RDM13EX,0
05ATPVC2,11/07/16,144.0,RDM13EX,0
05ATPVC4,11/07/16,96.0,RDM13EX,0
05CESPPVC,11/07/16,8.0,RDM13EX,0
05CODPVC445,11/07/16,8.0,RDM13EX,0
05PEG500,11/07/16,3.0,RDM13EX,0
05PVCC2,11/07/16,12.0,RDM13EX,0
05PVCC290,11/07/16,32.0,RDM13EX,0
05REMVEN,11/07/16,2.0,RDM13EX,0
05MFC12,11/07/16,300.0,RDM13EX,0
0645004,11/07/16,56.0,RDM13EX,0
06CJCHP,11/07/16,64.0,RDM13EX,0
08CENC2,11/07/16,8.0,RDM13EX,0
06PL4,11/07/16,90.0,RDM13EX,0
06CLA212,11/07/16,32.0,RDM13EX,0
01CEMCAZ50,11/08/16,80.0,RDM13EX,0
01CEMMCA50,11/08/16,130.0,RDM13EX,0
01ALREC,11/08/16,127.8,RDM13EX,0
01ARM12204,11/08/16,42.0,RDM13EX,0
01ARM124,11/08/16,60.0,RDM13EX,0
01ARM1530,11/08/16,42.0,RDM13EX,0
01MAS44,11/08/16,300.0,RDM13EX,0
01VAR38,11/08/16,192.0,RDM13EX,0
01C200,11/08/16,13.0,RDM13,0
01CR200,11/08/16,19.5,RDM13,0
01C200,11/08/16,19.5,RDM13,0
05APVCC245,11/08/16,18.0,RDM13EX,0
05APVCC4,11/08/16,6.0,RDM13EX,0
05APVCC490,11/08/16,6.0,RDM13EX,0
05APVCR42,11/08/16,6.0,RDM13EX,0
05APVCY2,11/08/16,18.0,RDM13EX,0
05APVCY4,11/08/16,6.0,RDM13EX,0
05CESPC,11/08/16,2.0,RDM13EX,0
05CODPVC445,11/08/16,6.0,RDM13EX,0
05PEG500,11/08/16,3.0,RDM13EX,0
05PVCC290,11/08/16,24.0,RDM13EX,0
05TEEPVC4,11/08/16,4.0,RDM13EX,0
05TUBPVCN2,11/08/16,96.0,RDM13EX,0
05TUBPVCN4,11/08/16,72.0,RDM13EX,0
0645004,11/08/16,42.0,RDM13EX,0
06CJCHP,11/08/16,48.0,RDM13EX,0
08CENC2,11/08/16,6.0,RDM13EX,0
01CR200,25/11/16,18.0,RDM13,0
06PL4,11/08/16,60.0,RDM13EX,0
06CLA212,11/08/16,25.2,RDM13EX,0
01ARM124,11/08/16,100.0,RDM13EX,0
01ARM1530,11/08/16,36.0,RDM13EX,0
01CAL,11/08/16,3.0,RDM13EX,0
01CEMMCA50,11/08/16,239.0,RDM13EX,0
0545046,11/08/16,6.0,RDM13EX,0
05AACPVC12,11/08/16,36.0,RDM13EX,0
05ACPVCT34,11/08/16,48.0,RDM13EX,0
05ADAPH34,11/08/16,6.0,RDM13EX,0
05CCPVC12,11/08/16,6.0,RDM13EX,0
05CODCP9012,11/08/16,126.0,RDM13EX,0
05CODCP9034,11/08/16,42.0,RDM13EX,0
05LPV500,11/08/16,1.0,RDM13EX,0
05PEGC500,11/08/16,2.0,RDM13EX,0
05REDBCPVC3412,11/08/16,42.0,RDM13EX,0
05TAPCPVC34,11/08/16,12.0,RDM13EX,0
05TAPMGAL12,11/08/16,6.0,RDM13EX,0
01CEMCAZ50,11/08/16,140.0,RDM13EX,0
01ALREC,11/08/16,234.0,RDM13EX,0
01VAR38,11/08/16,352.0,RDM13EX,0
06PL4,11/08/16,150.0,RDM13EX,0
06CLA212,11/08/16,45.0,RDM13EX,0
01CAL,11/08/16,3.0,RDM13EX,0
01CEMMCA50,11/08/16,217.0,RDM13EX,0
01ALREC,11/08/16,213.0,RDM13EX,0
01ARM12204,11/08/16,70.0,RDM13EX,0
01ARM124,11/08/16,94.0,RDM13EX,0
01ARM1530,11/08/16,70.0,RDM13EX,0
01MAS44,11/08/16,400.0,RDM13EX,0
01VAR38,11/08/16,321.0,RDM13EX,0
06PL4,11/08/16,100.0,RDM13EX,0
06CLA212,11/08/16,42.0,RDM13EX,0
06CLA4,11/08/16,87.5,RDM13,0
06CLA4,11/08/16,75.0,RDM13,0
01ALREC,11/08/16,56.4,RDM13,0
01VAR38,11/08/16,330.0,RDM13,0
01CEMBIG,11/09/16,2.0,DDI12,4
01CEMBIG,11/09/16,10.0,DDI12V,0
01CEMMCA50,11/09/16,130.0,RDM13EX,0
01CEMCAZ50,11/09/16,80.0,RDM13EX,0
01ARM1530,11/09/16,42.0,RDM13EX,0
01CAL,11/09/16,2.0,RDM13EX,0
05MEZCCL,11/09/16,23.0,RDM13,0
05RATB,11/09/16,18.0,RDM13,0
03PTR11211,11/10/16,197.4,PEJE72,4
03PTR211,11/10/16,2538.0,PEJE72,4
01CEMCAZ50,14/11/16,197.0,PED02,0
01ARM12204,14/11/16,3.0,PED02,0
01ARM123,14/11/16,70.0,PED02,0
01ARM124,14/11/16,8.0,PED02,0
01MALSOL10,14/11/16,200.0,PED02,0
01C200,14/11/16,6.5,RDM13EX,0
01C200,14/11/16,6.5,RDM13,0
01C200,14/11/16,6.5,RDM13,0
01C200,14/11/16,6.5,RDM13EX,0
01C200,14/11/16,6.5,RDM13,0
01C200,14/11/16,6.5,RDM13EX,0
01C200,14/11/16,6.5,RDM13,0
01CR200,14/11/16,6.0,RDM13,0
01CR200,14/11/16,6.0,RDM13,0
01CR200,14/11/16,6.0,RDM13,0
01CR200,14/11/16,6.0,RDM13,0
01C200,14/11/16,6.5,RDM13,0
01C200,15/11/16,6.5,RDM13,0
01ARE,15/11/16,6.0,RDM13EX,0
06CONTD,15/11/16,23.0,RDM13,0
01ARE,15/11/16,6.0,RDM13EX,0
01SELL,15/11/16,1.5,RDM13EX,0
01ARE,15/11/16,6.0,RDM13EX,0
01ARE,15/11/16,6.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,15/11/16,500.0,RDM13EX,0
01BLO12,16/11/16,500.0,RDM13EX,0
01BLO12,16/11/16,500.0,RDM13EX,0
01BLO12,16/11/16,500.0,RDM13EX,0
01BLO12,16/11/16,500.0,RDM13EX,0
01BLO12,16/11/16,500.0,RDM13EX,0
01CEMM,17/11/16,1020.0,LESA7302,8
05APVCC245,17/11/16,30.0,RDM13,0
05APVCC4,17/11/16,10.0,RDM13,0
05APVCC490,17/11/16,10.0,RDM13,0
05APVCR42,17/11/16,10.0,RDM13,0
05APVCT2,17/11/16,10.0,RDM13,0
05APVCT4,17/11/16,10.0,RDM13,0
05APVCTS4,17/11/16,10.0,RDM13,0
05APVCY2,17/11/16,30.0,RDM13,0
05APVCY4,17/11/16,10.0,RDM13,0
05ATPVC2,17/11/16,180.0,RDM13,0
05ATPVC4,17/11/16,120.0,RDM13,0
05CESPC,17/11/16,10.0,RDM13,0
05CODPVC445,17/11/16,10.0,RDM13,0
05PEG500,17/11/16,5.0,RDM13,0
05PVCC2,17/11/16,20.0,RDM13,0
05PVCC290,17/11/16,40.0,RDM13,0
05APVCC245,17/11/16,30.0,RDM13,0
05APVCC4,17/11/16,10.0,RDM13,0
05APVCC490,17/11/16,10.0,RDM13,0
05APVCR42,17/11/16,10.0,RDM13,0
05APVCT2,17/11/16,10.0,RDM13,0
05APVCT4,17/11/16,10.0,RDM13,0
05APVCTS4,17/11/16,10.0,RDM13,0
05APVCY2,17/11/16,30.0,RDM13,0
05APVCY4,17/11/16,10.0,RDM13,0
05ATPVC2,17/11/16,180.0,RDM13,0
05ATPVC4,17/11/16,120.0,RDM13,0
05CESPC,17/11/16,10.0,RDM13,0
05CODPVC445,17/11/16,10.0,RDM13,0
05PEG500,17/11/16,5.0,RDM13,0
05PVCC2,17/11/16,20.0,RDM13,0
05PVCC290,17/11/16,40.0,RDM13,0
05REMVEN,17/11/16,9.0,RDM13,0
01SELL,18/11/16,7.0,RDM13,0
01BLO12,18/11/16,500.0,RDM13EX,0
01BLO12,18/11/16,500.0,RDM13EX,0
01BLO12,18/11/16,500.0,RDM13EX,0
01BLO12,18/11/16,500.0,RDM13EX,0
01BLO12,18/11/16,500.0,RDM13EX,0
05APVCC245,18/11/16,30.0,RDM13EX,0
05APVCC4,18/11/16,10.0,RDM13EX,0
05APVCC490,18/11/16,10.0,RDM13EX,0
05APVCR42,18/11/16,10.0,RDM13EX,0
05APVCT2,18/11/16,10.0,RDM13EX,0
05APVCT4,18/11/16,10.0,RDM13EX,0
05APVCTS4,18/11/16,10.0,RDM13EX,0
05APVCY2,18/11/16,30.0,RDM13EX,0
05ATPVC2,18/11/16,180.0,RDM13EX,0
05ATPVC4,18/11/16,120.0,RDM13EX,0
05CESPC,18/11/16,10.0,RDM13EX,0
05PEG500,18/11/16,5.0,RDM13EX,0
05PVCC2,18/11/16,20.0,RDM13EX,0
05PVCC290,18/11/16,40.0,RDM13EX,0
0545046,18/11/16,11.0,RDM13EX,0
05AACPVC12,18/11/16,66.0,RDM13EX,0
05AACPVC34,18/11/16,11.0,RDM13EX,0
05ACPVC1290,18/11/16,231.0,RDM13EX,0
05ACPVC3490,18/11/16,77.0,RDM13EX,0
05ACPVCT34,18/11/16,88.0,RDM13EX,0
05ATCPVC12,18/11/16,201.3,RDM13EX,0
05ATCPVC34,18/11/16,201.3,RDM13EX,0
05CCPVC12,18/11/16,11.0,RDM13EX,0
05LPV500,18/11/16,5.0,RDM13EX,0
05PEGC500,18/11/16,5.0,RDM13EX,0
05RCVPC3412,18/11/16,77.0,RDM13EX,0
05TAPCPVC34,18/11/16,22.0,RDM13EX,0
05TAPMGAL12,18/11/16,11.0,RDM13EX,0
01ALREC,19/11/16,213.0,RDM13,0
01ARM12204,19/11/16,110.0,RDM13,0
01ARM124,19/11/16,60.0,RDM13,0
01ARM1530,19/11/16,70.0,RDM13,0
01MAS44,19/11/16,400.0,RDM13,0
01VAR38,19/11/16,321.0,RDM13,0
05COFF,22/11/16,32.0,RDM13,0
05COFLAV1212,22/11/16,32.0,RDM13,0
05COFSA1278,22/11/16,16.0,RDM13,0
05LLAAST,22/11/16,80.0,RDM13,0
06CINT12,22/11/16,16.0,RDM13,0
06300144,22/11/16,48.0,RDM13,0
067593,22/11/16,112.0,RDM13,0
06CINAIS6018,22/11/16,16.0,RDM13,0
08CAB10,22/11/16,32.0,RDM13,0
08CAB12,22/11/16,1920.0,RDM13,0
08CAB14,22/11/16,960.0,RDM13,0
08CONSEN,22/11/16,96.0,RDM13,0
08FOCE13,22/11/16,112.0,RDM13,0
08PASQ15,22/11/16,32.0,RDM13,0
08ROS4,22/11/16,112.0,RDM13,0
08TAPV1,22/11/16,64.0,RDM13,0
08TAPV3,22/11/16,16.0,RDM13,0
067593,22/11/16,161.0,RDM13,0
06CINAIS6018,22/11/16,23.0,RDM13,0
08CAB10,22/11/16,46.0,RDM13,0
08CAB12,22/11/16,2760.0,RDM13,0
08CAB14,22/11/16,1380.0,RDM13,0
08CONSEN,22/11/16,138.0,RDM13,0
08FOCE13,22/11/16,161.0,RDM13,0
08PASQ15,22/11/16,46.0,RDM13,0
08ROS4,22/11/16,161.0,RDM13,0
08TAPV1,22/11/16,92.0,RDM13,0
08TAPV2,22/11/16,69.0,RDM13,0
08TAPV3,22/11/16,23.0,RDM13,0
05COFF,22/11/16,46.0,RDM13,0
05COFLAV1212,22/11/16,46.0,RDM13,0
05COFSA1278,22/11/16,23.0,RDM13,0
05LLAAST,22/11/16,115.0,RDM13,0
06CINT12,22/11/16,23.0,RDM13,0
05REGADD,22/11/16,5.0,RDM13,0
06PES300A,22/11/16,139.0,RDM13,0
05MEZCCL,22/11/16,16.0,RDM13,0
