"Clacli","Fecncre","Monto","Estado","Miva","MImp2","MDes","Mcosto","Piva","Pimp2","PDes","Nummov","Nncre","Numfac","facreal","Mfondo","TipoNC","Claven","Clazon","hora","numaprfol","numcer","perapr","cladep","Numuser","Refori","impreso","metpagele","bancosele","cuentaele","imprcan","Tpeso","usocfdi","frem","pagada","observa","nusercan","enviado","objimp","version"
"MRSZI00186","20/08/21","14240","yes","12275.86","0","0","0","16","0","0","2168712","ZINE2164","ZINS2164","","0","no","","0","45997","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","20/08/21","42503.6","yes","36641.03","0","0","0","16","0","0","2169381","ZINE2165","ZINS2165","","0","no","","0","57145","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"LOGD94","20/08/21","161160","yes","138931.03","0","0","0","16","0","0","2168040","ZINE2166","ZINS2166","","0","no","","0","58012","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MUNICIPIO5","21/08/21","4830","yes","4163.79","0","0","0","16","0","0","2173990","ZINE2167","ZINS2167","","0","no","","0","42505","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MUNICIPIO5","21/08/21","4800","yes","4137.93","0","0","0","16","0","0","2167766","ZINE2168","ZINS2168","","0","no","","0","44502","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"AACP71","23/08/21","16800","yes","14482.76","0","0","0","16","0","0","2177355","ZINE2169","ZINS2169","","0","no","","0","34832","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","23/08/21","25120","yes","21655.17","0","0","0","16","0","0","2177733","ZINE2170","ZINS2170","","0","no","","0","39936","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRS409","23/08/21","5600","yes","4827.59","0","0","0","16","0","0","2177921","ZINE2171","ZINS2171","","0","no","","0","39973","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00169","23/08/21","5700","yes","4913.79","0","0","0","16","0","0","2178734","ZINE2172","ZINS2172","","0","no","","0","46531","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00132","23/08/21","875","yes","754.31","0","0","0","16","0","0","2176747","ZINE2173","ZINS2173","","0","no","","0","61141","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MOHA60","24/08/21","15600","yes","13448.28","0","0","0","16","0","0","2180515","ZINE2174","ZINS2174","","0","no","","0","31427","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"BITL77","24/08/21","250","yes","215.52","0","0","0","16","0","0","2181479","ZINE2175","ZINS2175","","0","no","","0","40611","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","24/08/21","118566.4","yes","102212.41","0","0","0","16","0","0","2183124","ZINE2176","ZINS2176","","0","no","","0","59670","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"BITL77","25/08/21","319","yes","275","0","0","0","16","0","0","2184260","ZINE2177","ZINS2177","","0","no","","0","32878","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"LOGD94","25/08/21","27225","yes","23469.83","0","0","0","16","0","0","2185371","ZINE2178","ZINS2178","","0","no","","0","46284","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRS2157","25/08/21","231.9","yes","199.91","0","0","0","16","0","0","2185463","ZINE2179","ZINS2179","","0","no","","0","47414","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","25/08/21","2619.5","no","2258.19","0","0","0","16","0","0","2185590","ZINE2180","ZINS2180","","0","no","","0","47840","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","25/08/21","1683.5","yes","1451.29","0","0","0","16","0","0","2185647","ZINE2181","ZINS2181","","0","no","","0","48563","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"CUCI98","25/08/21","365","yes","314.66","0","0","0","16","0","0","2175823","ZINE2182","ZINS2182","","0","no","","0","62455","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2206","25/08/21","510","yes","439.66","0","0","0","16","0","0","2187751","ZINE2183","ZINS2183","","0","no","","0","65966","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","26/08/21","1160","yes","1000","0","0","0","16","0","0","2188441","ZINE2184","ZINS2184","","0","no","","0","36803","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","26/08/21","328.5","no","283.19","0","0","0","16","0","0","2188487","ZINE2185","ZINS2185","","0","no","","0","37268","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","26/08/21","1100","yes","948.28","0","0","0","16","0","0","2188499","ZINE2186","ZINS2186","","0","no","","0","37398","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OERA46","26/08/21","48900","yes","42155.17","0","0","0","16","0","0","2188590","ZINE2187","ZINS2187","","0","no","","0","38653","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"VIHA","26/08/21","16300","yes","14051.72","0","0","0","16","0","0","2188598","ZINE2188","ZINS2188","","0","no","","0","38689","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"BITL77","26/08/21","386","yes","332.76","0","0","0","16","0","0","2188883","ZINE2189","ZINS2189","","0","no","","0","42214","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","26/08/21","42","yes","36.21","0","0","0","16","0","0","2188891","ZINE2190","ZINS2190","","0","no","","0","42388","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI026","26/08/21","6360","yes","5482.76","0","0","0","16","0","0","2189648","ZINE2191","ZINS2191","","0","no","","0","51758","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00152","26/08/21","1820","yes","1568.97","0","0","0","16","0","0","2189991","ZINE2192","ZINS2192","","0","no","","0","57140","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","26/08/21","3233.6","yes","2787.59","0","0","0","16","0","0","2190727","ZINE2193","ZINS2193","","0","no","","0","59437","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","27/08/21","915.2","yes","788.97","0","0","0","16","0","0","2191625","ZINE2194","ZINS2194","","0","no","","0","31453","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS379","27/08/21","7470","yes","6439.66","0","0","0","16","0","0","2191724","ZINE2195","ZINS2195","","0","no","","0","32211","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"SALF90","27/08/21","6300","yes","5431.03","0","0","0","16","0","0","2191849","ZINE2196","ZINS2196","","0","no","","0","32800","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI01452","27/08/21","3200","yes","2758.62","0","0","0","16","0","0","2192078","ZINE2197","ZINS2197","","0","no","","0","35364","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"SATN78","27/08/21","3100","yes","2672.41","0","0","0","16","0","0","2193171","ZINE2198","ZINS2198","","0","no","","0","47102","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"LAGG91","27/08/21","12400","yes","10689.66","0","0","0","16","0","0","2193221","ZINE2199","ZINS2199","","0","no","","0","47165","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"LAGG91","27/08/21","15900","no","13706.9","0","0","0","16","0","0","2193768","ZINE2200","ZINS2200","","0","no","","0","49043","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"BITL77","27/08/21","850","yes","732.76","0","0","0","16","0","0","2193735","ZINE2201","ZINS2201","","0","no","","0","51567","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS6050","27/08/21","1900","yes","1637.93","0","0","0","16","0","0","2193991","ZINE2202","ZINS2202","","0","no","","0","51926","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","28/08/21","2980","yes","2568.97","0","0","0","16","0","0","2195181","ZINE2203","ZINS2203","","0","no","","0","30577","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","28/08/21","1757.8","yes","1515.34","0","0","0","16","0","0","2195015","ZINE2204","ZINS2204","","0","no","","0","32540","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","28/08/21","58","yes","50","0","0","0","16","0","0","2195274","ZINE2205","ZINS2205","","0","no","","0","33193","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","28/08/21","25","yes","21.55","0","0","0","16","0","0","2191244","ZINE2206","ZINS2206","","0","no","","0","33616","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00152","28/08/21","760","yes","655.17","0","0","0","16","0","0","2194761","ZINE2207","ZINS2207","","0","no","","0","35013","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","28/08/21","39624.4","yes","34158.97","0","0","0","16","0","0","2195335","ZINE2208","ZINS2208","","0","no","","0","35320","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRSZI00411","28/08/21","2688","yes","2317.24","0","0","0","16","0","0","2195592","ZINE2209","ZINS2209","","0","no","","0","37262","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","28/08/21","637.5","yes","549.57","0","0","0","16","0","0","2196052","ZINE2210","ZINS2210","","0","no","","0","44868","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OEMI","28/08/21","60255","yes","51943.97","0","0","0","16","0","0","2196433","ZINE2211","ZINS2211","","0","no","","0","50351","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"DDI12","28/08/21","118708","yes","102334.48","0","0","0","16","0","0","2196678","ZINE2212","ZINS2212","","0","no","","0","53923","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"OCP100","30/08/21","3135.52","yes","2703.03","0","0","0","16","0","0","2200259","ZINE2213","ZINS2213","","0","no","","0","55532","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"GCI09","31/08/21","10260","yes","8844.83","0","0","0","16","0","0","2201287","ZINE2214","ZINS2214","","0","no","","0","31584","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00151","31/08/21","4000","yes","3448.28","0","0","0","16","0","0","2202336","ZINE2215","ZINS2215","","0","no","","0","42600","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","31/08/21","23821","yes","20535.34","0","0","0","16","0","0","2203175","ZINE2216","ZINS2216","","0","no","","0","46731","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","31/08/21","1140","yes","982.76","0","0","0","16","0","0","2203541","ZINE2217","ZINS2217","","0","no","","0","48058","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00150","31/08/21","676","yes","582.76","0","0","0","16","0","0","2203691","ZINE2218","ZINS2218","","0","no","","0","50340","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
