"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","Pedren","peso","Numfac","Numped","canfon","unaen","claofe","bannc","claofe2","preofe","claofe3","claaalt","Clauni","cant2","preven","objimp"
"1","01ARM1543","120","100","0","yes","83.249","16","0","927724","0","0","ZINS0119","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMCAZ50","140","40","0","yes","109.914","16","0","927724","0","0","ZINS0119","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ARM124","118","144","0","yes","94.47","16","0","928434","0","0","ZINS0120","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALREC","19","50","0","yes","14","16","0","929255","0","0","ZINS0121","","0","no","0","no","0","0","0","","1","0","0",""
"2","01ARM1538","240","10","0","yes","190.95008","16","0","929255","0","0","ZINS0121","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAS606020","27","95","0","yes","19.52","16","0","929604","0","0","ZINS0122","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2500","4","0","yes","2030.9572","16","0","929763","0","0","ZINS0123","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2350","13.52","0","yes","2051.71995","16","0","930537","0","0","ZINS0124","","0","no","0","no","0","0","0","","1","0","0",""
"1","01MALSOL10","15.6","600","0","yes","11.4342","16","0","930732","0","0","ZINS0125","","0","no","0","no","0","0","0","","1","0","0",""
"2","01MALSOL6","32","100","0","yes","23.5705","16","0","930732","0","0","ZINS0125","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","40","0","yes","109.914","16","0","930892","0","0","ZINS0126","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ARM124","118","62","0","yes","94.47","16","0","931625","0","0","ZINS0127","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAS606020","27","165","0","yes","19.52","16","0","931784","0","0","ZINS0128","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2250","39.93","0","yes","2051.71995","16","0","932171","0","0","ZINS0129","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ARM1538","240","20","0","yes","190.95008","16","0","932802","0","0","ZINS0130","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2350","19.1","0","yes","2051.71995","16","0","935259","0","0","ZINS0131","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAS606020","23.75","4","0","yes","19.52","16","0","935655","0","0","ZINS0132","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2250.11813","16.93","0","yes","2051.71995","16","0","939981","0","0","ZINS0133","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2249.91372","23.18","0","yes","2051.71995","16","0","940225","0","0","ZINS0134","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ARM1543","120","100","0","yes","83.249","16","0","940483","0","0","ZINS0135","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMCAZ50","140","40","0","yes","103.8795","16","0","940483","0","0","ZINS0135","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2250","14.38","0","yes","2051.72","16","0","940918","0","0","ZINS0137","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2600","2","0","yes","2030.9572","16","0","940964","0","0","ZINS0136","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2250.56444","21.26","0","yes","2051.72","16","0","942236","0","0","ZINS0138","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2257.89473",".95","0","yes","2051.72","16","0","942241","0","0","ZINS0139","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","138","30","0","yes","103.8795","16","0","942502","0","0","ZINS0140","","0","no","0","no","0","0","0","","1","0","0",""
"1","05TINRT2500","4090","1","0","yes","2953.01","16","0","942915","0","0","ZINS0141","","0","no","0","no","0","0","0","","1","0","0",""
"2","06CORT24B","405.5","2","0","yes","266.34","16","0","942915","0","0","ZINS0141","","0","no","0","no","0","0","0","","1","0","0",""
"3","06NAVA6","95","1","0","yes","62.025","16","0","942915","0","0","ZINS0141","","0","no","0","no","0","0","0","","1","0","0",""
"4","06PL4","40","5","0","yes","24.48","16","0","942915","0","0","ZINS0141","","0","no","0","no","0","0","0","","1","0","0",""
"5","06POLH1","10","13","0","yes","7.4777","16","0","942915","0","0","ZINS0141","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2400","10","0","yes","2022.0814","16","0","943621","0","0","ZINS0142","","0","no","0","no","0","0","0","","1","0","0",""
"2","01GM","70","53.2","0","yes","44","16","0","943621","0","0","ZINS0142","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","140","77","0","yes","103.8795","16","0","943811","0","0","ZINS0143","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2600","2","0","yes","2022.0814","16","0","947793","0","0","ZINS0144","","0","no","0","no","0","0","0","","1","0","0",""
"1","01VAR38","110","30","0","yes","81.106","16","0","948587","0","0","ZINS0145","","0","no","0","no","0","0","0","","1","0","0",""
"1","01VAR38","109.0909","55","0","yes","81.106","16","0","948783","0","0","ZINS0146","","0","no","0","no","0","0","0","","1","0","0",""
"1","01VAR38","111.11111","45","0","yes","81.106","16","0","948791","0","0","ZINS0147","","0","no","0","no","0","0","0","","1","0","0",""
"1","08TUBCPVC12","19","10","0","yes","7.7825","16","0","949600","0","0","ZINS0148","","0","no","0","no","0","0","0","","1","0","0",""
"1","03TC301","178","40","0","yes","131.835","16","0","949825","0","0","ZINS0149","","0","no","0","no","0","0","0","","1","0","0",""
"2","06CINAIS6018","15","2","0","yes","8.3915","16","0","949825","0","0","ZINS0149","","0","no","0","no","0","0","0","","1","0","0",""
"3","08TUBCPVC12","19","5","0","yes","12.681","16","0","949825","0","0","ZINS0149","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2600","2","0","yes","2079.315","16","0","951908","0","0","ZINS0150","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2500","2","0","yes","2079.315","16","0","951916","0","0","ZINS0151","","0","no","0","no","0","0","0","","1","0","0",""
"1","01VART6014","40","420","0","yes","26.9273","16","0","952497","0","0","ZINS0152","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","140","100","0","yes","103.8795","16","0","952773","0","0","ZINS0153","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMMCA50","130","100","0","yes","89.6555","16","0","952773","0","0","ZINS0153","","0","no","0","no","0","0","0","","1","0","0",""
"3","01YEM","71.42857","7","0","yes","40.4","16","0","952773","0","0","ZINS0153","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2600","4","0","yes","2079.315","16","0","953124","0","0","ZINS0154","","0","no","0","no","0","0","0","","1","0","0",""
"1","03TC301","178","45","0","yes","134.5915","16","0","955913","0","0","ZINS0155","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","140","171","0","yes","103.8795","16","0","957219","0","0","ZINS0156","","0","no","0","no","0","0","0","","1","0","0",""
"2","06PL4","40","1.5","0","yes","24.48","16","0","957219","0","0","ZINS0156","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2400","10","0","yes","2025.7124","16","0","957316","0","0","ZINS0157","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2280","40.25","0","yes","1879.31033","16","0","957741","0","0","ZINS0158","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2400","19.49","0","yes","1879.31033","16","0","957941","0","0","ZINS0159","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2400","19.68","0","yes","1879.31033","16","0","958850","0","0","ZINS0160","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2280","40.3","0","yes","1879.31033","16","0","961350","0","0","ZINS0161","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2280.25048","20.76","0","yes","1879.31033","16","0","961362","0","0","ZINS0162","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2278.70324","4.01","0","yes","1879.31033","16","0","961412","0","0","ZINS0163","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2531.84466","8.24","0","yes","1879.31033","16","0","961702","0","0","ZINS0164","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2301.23636","11","0","yes","1879.31033","16","0","961710","0","0","ZINS0165","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","138","10","0","yes","103.8795","16","0","966532","0","0","ZINS0166","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2280","39.97","0","yes","1879.31033","16","0","966593","0","0","ZINS0167","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2500","4","0","yes","2025.7124","16","0","966711","0","0","ZINS0170","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2600","2","0","yes","2025.7124","16","0","967426","0","0","ZINS0168","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2600","2","0","yes","2025.7124","16","0","967542","0","0","ZINS0169","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2400.36222","7.73","0","yes","1879.31033","16","0","969281","0","0","ZINS0171","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","10","0","yes","103.8795","16","0","971047","0","0","ZINS0172","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","10","0","yes","103.8795","16","0","972930","0","0","ZINS0173","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","147","20","0","yes","103.8795","16","0","975131","0","0","ZINS0174","","0","no","0","no","0","0","0","","1","0","0",""
"1","01MALSOL6","32","200","0","yes","21.99998","16","0","976199","0","0","ZINS0175","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","147","10","0","yes","103.8795","16","0","977851","0","0","ZINS0176","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2600","2","0","yes","2025.309","16","0","979217","0","0","ZINS0177","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","2","0","yes","103.8795","16","0","980553","0","0","ZINS0178","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","8","0","yes","103.8795","16","0","980622","0","0","ZINS0179","","0","no","0","no","0","0","0","","1","0","0",""
"2","01VAR38","110","100","0","yes","81.037","16","0","980622","0","0","ZINS0179","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","147","10","0","yes","103.8795","16","0","981527","0","0","ZINS0180","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ARM1543","118","12","0","yes","80.24","16","0","982891","0","0","ZINS0181","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","147","10","0","yes","103.8795","16","0","983523","0","0","ZINS0182","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","200","0","yes","103.8795","16","0","983775","0","0","ZINS0183","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALREC","23.03262","5.21","0","yes","13.65","16","0","983956","0","0","ZINS0184","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","135","10","0","yes","103.8795","16","0","984549","0","0","ZINS0185","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALAM","21.5","50","0","yes","12.1","16","0","984929","0","0","ZINS0186","","0","no","0","no","0","0","0","","1","0","0",""
"2","01ARM123","120","60","0","yes","84.42","16","0","984929","0","0","ZINS0186","","0","no","0","no","0","0","0","","1","0","0",""
"3","01ARM124","120","60","0","yes","81.243","16","0","984929","0","0","ZINS0186","","0","no","0","no","0","0","0","","1","0","0",""
"4","01CEMMCA50","129.47368","38","0","yes","89.6555","16","0","984929","0","0","ZINS0186","","0","no","0","no","0","0","0","","1","0","0",""
"5","01VAR112","195","20","0","yes","149.051","16","0","984929","0","0","ZINS0186","","0","no","0","no","0","0","0","","1","0","0",""
"6","01VART6014","40","262","0","yes","24.21875","16","0","984929","0","0","ZINS0186","","0","no","0","no","0","0","0","","1","0","0",""
"7","06CLA212","29","25","0","yes","14.8","16","0","984929","0","0","ZINS0186","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","144.77272","44","0","yes","103.8795","16","0","984993","0","0","ZINS0187","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2600","2","0","yes","2028.94","16","0","987620","0","0","ZINS0188","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","10","0","yes","103.8795","16","0","988866","0","0","ZINS0189","","0","no","0","no","0","0","0","","1","0","0",""
"1","01MALSOL10","15.6","500","0","yes","10.58916","16","0","989460","0","0","ZINS0190","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","10","0","yes","103.8795","16","0","991726","0","0","ZINS0191","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","50","0","yes","103.8795","16","0","994593","0","0","ZINS0192","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","144","0","yes","103.8795","16","0","994625","0","0","ZINS0193","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","10","0","yes","103.8795","16","0","994692","0","0","ZINS0194","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","15","0","yes","103.8795","16","0","997622","0","0","ZINS0195","","0","no","0","no","0","0","0","","1","0","0",""
"1","06REDG1","794","1","0","yes","516.84","16","0","1001284","0","0","ZINS0196","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","10","0","yes","103.8795","16","0","1002223","0","0","ZINS0197","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","15","0","yes","103.8795","16","0","1003352","0","0","ZINS0198","","0","no","0","no","0","0","0","","1","0","0",""
"1","03LPCR723","390","2","0","yes","263.064","16","0","1011108","0","0","ZINS0201","","0","no","0","no","0","0","0","","1","0","0",""
"2","06FONSN","504","1","0","yes","322.42","16","0","1011108","0","0","ZINS0201","","0","no","0","no","0","0","0","","1","0","0",""
"3","06PEB4","454","1","0","yes","301.01","16","0","1011108","0","0","ZINS0201","","0","no","0","no","0","0","0","","1","0","0",""
"4","06T501","28.5","4","0","yes","16.81","16","0","1011108","0","0","ZINS0201","","0","no","0","no","0","0","0","","1","0","0",""
"1","03LAMC28305","414.8","34","0","yes","298.26","16","0","1011399","0","0","ZINS0199","","0","no","0","no","0","0","0","","1","0","0",""
"2","03POL46","20.65","700","0","yes","14.6","16","0","1011399","0","0","ZINS0199","","0","no","0","no","0","0","0","","1","0","0",""
"3","04HPPB141","1.2","400","0","yes",".6518","16","0","1011399","0","0","ZINS0199","","0","no","0","no","0","0","0","","1","0","0",""
"4","0662800","299","1","0","yes",".01","16","0","1011399","0","0","ZINS0199","","0","no","0","no","0","0","0","","1","0","0",""
"5","06SKF","187.5","4","0","yes","125.86","16","0","1011399","0","0","ZINS0199","","0","no","0","no","0","0","0","","1","0","0",""
"1","04HDCM14","64","2","0","yes","35","16","0","1011415","0","0","ZINS0200","","0","no","0","no","0","0","0","","1","0","0",""
"2","04HDD412","24","1","0","yes","15.5","16","0","1011415","0","0","ZINS0200","","0","no","0","no","0","0","0","","1","0","0",""
"3","04HDDC412","25","10","0","yes","10","16","0","1011415","0","0","ZINS0200","","0","no","0","no","0","0","0","","1","0","0",""
"4","04HSI2178","51","10","0","yes","34","16","0","1011415","0","0","ZINS0200","","0","no","0","no","0","0","0","","1","0","0",""
"5","06ESPA14","9.5","10","0","yes","7.49","16","0","1011415","0","0","ZINS0200","","0","no","0","no","0","0","0","","1","0","0",""
"1","04ASH0610","177","4","0","yes","128.916","16","0","1011913","0","0","ZINS0202","","0","no","0","no","0","0","0","","1","0","0",""
"2","04HRGCC3","290","4","0","yes","213.75","16","0","1011913","0","0","ZINS0202","","0","no","0","no","0","0","0","","1","0","0",""
"1","03PTR11211","20.8","545","0","yes","14.6","16","0","1012539","0","0","ZINS0203","","0","no","0","no","0","0","0","","1","0","0",""
"2","03PTR211","20.8","705","0","yes","16.7","16","0","1012539","0","0","ZINS0203","","0","no","0","no","0","0","0","","1","0","0",""
"3","03PLA41058","23.2","313.5","0","yes","14.4","16","0","1013398","0","0","ZINS0204","","0","no","0","no","0","0","0","","1","0","0",""
"4","03PTR11211","20.8","654","0","yes","14.6","16","0","1013398","0","0","ZINS0204","","0","no","0","no","0","0","0","","1","0","0",""
"5","03SOL14212","21.6","40","0","yes","14.75","16","0","1013398","0","0","ZINS0204","","0","no","0","no","0","0","0","","1","0","0",""
"6","03TE8620","4515","10","0","yes","3092.14444","16","0","1013398","0","0","ZINS0204","","0","no","0","no","0","0","0","","1","0","0",""
"1","03ANG3163","19.8","105","0","yes","14.6","16","0","1013398","0","0","ZINS0204","","0","no","0","no","0","0","0","","1","0","0",""
"2","03PL41014","18.6","190","0","yes","14.5","16","0","1013398","0","0","ZINS0204","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","5","0","yes","103.8795","16","0","1017283","0","0","ZINS0205","","0","no","0","no","0","0","0","","1","0","0",""
"1","05CAJP","623.5","23","0","yes","360.56172","16","0","1017687","0","0","ZINS0206","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2280","40.08","0","yes","1879.31033","16","0","1018103","0","0","ZINS0207","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","145","10","0","yes","103.8795","16","0","1018594","0","0","ZINS0212","","0","no","0","no","0","0","0","","1","0","0",""
