"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","facren","Nncre","Numfac","Tipo","canfon","observacion","Clauni","objimp"
"7","01COMB34","460","2","0","yes","237.06897","16","0","3154946","0","ZID01906","ZI069874","yes","0","","0",""
"8","06CLA212","49","1","0","yes","28.73","16","0","3154946","0","ZID01906","ZI069874","yes","0","","0",""
"1","03TAB33","38","124","0","yes","28.95","16","0","3157917","0","ZID01907","ZI070053","yes","0","","0",""
"1","01CAS111","48.5","10","0","yes","21.59","16","0","3158795","0","ZID01908","ZI070079","yes","0","","0",""
"1","08POL12","3.2","15","0","yes","1.69","16","0","3162031","0","ZID01909","ZI070133","yes","0","","0",""
"1","01CBCO25F","250","8","0","yes","161.638","16","0","3167656","0","ZID01910","ZI070279","yes","0","","0",""
"2","05TUBPVCN4","58","12","0","yes","35.4888","16","0","3167656","0","ZID01910","ZI070279","yes","0","","0",""
"1","01ES","125","1","0","yes","81.9045","16","0","3167668","0","ZID01911","ZI069973","yes","0","","0",""
"1","01BAB1030","15.2","234","0","yes","9.7582","16","0","3175943","0","ZID01912","ZI070463","yes","0","","0",""
"1","03TAB36","36.9879","12.4","0","yes","24.2","16","0","3175947","0","ZID01913","ZI070346","yes","0","","0",""
"1","01CEMCAZ50","210","1","0","yes","146.1206","16","0","3181474","0","ZID01914","ZI070449","yes","0","","0",""
"1","01LADRIDLL","7.7","10","0","yes","4.15","16","0","3183496","0","ZID01915","ZI070650","yes","0","","0",""
"1","01CAS122","155.5","1","0","yes","96.6305","16","0","3186414","0","ZID01916","ZI070580","yes","0","","0",""
"1","01ARM204","215","12","0","yes","128.384","16","0","3196870","0","ZID01917","ZI070711","yes","0","","0",""
"1","06CODP12","1.7","18","0","yes","1.16","16","0","3199058","0","ZID01918","ZI070949","yes","0","","0",""
"1","01MALSOL6","51","100","0","yes","35.105","16","0","3199105","0","ZID01919","ZI070908","yes","0","","0",""
"1","01ARM204","220","2","0","yes","128.384","16","0","3203719","0","ZID01920","ZI071054","yes","0","","0",""
"1","03VCUA38","39","4.4","0","yes","26.84","16","0","3203983","0","ZID01921","ZI071018","yes","0","","0",""
"1","03PTR4214","44.9","27.2","0","yes","19.8","16","0","3204808","0","ZID01922","ZI071107","yes","0","","0",""
"1","06MAG150","32.5","45","0","yes","20.97502","16","0","3206756","0","ZID01923","ZI071160","yes","0","","0",""
"1","05COPCP34","2.297","4","0","yes","1.3416","16","0","3212545","0","ZID01924","ZI071279","yes","0","","0",""
"2","05TEECPVC34","4","1","0","yes","2.592","16","0","3212545","0","ZID01924","ZI071279","yes","0","","0",""
"3","05TUBCPVC34","24.5995","12.2","0","yes","15.86885","16","0","3212545","0","ZID01924","ZI071279","yes","0","","0",""
"1","01CEMCAZ50","208","3","0","yes","146.1206","16","0","3214184","0","ZID01925","ZI071298","yes","0","","0",""
"1","01VAR38","185","20","0","yes","130.7237","16","0","3214222","0","ZID01926","ZI071138","yes","0","","0",""
"1","03POL46","30","20","0","yes","21.6","16","0","3216097","0","ZID01927","ZI071304","yes","0","","0",""
"1","03126CHC18","37","20.8","0","yes","25","16","0","3232279","0","ZID01928","ZI071439","yes","0","","0",""
"2","03PR10020","52","3.2","0","yes","44.2","16","0","3232279","0","ZID01928","ZI071439","yes","0","","0",""
"1","06CLAC2","64","20","0","yes","43.5983","16","0","3236495","0","ZID01929","ZI071737","yes","0","","0",""
"1","04CAZ114","2","25","0","yes","1.2","16","0","3238566","0","ZID01930","ZI071652","yes","0","","0",""
"1","01CEMCAZ50","207","10","0","yes","146.1206","16","0","3240713","0","ZID01931","ZI071678","yes","0","","0",""
"1","01ARCRI","93","2","0","yes","60.341","16","0","3242530","0","ZID01932","ZI071830","yes","0","","0",""
"1","01CEMCAZ50","187","20","0","yes","146.1206","16","0","3245922","0","ZID01933","ZI072017","yes","0","","0",""
"1","04HRGCC3","506","4","0","yes","311.78","16","0","3249636","0","ZID01934","ZI072098","yes","0","","0",""
"1","08CENC1","76","1","0","yes","48.83","16","0","3251778","0","ZID01935","ZI072138","yes","0","","0",""
"2","08PASQ30","210","1","0","yes","135.63","16","0","3251778","0","ZID01935","ZI072138","yes","0","","0",""
"1","03PR40018","36.5","31.6","0","yes","31.3","16","0","3254906","0","ZID01936","ZI072207","yes","0","","0",""
"1","01BLO15","10.8","10","0","yes","6.98276","16","0","3256180","0","ZID01937","ZI072228","yes","0","","0",""
"1","03PC10018","37","5.8","0","yes","25","16","0","3256232","0","ZID01938","ZI072146","yes","0","","0",""
"2","03PTR114","30.499","8.4","0","yes","19.8","16","0","3256232","0","ZID01938","ZI072146","yes","0","","0",""
"1","01COMB34","460","2","0","yes","301.72414","16","0","3257866","0","ZID01939","ZI071972","yes","0","","0",""
"1","03TAB33","35","12.2","0","yes","23.8","16","0","3261345","0","ZID01940","ZI072272","yes","0","","0",""
"1","03127TDC18","55","33.6","0","yes","54.741","16","0","3276001","0","ZID01941","ZI072612","yes","0","","0",""
"1","03SOL14110","42","8.4","0","yes","31.87","16","0","3278625","0","ZID01942","ZI072712","yes","0","","0",""
"1","03K20018","36","24.4","0","yes","23.8","16","0","3279489","0","ZID01943","ZI072437","yes","0","","0",""
"1","06PESC","619.6","2","0","yes","403.82","16","0","3280196","0","ZID01944","ZI072781","yes","0","","0",""
"1","03LG41026","670","2","0","yes","444.85","16","0","3283407","0","ZID01945","ZI072618","yes","0","","0",""
"1","05COFVPF12","35","1","0","yes","22.32","16","0","3285921","0","ZID01946","ZI072886","yes","0","","0",""
"1","04HBL3R","30","3","0","yes","16.97","16","0","3289986","0","ZID01947","ZI072799","yes","0","","0",""
"2","06PEC1","137","1","0","yes","112.85","16","0","3289986","0","ZID01947","ZI072799","yes","0","","0",""
"1","04HSI2176","99.992","5","0","yes","62.5","16","0","3290049","0","ZID01948","ZI072802","yes","0","","0",""
"1","05TUBGALV51126","346","3","0","yes","219.555","16","0","3295201","0","ZID01949","ZI073081","yes","0","","0",""
"1","01CEMB","235","2","0","yes","146.55172","16","0","3295205","0","ZID01950","ZI072845","yes","0","","0",""
"1","03PP30018","36","14","0","yes","23.8","16","0","3298279","0","ZID01951","ZI073180","yes","0","","0",""
"1","03LA10126400","960","1","0","yes","585.752","16","0","3298287","0","ZID01952","ZI073180","yes","0","","0",""
"1","01BAB1030","15.6","260","0","yes","9.7582","16","0","3302689","0","ZID01953","ZI073280","yes","0","","0",""
"1","01EST1520","35","23","0","yes","23.11498","16","0","3308909","0","ZID01954","ZI073325","yes","0","","0",""
"1","03LN31018","1100","1","0","yes","668.032","16","0","3311633","0","ZID01955","ZI073510","yes","0","","0",""
"1","04PAS4","58","2","0","yes","38.28","16","0","3315492","0","ZID01956","ZI073583","yes","0","","0",""
"1","05TEEPVC4","37","5","0","yes","22.232","16","0","3323370","0","ZID01959","ZI073751","yes","0","","0",""
"1","03LG31026","526","2","0","yes","340.22","16","0","3323511","0","ZID01958","ZI073746","yes","0","","0",""
"1","01BLO10","10.4","300","0","yes","6.72414","16","0","3323532","0","ZID01957","ZI073743","yes","0","","0",""
"1","05RODCPG3","82","2","0","yes","52.54","16","0","3323553","0","ZID01960","ZI073769","yes","0","","0",""
"1","05VALPVCER34","19","1","0","yes","13.99","16","0","3329994","0","ZID01961","ZI073860","yes","0","","0",""
"1","03126CHC18","36","10.4","0","yes","25","16","0","3329998","0","ZID01962","ZI073800","yes","0","","0",""
"1","03PR40018","36.3164","15.8","0","yes","25.6","16","0","3330049","0","ZID01963","ZI073785","yes","0","","0",""
"1","01CEMCAZ50","205","20","0","yes","145.2585","16","0","3330054","0","ZID01964","ZI073757","yes","0","","0",""
"1","05TUBPVCN3","39.3","6","0","yes","23.00608","16","0","3331450","0","ZID01965","ZI073951","yes","0","","0",""
"1","05TUBPL12","102","4","0","yes","65.906","16","0","3336914","0","ZID01966","ZI073740","yes","0","","0",""
"1","01VAR38","180","5","0","yes","130.7108","16","0","3337648","0","ZID01967","ZI073761","yes","0","","0",""
"1","05PEGF150","64","3","0","yes","42.60792","16","0","3338248","0","ZID01968","ZI074106","yes","0","","0",""
"1","05CODPVC390","13","1","0","yes","8.312","16","0","3341095","0","ZID01969","ZI074126","yes","0","","0",""
"2","05TUBPVCN3","36","6","0","yes","23.00608","16","0","3341095","0","ZID01969","ZI074126","yes","0","","0",""
"1","05ADAPHC12","2.8","10","0","yes","1.8162","16","0","3344193","0","ZID01970","ZI073752","yes","0","","0",""
"2","05ADAPMC12","1.8","10","0","yes","1.216","16","0","3344193","0","ZID01970","ZI073752","yes","0","","0",""
"3","05TEECPVCC12","1.9","10","0","yes","1.248","16","0","3344193","0","ZID01970","ZI073752","yes","0","","0",""
"4","05TUBCPV12","14.2","18.3","0","yes","10.34262","16","0","3344193","0","ZID01970","ZI073752","yes","0","","0",""
"1","01CEMCAZ50","205","1","0","yes","145.2585","16","0","3348305","0","ZID01971","ZI074252","yes","0","","0",""
"1","05TUBPVCHA12","108",".5","0","yes","69.83","16","0","3352195","0","ZID01972","ZI074416","yes","0","","0",""
"1","03TC3031","206",".5","0","yes","137.808","16","0","3355044","0","ZID01973","ZI074434","yes","0","","0",""
"1","08CODCP34","7.8","15","0","yes","5.09","16","0","3358945","0","ZID01974","ZI074549","yes","0","","0",""
"1","06ALAG16","50","1","0","yes","32.26","16","0","3365668","0","ZID01975","ZI074539","yes","0","","0",""
"1","03ANG18112","42.5","11.8","0","yes","30.4","16","0","3366402","0","ZID01976","ZI073446","yes","0","","0",""
"2","03PC12518","36","7.2","0","yes","25","16","0","3366402","0","ZID01976","ZI073446","yes","0","","0",""
"3","03TC301","254","2","0","yes","181.33333","16","0","3366402","0","ZID01976","ZI073446","yes","0","","0",""
"4","03VCAR12","38.2","15.4","0","yes","26.94","16","0","3366402","0","ZID01976","ZI073446","yes","0","","0",""
"5","04BISA34","48","2","0","yes","26.6","16","0","3366402","0","ZID01976","ZI073446","yes","0","","0",""
"6","04FOR","63","3.35","0","yes","35","16","0","3366402","0","ZID01976","ZI073446","yes","0","","0",""
"7","04HDISC","21","4","0","yes","11.27","16","0","3366402","0","ZID01976","ZI073446","yes","0","","0",""
"8","04HSI2178","100","1","0","yes","55.3","16","0","3366402","0","ZID01976","ZI073446","yes","0","","0",""
"9","04PAS4","68.5","1","0","yes","38.28","16","0","3366402","0","ZID01976","ZI073446","yes","0","","0",""
"1","01VAR112","321.5","6","0","yes","233.0838","16","0","3372577","0","ZID01977","ZI074878","yes","0","","0",""
"1","03101AL20","36","11.2","0","yes","25.08","16","0","3375777","0","ZID01978","ZI074949","yes","0","","0",""
"2","03121CH20","36","6","0","yes","23.5","16","0","3375777","0","ZID01978","ZI074949","yes","0","","0",""
"3","04HBL3R","30.3","9","0","yes","16.97","16","0","3375777","0","ZID01978","ZI074949","yes","0","","0",""
"1","01BLO15","10.6","400","0","yes","6.9828","16","0","3381862","0","ZID01979","ZI075056","yes","0","","0",""
"1","03ANG1834","42.5","2.8","0","yes","31.4","16","0","3385270","0","ZID01980","ZI075088","yes","0","","0",""
"2","03VCUA12","38","3.5","0","yes","26.64","16","0","3385270","0","ZID01980","ZI075088","yes","0","","0",""
"1","03PP30020","36.3264","5.3","0","yes","31.3","16","0","3385322","0","ZID01981","ZI074915","yes","0","","0",""
"1","01ARM1543","190","1","0","yes","125.9967","16","0","3388513","0","ZID01982","ZI075175","yes","0","","0",""
"1","01VAR112","340","55","0","yes","233.0838","16","0","3389257","0","ZID01983","ZI075254","yes","0","","0",""
"1","06TALAHAB","330","2","0","yes","222.3625","16","0","3393572","0","ZID01984","ZI075184","yes","0","","0",""
"1","01VAR34","782.5","4","0","yes","640.504","16","0","3394339","0","ZID01985","ZI075096","yes","0","","0",""
"1","06COP1138","11","14","0","yes","6.96","16","0","3395371","0","ZID01986","ZI075370","yes","0","","0",""
"2","06TAPPP2","19","4","0","yes","12.09","16","0","3395371","0","ZID01986","ZI075370","yes","0","","0",""
"1","03PTR3314","29.5","53.2","0","yes","19.5","16","0","3398864","0","ZID01987","ZI075441","yes","0","","0",""
"1","0645480","110","2","0","yes","71.60625","16","0","3406354","0","ZID01988","ZI075620","yes","0","","0",""
"1","0545046","380","2","0","yes","251.746","16","0","3409264","0","ZID01989","ZI075685","yes","0","","0",""
"2","05LLAPJ12","68","2","0","yes","44.47222","16","0","3409264","0","ZID01989","ZI075685","yes","0","","0",""
"1","04HPPB141","1.94","100","0","yes","1.431","16","0","3413606","0","ZID01990","ZI075448","yes","0","","0",""
"1","01CAL","86","1","0","yes","62.34914","16","0","3413611","0","ZID01991","ZI075555","yes","0","","0",""
"1","03TAB3101","36","81.6","0","yes","21.85","16","0","3413615","0","ZID01992","ZI075736","yes","0","","0",""
"1","01TAR","200","1","0","yes","130","16","0","3414641","0","ZID01993","ZI075809","yes","0","","0",""
"1","03PP15018","35.5","24","0","yes","23.5","16","0","3416866","0","ZID01994","ZI075800","yes","0","","0",""
"1","03PR10020","36","3.2","0","yes","31.3","16","0","3417325","0","ZID01995","ZI075787","yes","0","","0",""
"2","03PR12520","45.3","4.2","0","yes","39","16","0","3417325","0","ZID01995","ZI075787","yes","0","","0",""
"3","04HCGD","760","1","0","yes","424.91","16","0","3417325","0","ZID01995","ZI075787","yes","0","","0",""
"1","01CEMBIG","3350","1","0","yes","2413.7922","16","0","3422790","0","ZID01996","ZI075730","yes","0","","0",""
"1","01CEMBIG","3350","1","0","yes","2413.7922","16","0","3422794","0","ZID01997","ZI075731","yes","0","","0",""
"1","01ARM124","190","3","0","yes","150.45","16","0","3428068","0","ZID01998","ZI075987","yes","0","","0",""
"1","08CAB8","27.2","100","0","yes","19.24","16","0","3432451","0","ZID01999","ZI076035","yes","0","","0",""
"1","01CEMCAZ50","195","1","0","yes","143.5344","16","0","3445348","0","ZID02000","ZI076105","yes","0","","0",""
"1","01COMB34","680","8","0","yes","301.72414","16","0","3456356","0","ZID02001","ZI076736","yes","0","","0",""
"2","01VAR38","180","2","0","yes","121.31173","16","0","3456356","0","ZID02001","ZI076736","yes","0","","0",""
"1","03LG41018","1371","1","0","yes","1058.57","16","0","3461928","0","ZID02002","ZI076849","yes","0","","0",""
"2","04L470IB","300","1","0","yes","172.2","16","0","3461928","0","ZID02002","ZI076849","yes","0","","0",""
"1","01ARM538","420","10","0","yes","361.8065","16","0","3465665","0","ZID02003","ZI076927","yes","0","","0",""
"1","03PP30020","36","10.6","0","yes","22.85","16","0","3468749","0","ZID02004","ZI076871","yes","0","","0",""
"1","01CEMCAZ50","203","1","0","yes","143.5344","16","0","3475530","0","ZID02005","ZI077000","yes","0","","0",""
"1","01CEMCAZ50","193","1","0","yes","143.5344","16","0","3476066","0","ZID02006","ZI076952","yes","0","","0",""
"1","05COPGALV34","15","1","0","yes","9.67","16","0","3476300","0","ZID02007","ZI077138","yes","0","","0",""
"2","05TUBPVCN4","58","3","0","yes","26.46531","16","0","3476300","0","ZID02007","ZI077138","yes","0","","0",""
"3","06REDG120","1363","2","0","yes","818.35668","16","0","3476300","0","ZID02007","ZI077138","yes","0","","0",""
"1","04B105","270","1","0","yes","163.8","16","0","3479910","0","ZID02008","ZI077211","yes","0","","0",""
"1","04HPPB14112","3","100","0","yes","1.7055","16","0","3483303","0","ZID02009","ZI077274","yes","0","","0",""
"1","05CONPH12","42.5","2","0","yes","27.62233","16","0","3483307","0","ZID02010","ZI077223","yes","0","","0",""
"1","05DETIA","162.5","1","0","yes","0","16","0","3484609","0","ZID02011","ZI077308","yes","0","","0",""
"2","05NIPGCAM3812","19.6","2","0","yes","10.8945","16","0","3484609","0","ZID02011","ZI077308","yes","0","","0",""
"1","04PINACANJ3","35","46","0","yes","19.56","16","0","3488633","0","ZID02012","ZI077390","yes","0","","0",""
"1","01VAR112","308","8","0","yes","214.9089","16","0","3491140","0","ZID02013","ZI077404","yes","0","","0",""
"1","01VAR38","169","10","0","yes","125.40145","16","0","3496292","0","ZID02014","ZI077516","yes","0","","0",""
"1","01VAR112","325","7","0","yes","214.9089","16","0","3497122","0","ZID02015","ZI077335","yes","0","","0",""
"1","03POL1010","28","325","0","yes","19.8","16","0","3508202","0","ZID02016","ZI077774","yes","0","","0",""
"1","01ARM1543","177","5","0","yes","100.4999","16","0","3511782","0","ZID02017","ZI077858","yes","0","","0",""
"1","01ARM1543","180","25","0","yes","100.4999","16","0","3514600","0","ZID02018","ZI077928","yes","0","","0",""
"1","0611752","1608","1","0","yes","893.88","16","0","3515621","0","ZID02019","ZI077932","yes","0","","0",""
"1","01ARM1538","380","5","0","yes","251.2462","16","0","3517912","0","ZID02020","ZI077962","yes","0","","0",""
"1","0620576","124","1","0","yes","80.26833","16","0","3521729","0","ZID02021","ZI078048","yes","0","","0",""
"1","04HPPB141","2.5","50","0","yes","1.431","16","0","3524611","0","ZID02022","ZI077965","yes","0","","0",""
"1","01ARM1543","177","1","0","yes","100.4999","16","0","3524615","0","ZID02023","ZI077983","yes","0","","0",""
"1","01CEMMCA50","195","12","0","yes","121.1206","16","0","3530610","0","ZID02024","ZI078254","yes","0","","0",""
"1","01TB","100","2","0","yes","45","16","0","3530825","0","ZID02025","ZI077447","yes","0","","0",""
"1","01YEM","94","1","0","yes","64","16","0","3531926","0","ZID02040","ZI078919","yes","0","","0",""
"1","03PR40018","35","15.8","0","yes","23.5","16","0","3532747","0","ZID02026","ZI077993","yes","0","","0",""
"1","03PR10018","39","26.4","0","yes","22.53","16","0","3534022","0","ZID02027","ZI078368","yes","0","","0",""
"1","01CEMMCA50","195","1","0","yes","121.1206","16","0","3534027","0","ZID02028","ZI078372","yes","0","","0",""
"1","06CLA3","45","3","0","yes","19.5975","16","0","3535399","0","ZID02029","ZI078390","yes","0","","0",""
