"Clapro","Refori","Fecfac","Fecven","Monto","Estado","Miva","MImp2","MDes","Mcosto","Piva","Pimp2","PDes","Nummov","Numfac","Facpro","Mfondo","Numuser","nusercan"
"THE7911","0.00","04/06/20","04/06/20","11795.27","yes","10168.33","0","0","0","16","0","0","1287573","00005050","36896444","0","17","0"
"OEVJ71","0.00","04/06/20","04/06/20","6800.04","yes","5862.1","0","0","0","16","0","0","1288145","00005051",".040620","0","17","0"
"DEA710","0.00","04/06/20","04/06/20","355335.97","yes","306324.11","0","0","0","16","0","0","1288380","00005052","KT13753","0","17","0"
"DDS15","0.00","05/06/20","05/06/20","14216.87","no","12255.93","0","0","0","16","0","0","1275632","00005053","146829","0","17","0"
"DDS15","0.00","05/06/20","05/06/20","2425.37","yes","2090.84","0","0","1986.3","16","0","0","1288740","00005054","146853","0","17","0"
"CCA95","0.00","05/06/20","05/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1289540","00005055","05062020","0","17","0"
"OEVJ71","0.00","05/06/20","05/06/20","6800.04","yes","5862.1","0","0","0","16","0","0","1289713","00005056","1626","0","17","0"
"CCA95","0.00","05/06/20","05/06/20","90829.6","yes","78301.38","0","0","0","16","0","0","1289832","00005057","AG84310","0","17","0"
"DDS15","0.00","05/06/20","05/06/20","14532.88","yes","12528.35","0","0","0","16","0","0","1289977","00005058",".146829","0","17","0"
"AAL05","0.00","06/06/20","06/06/20","4653.25","yes","4011.42","0","0","0","16","0","0","1290659","00005059","171915","0","17","0"
"AAL05","0.00","06/06/20","06/06/20","105995","yes","91375","0","0","0","16","0","0","1290314","00005060","8195","0","17","0"
"PLM86","0.00","06/06/20","06/06/20","94618.62","yes","81567.78","0","0","0","16","0","0","1290761","00005061","518990","0","17","0"
"CCA95","0.00","08/06/20","08/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1291523","00005062","AG84659","0","17","0"
"DEA710","0.00","08/06/20","08/06/20","517232.67","yes","445890.23","0","0","0","16","0","0","1291872","00005063","G322999","0","17","0"
"CCA95","0.00","09/06/20","09/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1293429","00005064","AG85096","0","17","0"
"OEVJ71","0.00","09/06/20","09/06/20","10880.06","yes","9379.36","0","0","0","16","0","0","1293618","00005065","1630","0","17","0"
"DEA710","0.00","09/06/20","09/06/20","13070.01","yes","11267.25","0","0","0","16","0","0","1293852","00005066","KT13782","0","17","0"
"CCA95","0.00","10/06/20","10/06/20","121895.57","yes","105082.39","0","0","104623.43","16","0","0","1293940","00005067","AG85025","0","79","0"
"DDS15","0.00","10/06/20","10/06/20","16914.51","yes","14581.47","0","0","0","16","0","0","1294121","00005068","147338","0","17","0"
"DDS15","0.00","10/06/20","10/06/20","6651.78","yes","5734.29","0","0","0","16","0","0","1294157","00005069","147301","0","17","0"
"CTR91","0.00","10/06/20","10/06/20","418286.71","yes","360591.99","0","0","0","16","0","0","1294607","00005070","5382","0","17","0"
"OEVJ71","0.00","10/06/20","10/06/20","13600.07","yes","11724.2","0","0","0","16","0","0","1294689","00005071","100620.1","0","17","0"
"CCA95","0.00","10/06/20","10/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1295041","00005072","100620","0","17","0"
"ROT78","0.00","11/06/20","11/06/20","21639.41","yes","18654.66","0","0","0","16","0","0","1295849","00005073","15100895686","0","17","0"
"PRM07","0.00","11/06/20","11/06/20","186831.15","yes","161061.34","0","0","0","16","0","0","1296342","00005074","5087","0","17","0"
"LME56","0.00","11/06/20","11/06/20","65984.51","yes","56883.2","0","0","0","16","0","0","1296386","00005075","24225","0","17","0"
"CCA95","0.00","11/06/20","11/06/20","121363.18","yes","104623.43","0","0","0","16","0","0","1296806","00005076","AG85599","0","17","0"
"CCA95","0.00","12/06/20","12/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1297027","00005077","120620","0","17","0"
"AAL05","0.00","12/06/20","12/06/20","4122.5","yes","3553.88","0","0","0","16","0","0","1297074","00005078","2705","0","17","0"
"THE7911","0.00","12/06/20","12/06/20","10824.39","yes","9331.37","0","0","0","16","0","0","1297825","00005079","36934126","0","57","0"
"PEEF61","0.00","12/06/20","12/06/20","3664.66","yes","3159.19","0","0","0","16","0","0","1297981","00005080","9116540","0","17","0"
"VACR83","0.00","13/06/20","13/06/20","6800.04","yes","5862.1","0","0","0","16","0","0","1299139","00005081","130620","0","17","0"
"CCA95","0.00","13/06/20","13/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1299146","00005082","AG85762","0","17","0"
"OEVJ71","0.00","15/06/20","15/06/20","13600.07","yes","11724.2","0","0","0","16","0","0","1299991","00005083","1633","0","17","0"
"CCA95","0.00","15/06/20","15/06/20","106639.95","yes","91930.99","0","0","0","16","0","0","1299997","00005084","AG86006","0","17","0"
"CCA95","0.00","15/06/20","15/06/20","113542.65","yes","97881.6","0","0","0","16","0","0","1300001","00005085","AG86090","0","17","0"
"CCA95","0.00","15/06/20","15/06/20","38879.97","yes","33517.22","0","0","0","16","0","0","1300036","00005086","AG86007","0","17","0"
"CCA95","0.00","15/06/20","15/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1300453","00005087","AG86335","0","17","0"
"AEM87","0.00","16/06/20","16/06/20","24471.36","yes","21096","0","0","0","16","0","0","1301685","00005088","23486","0","17","0"
"DEA710","0.00","16/06/20","16/06/20","95047.71","yes","81937.68","0","0","0","16","0","0","1301797","00005089","KT13877","0","17","0"
"CCA95","0.00","16/06/20","16/06/20","121411.59","yes","104665.16","0","0","105082.39","16","0","0","1299269","00005090","AG86176","0","17","0"
"OEVJ71","0.00","16/06/20","16/06/20","13600.07","yes","11724.2","0","0","0","16","0","0","1301920","00005091","1634","0","17","0"
"TME05","0.00","16/06/20","16/06/20","631.04","yes","544","0","0","0","16","0","0","1301927","00005092","66642","0","17","0"
"AAL05","0.00","16/06/20","16/06/20","50677.44","yes","43687.45","0","0","0","16","0","0","1302443","00005093","58658","0","17","0"
"CCA95","0.00","17/06/20","17/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1303266","00005094","AG86504","0","17","0"
"OEVJ71","0.00","17/06/20","17/06/20","8160.04","yes","7034.52","0","0","0","16","0","0","1304304","00005095","1639","0","17","0"
"UHP90","0.00","18/06/20","18/06/20","2367.44","yes","2040.9","0","0","0","16","0","0","1305076","00005096","2322836","0","17","0"
"CCA95","0.00","18/06/20","18/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1305454","00005097","AG86776","0","17","0"
"DDS15","0.00","18/06/20","18/06/20","11861.09","yes","10225.08","0","0","0","16","0","0","1305774","00005098","148397","0","17","0"
"CTS98","0.00","18/06/20","18/06/20","11304.78","yes","9745.5","0","0","0","16","0","0","1305944","00005099","7685","0","17","0"
"OEVJ71","0.00","19/06/20","19/06/20","8160.04","yes","7034.52","0","0","0","16","0","0","1306247","00005100","1638","0","17","0"
"DEA710","0.00","19/06/20","19/06/20","143894.6","yes","124047.07","0","0","0","16","0","0","1306148","00005101","KT13966","0","17","0"
"OEVJ71","0.00","19/06/20","19/06/20","14660.1","yes","12638.02","0","0","0","16","0","0","1306603","00005102","1640","0","17","0"
"OEVJ71","0.00","19/06/20","19/06/20","14780.09","yes","12741.46","0","0","0","16","0","0","1307010","00005103","1641","0","17","0"
"THE7911","0.00","19/06/20","19/06/20","5063.4","yes","4365","0","0","0","16","0","0","1306372","00005104","369603105","0","17","0"
"CCA95","0.00","19/06/20","19/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1307188","00005105","AG87274","0","17","0"
"SUA94","0.00","19/06/20","19/06/20","159732","yes","137700","0","0","0","16","0","0","1307202","00005106","29686","0","17","0"
"CCA95","0.00","19/06/20","19/06/20","90965.2","yes","78418.28","0","0","0","16","0","0","1307297","00005107","AG87167","0","17","0"
"CCA95","0.00","20/06/20","20/06/20","121532.59","yes","104769.47","0","0","104665.16","16","0","0","1307567","00005108","AG87180","0","17","0"
"CFI94","0.00","20/06/20","20/06/20","3926.6","yes","3385","0","0","0","16","0","0","1307728","00005109","78208","0","17","0"
"DEA710","0.00","20/06/20","20/06/20","73095.71","yes","63013.54","0","0","0","16","0","0","1308388","00005110","I489416","0","17","0"
"CCA95","0.00","20/06/20","20/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1308451","00005111","AG87433","0","17","0"
"IAHC45","0.00","22/06/20","22/06/20","4898","yes","4222.41","0","0","0","16","0","0","1308580","00005112","220620","0","17","0"
"CCA95","0.00","23/06/20","23/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1309777","00005113","AG87721","0","17","0"
"DEA710","0.00","23/06/20","23/06/20","18495.16","yes","15944.1","0","0","0","16","0","0","1309783","00005114","KT14036","0","17","0"
"PROINN","0.00","23/06/20","23/06/20","74702.01","yes","64398.29","0","0","0","16","0","0","1309876","00005115","2060","0","17","0"
"DEA710","0.00","23/06/20","23/06/20","26929.98","yes","23215.5","0","0","0","16","0","0","1309884","00005116","KT14032","0","17","0"
"OEVJ71","0.00","23/06/20","23/06/20","6800.04","yes","5862.1","0","0","0","16","0","0","1309932","00005117","1636","0","17","0"
"OEVJ71","0.00","23/06/20","23/06/20","7100","yes","6120.69","0","0","5862.1","16","0","0","1309943","00005118","1644","0","57","0"
"CCA95","0.00","23/06/20","23/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1310980","00005119","AG87803","0","17","0"
"VACR83","0.00","24/06/20","24/06/20","1360.01","yes","1172.42","0","0","0","16","0","0","1311523","00005120","4684","0","17","0"
"OEVJ71","0.00","24/06/20","24/06/20","3400.02","yes","2931.05","0","0","0","16","0","0","1312522","00005121","240620","0","17","0"
"OEVJ71","0.00","24/06/20","24/06/20","6800","yes","5862.07","0","0","5603.5","16","0","0","1312548","00005122","1648","0","57","0"
"YC050","0.00","24/06/20","24/06/20","43244.8","yes","37280","0","0","0","16","0","0","1312553","00005123","81798","0","17","0"
"OEVJ71","0.00","25/06/20","25/06/20","9080","yes","7827.58","0","0","7827.59","16","0","0","1313077","00005124","1649","0","57","0"
"CCA95","0.00","25/06/20","25/06/20","120951.78","yes","104268.78","0","0","104769.47","16","0","0","1313086","00005125","AG88096","0","57","0"
"VACR83","0.00","25/06/20","25/06/20","8160.04","yes","7034.52","0","0","0","16","0","0","1314124","00005126","3975","0","17","0"
"CCA95","0.00","25/06/20","25/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1314150","00005127","AG88182","0","17","0"
"THE7911","0.00","25/06/20","25/06/20","11032","yes","8411.54","1274.62","0","0","16","0","0","1314561","00005128","369891817","0","17","0"
"CCA95","0.00","26/06/20","26/06/20","126479.94","yes","109034.43","0","0","0","16","0","0","1314787","00005129","AG88406","0","17","0"
"OEVJ71","0.00","26/06/20","26/06/20","6389.99","yes","5508.61","0","0","5508.61","16","0","0","1316179","00005130","1654","0","57","0"
"OEVJ71","0.00","26/06/20","26/06/20","6389.99","yes","5508.61","0","0","5508.61","16","0","0","1316185","00005131","1653","0","57","0"
"SIM07","0.00","27/06/20","27/06/20","10953.86","no","9442.98","0","0","0","16","0","0","1316897","00005132","33476","0","17","0"
"LSC","0.00","29/06/20","29/06/20","67150.08","yes","57888","0","0","0","16","0","0","1318068","00005133","57283","0","17","0"
"OEVJ71","0.00","29/06/20","29/06/20","2840","yes","2448.27","0","0","2448.27","16","0","0","1318097","00005134","1656","0","57","0"
"OEVJ71","0.00","29/06/20","29/06/20","14199.98","yes","12241.36","0","0","12241.36","16","0","0","1318103","00005135","1658","0","57","0"
"CCA95","0.00","29/06/20","29/06/20","36000.04","yes","31034.52","0","0","0","16","0","0","1319141","00005136","AG88677","0","17","0"
"CCA95","0.00","29/06/20","29/06/20","96719.95","yes","83379.27","0","0","0","16","0","0","1319152","00005137","AG88676","0","17","0"
"TCE000","0.00","29/06/20","29/06/20","1353.33","yes","1166.66","0","0","0","16","0","0","1319189","00005138","3694","0","17","0"
"TCE000","0.00","29/06/20","29/06/20","1353.33","yes","1166.66","0","0","0","16","0","0","1319200","00005139","3695","0","17","0"
"TCE000","0.00","29/06/20","29/06/20","1353.33","yes","1166.66","0","0","0","16","0","0","1319209","00005140","3696","0","17","0"
"EBA8202","0.00","29/06/20","29/06/20","87","yes","75","0","0","0","16","0","0","1319222","00005141","254192","0","17","0"
"TIS97","0.00","30/06/20","30/06/20","10953.86","yes","9442.98","0","0","0","16","0","0","1319712","00005142","33476","0","57","0"
"OEVJ71","0.00","30/06/20","30/06/20","8520.01","yes","7344.84","0","0","0","16","0","0","1320014","00005143","1660","0","17","0"
"PERC80","0.00","30/06/20","30/06/20","4759.41","yes","4102.94","0","0","0","16","0","0","1317769","00005144","3229","0","17","0"
"DEA710","0.00","30/06/20","30/06/20","20016.11","yes","17255.27","0","0","0","16","0","0","1320781","00005145","KT14062","0","17","0"
"YC050","0.00","30/06/20","30/06/20","43244.8","yes","37280","0","0","0","16","0","0","1321201","00005146","82373.","0","17","0"
"CCA95","0.00","01/07/20","01/07/20","126479.94","yes","109034.43","0","0","0","16","0","0","1321768","00005147","AG89130","0","17","0"
"OEVJ71","0.00","01/07/20","01/07/20","5680.01","yes","4896.56","0","0","0","16","0","0","1321961","00005148","1662","0","17","0"
"OEVJ71","0.00","01/07/20","01/07/20","7100.01","yes","6120.7","0","0","0","16","0","0","1322854","00005149","1663","0","17","0"
"CQM66","0.00","01/07/20","01/07/20","70087.2","yes","60420","0","0","0","16","0","0","1323013","00005150","110129","0","17","0"
"CCA95","0.00","02/07/20","02/07/20","126479.94","yes","109034.43","0","0","0","16","0","0","1323525","00005151","AG89614","0","17","0"
"CCA95","0.00","02/07/20","02/07/20","113316.65","yes","97686.77","0","0","0","16","0","0","1324102","00005152","AG89800","0","17","0"
"OEVJ71","0.00","02/07/20","02/07/20","5680.01","yes","4896.56","0","0","0","16","0","0","1324242","00005153","1664","0","17","0"
"ROT78","0.00","02/07/20","02/07/20","25138.27","yes","21670.92","0","0","0","16","0","0","1324323","00005154","1510087688","0","17","0"
"LME56","0.00","02/07/20","02/07/20","71983.1","yes","62054.4","0","0","0","16","0","0","1324368","00005155","24794","0","17","0"
"OEVJ71","0.00","03/07/20","03/07/20","6390.01","yes","5508.63","0","0","0","16","0","0","1325077","00005156","1666","0","17","0"
"CCA95","0.00","03/07/20","03/07/20","126479.94","yes","109034.43","0","0","0","16","0","0","1325083","00005157","AG89784","0","17","0"
"DEA710","0.00","03/07/20","03/07/20","437000.56","yes","376724.62","0","0","0","16","0","0","1326058","00005158","G323896","0","17","0"
"CCA95","0.00","03/07/20","03/07/20","121338.98","yes","104602.57","0","0","104268.78","16","0","0","1326148","00005159","AG90021","0","57","0"
"OEVJ71","0.00","03/07/20","03/07/20","8520.01","yes","7344.84","0","0","0","16","0","0","1326484","00005160","1667","0","17","0"
"DDS15","0.00","03/07/20","03/07/20","2317.57","yes","1997.91","0","0","0","16","0","0","1326533","00005161","149917","0","17","0"
"DDS15","0.00","03/07/20","03/07/20","4606.12","yes","3970.79","0","0","0","16","0","0","1326539","00005162","149915","0","17","0"
"DDS15","0.00","03/07/20","03/07/20","5765.61","yes","4970.36","0","0","0","16","0","0","1326550","00005163","149929","0","17","0"
"THE7911","0.00","03/07/20","03/07/20","15215.24","yes","13116.59","0","0","0","16","0","0","1316935","00005164","370213423","0","17","0"
"OEVJ71","0.00","04/07/20","04/07/20","8520.01","yes","7344.84","0","0","0","16","0","0","1327114","00005165","1669","0","17","0"
"CCA95","0.00","04/07/20","04/07/20","112955.05","yes","97375.04","0","0","0","16","0","0","1327413","00005166","AG90176","0","17","0"
"GIGJ57","0.00","04/07/20","04/07/20","4640","yes","4000","0","0","0","16","0","0","1327434","00005167","030720","0","17","0"
"OEVJ71","0.00","04/07/20","04/07/20","14200.02","yes","12241.4","0","0","0","16","0","0","1327718","00005168","1670","0","17","0"
"DEA710","0.00","04/07/20","04/07/20","79664.95","yes","68676.68","0","0","0","16","0","0","1327758","00005169","KT14193","0","17","0"
"CCA95","0.00","06/07/20","06/07/20","126479.94","yes","109034.43","0","0","0","16","0","0","1328145","00005170","060720","0","17","0"
"OEVJ71","0.00","06/07/20","06/07/20","14200.02","yes","12241.4","0","0","0","16","0","0","1328274","00005171","1671","0","17","0"
"OEVJ71","0.00","06/07/20","06/07/20","3150","yes","2715.52","0","0","0","16","0","0","1328560","00005172","2825","0","17","0"
"OEVJ71","0.00","06/07/20","06/07/20","1110","yes","956.9","0","0","0","16","0","0","1328565","00005173","2826","0","17","0"
"OEVJ71","0.00","06/07/20","06/07/20","1580","yes","1362.07","0","0","0","16","0","0","1328572","00005174","2827","0","17","0"
"OEVJ71","0.00","06/07/20","06/07/20","29235.03","yes","25202.61","0","0","0","16","0","0","1328578","00005175","2828","0","17","0"
