"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","Numfac","Numped","Pedren","canfon"
"1","05TIN1100","1100","61","0","yes","1100","16","0","195020","00001285","","0","0"
"1","05TIN1100","1100","58","0","yes","1100","16","0","195127","00001286","","0","0"
"1","01BLO12","5.0862","1000","0","yes","5.60344","16","0","195213","00001287","","0","0"
"1","01BLO15","5.34482","1000","0","yes","5.34482","16","0","195233","00001288","","0","0"
"1","01BLO15","5.25862","800","0","yes","5.34482","16","0","195292","00001289","","0","0"
"1","01CEMT","114.655","1020","0","yes","104.7415","16","0","195361","00001290","","0","0"
"1","01EST1520","11.55749","2462","0","yes","11.55749","16","0","195377","00001291","","0","0"
"1","01CEMCAZ50","107.7585","1020","0","yes","107.76","16","0","195381","00001292","","0","0"
"1","06QM","1670","4","0","yes","90.517","16","0","195760","00001293","","0","0"
"1","01MALSOL6","27.4881","1200","0","yes","27.479","16","0","195766","00001294","","0","0"
"2","01MALSOL10","13.92","14000","0","yes","15.835","16","0","195766","00001294","","0","0"
"1","01BLO12","5.0862","1000","0","yes","4.95689","16","0","195772","00001295","","0","0"
"1","01BLO12","4.95689","1000","0","yes","5.0862","16","0","195808","00001296","","0","0"
"1","01C200","1320","32.5","0","yes","1320","16","0","195814","00001297","","0","0"
"2","01CR200","1405","18","0","yes","1405","16","0","195814","00001297","","0","0"
"1","01BLO12","5.0862","1000","0","yes","4.95689","16","0","195977","00001298","","0","0"
"1","01CEMBIG","1887.6937","50","0","yes","1885.43","16","0","196048","00001299","","0","0"
"1","05TIN1100","1100","57","0","yes","1100","16","0","196144","00001300","","0","0"
"1","06MAG22150","9.88888","5625","0","yes","7.22222","16","0","196300","00001301","","0","0"
"2","06MAG22","16.22225","1800","0","yes","8.33352","16","0","196300","00001301","","0","0"
"1","01BLO12","4.95689","1000","0","yes","5.0862","16","0","196432","00001302","","0","0"
"1","01BLO12","4.95689","1000","0","yes","4.95689","16","0","196440","00001303","","0","0"
"1","01BLO12","4.95689","1000","0","yes","4.95689","16","0","196644","00001304","","0","0"
"1","01BLO12","5.25862","1000","0","yes","4.95689","16","0","196751","00001305","","0","0"
"1","01ARM124","110","1250","0","yes","87.5","16","0","196761","00001306","","0","0"
"2","01ARM204","110","1800","0","yes","83.9979","16","0","196761","00001306","","0","0"
"3","01ARM1530","120","600","0","yes","97","16","0","196761","00001306","","0","0"
"4","01ARM12204","110","400","0","yes","87.5","16","0","196761","00001306","","0","0"
"1","01CEMCAZ50","107.7585","1020","0","yes","107.7585","16","0","196864","00001307","","0","0"
"1","01CEMM","120.15749","1020","0","yes","104.74149","16","0","196868","00001308","","0","0"
"1","01CEMCAZ50","107.7585","1020","0","yes","107.7585","16","0","196897","00001309","","0","0"
"1","06MAG22","9.88888","5625","0","yes","16.22225","16","0","197056","00001310","","0","0"
"2","06MAG10175","16.22222","1800","0","yes","17.0968","16","0","197056","00001310","","0","0"
"1","01CM5","126.72","300","0","yes","79.31034","16","0","197073","00001311","","0","0"
"2","01BP5","30.07083","240","0","yes","27","16","0","197073","00001311","","0","0"
"1","01BLO15","6.05","12300","0","yes","5.34482","16","0","197095","00001312","","0","0"
"1","01CAL","36.69999","1200","0","yes","37.2","16","0","197263","00001313","","0","0"
"1","01SM","8.55","1440","0","yes","9.5","0","0","197344","00001314","","0","0"
"1","01ARM204","93","600","0","yes","110","16","0","197365","00001315","","0","0"
"2","01ARM1538","146.0015","320","0","yes","172.55","16","0","197365","00001315","","0","0"
"1","01ARM124","91.99765","250","0","yes","110","16","0","197383","00001316","","0","0"
"1","01VAR38","68.37252","8405","0","yes","71.9829","16","0","197387","00001317","","0","0"
"1","01FESB20","287.07","20","0","yes","285.49","16","0","197397","00001318","","0","0"
"1","01BLO12","5.25862","1000","0","yes","4.95689","16","0","197402","00001319","","0","0"
"1","06CINT1","5.1084","100","0","yes","5.11","16","0","197424","00001320","","0","0"
"2","05LLAN12UN","21.166","42","0","yes","21.17","16","0","197424","00001320","","0","0"
"3","0643189","3.286","10","0","yes","0","16","0","197424","00001320","","0","0"
"4","05VALESP1","23.354","36","0","yes","18.15","16","0","197424","00001320","","0","0"
"5","05VALPVCER112","45.23","36","0","yes","37.02","16","0","197424","00001320","","0","0"
"1","01CEMZ","122.414","1020","0","yes","114.65549","16","0","197625","00001325","","0","0"
"1","01BLO15","5.34482","600","0","yes","5.3448","16","0","197673","00001322","","0","0"
"2","01BLO20","6.20689","400","0","yes","6.4655","16","0","197673","00001322","","0","0"
"1","01BLO12","5.25862","500","0","yes","5.60344","16","0","197729","00001323","","0","0"
"1","01BLO12","4.95689","1000","0","yes","5.25862","16","0","197767","00001324","","0","0"
"1","05TUBPVCN4","20.4669","1872","0","yes","20.47","16","0","197783","00001327","","0","0"
"2","05CODPVC490","6.0616","156","0","yes","0","16","0","197783","00001327","","0","0"
"5","05REDBPVC3412","2.02299","146","0","yes","2.004","16","0","197783","00001327","","0","0"
"3","06POLH12","2.303","16000","0","yes","0","16","0","197783","00001327","","0","0"
"4","05ADAPHC34","2.721","156","0","yes","0","16","0","197783","00001327","","0","0"
"1","01BLO12","4.9569","1000","0","yes","4.95689","16","0","197858","00001326","","0","0"
"1","05ADAHHC112","5.7053","78","0","yes","4.9116","16","0","197921","00001328","","0","0"
"2","05CPH1","3.8114","72","0","yes","0","16","0","197921","00001328","","0","0"
"3","05CDH11245","8.37","108","0","yes","0","16","0","197921","00001328","","0","0"
"4","05RBPH1121","5.2635","71","0","yes","0","16","0","197921","00001328","","0","0"
"5","05TPVCHC112","66.8791","72","0","yes","0","16","0","197921","00001328","","0","0"
"6","05TUBPVCH1","37.1904","36","0","yes","0","16","0","197921","00001328","","0","0"
"7","06POLH12","2.303","200","0","yes","0","16","0","197921","00001328","","0","0"
"8","05PEGAPVC50","13.2617","34","0","yes","0","16","0","197921","00001328","","0","0"
"9","05PEG500","69.275","36","0","yes","0","16","0","197921","00001328","","0","0"
"10","05TUBPVCN4","20.4669","1140","0","yes","0","16","0","197921","00001328","","0","0"
"11","05COPPVC4","3.0972","34","0","yes","0","16","0","197921","00001328","","0","0"
"12","06MANPJARML","2.494","300","0","yes","0","16","0","197921","00001328","","0","0"
"13","05REDPVC42","4.7599","24","0","yes","0","16","0","197921","00001328","","0","0"
"14","05TUBPVCN2","8.1349","96","0","yes","0","16","0","197921","00001328","","0","0"
"15","05CODPVC490","6.0616","170","0","yes","0","16","0","197921","00001328","","0","0"
"16","05ADAPIM1","4.2473","120","0","yes","0","16","0","197921","00001328","","0","0"
"17","05PVCR1141","11.9286","120","0","yes","0","16","0","197921","00001328","","0","0"
"1","03VIPR64127","12.75","78","0","yes","12.4","16","0","198022","00001329","","0","0"
"1","01BLO12","4.95689","1000","0","yes","4.9569","16","0","198049","00001330","","0","0"
"1","05TUBPVCHA34","47.6493","40","0","yes","24.82","16","0","198120","00001331","","0","0"
"2","08POLF34","2.3699","400","0","yes","0","16","0","198120","00001331","","0","0"
"3","05PEGAPVC50","13.826","34","0","yes","0","16","0","198120","00001331","","0","0"
"4","05CPH1","3.9609","72","0","yes","0","16","0","198120","00001331","","0","0"
"5","05CODPVH4011290","7.5701","108","0","yes","0","16","0","198120","00001331","","0","0"
"6","05TUBPVCH1","38.3346","36","0","yes","0","16","0","198120","00001331","","0","0"
"7","05TPVCHC112","68.8461","72","0","yes","0","16","0","198120","00001331","","0","0"
"8","06MANPJARML","2.61","300","0","yes","0","16","0","198120","00001331","","0","0"
"9","06POLH12","2.4076","200","0","yes","0","16","0","198120","00001331","","0","0"
"10","05PEG500","72.223","20","0","yes","0","16","0","198120","00001331","","0","0"
"11","05CODPVC490","6.4748","326","0","yes","0","16","0","198120","00001331","","0","0"
"12","05COPPVC4","3.3089","34","0","yes","0","16","0","198120","00001331","","0","0"
"13","05REDPVC42","5.0847","24","0","yes","0","16","0","198120","00001331","","0","0"
"14","05TUBPVCN2","8.3198","96","0","yes","0","16","0","198120","00001331","","0","0"
"15","05TUBPVCN4","20.932","3012","0","yes","0","16","0","198120","00001331","","0","0"
"16","05ADAPHC34","2.8278","156","0","yes","0","16","0","198120","00001331","","0","0"
"17","05PEGADO50","14.718","24","0","yes","0","16","0","198120","00001331","","0","0"
"1","01BLO12","5.25862","500","0","yes","4.95689","16","0","198160","00001332","","0","0"
"1","06MS50","8.70818","440","0","yes","8.276","16","0","198164","00001333","","0","0"
"1","05CODIN1","15.51724","12","0","yes","7.9617","16","0","198169","00001334","","0","0"
"1","01BLO15","5.34482","1000","0","yes","5.34482","16","0","198305","00001335","","0","0"
"1","03PTR114","16","5730","0","yes","15.5","16","0","198318","00001336","","0","0"
"1","01BLO12","5.25862","1000","0","yes","5.25862","16","0","198340","00001337","","0","0"
"1","01BLO12","4.95689","1000","0","yes","5.25862","16","0","198345","00001338","","0","0"
"1","01CEMBIG","1894.85137","50","0","yes","1885.43","16","0","198353","00001339","","0","0"
"1","03LA10128400","380.6","215","0","yes","356.6","16","0","198408","00001340","","0","0"
"2","03LAMC2836","342.54","340","0","yes","317.88","16","0","198408","00001340","","0","0"
"3","03LA101285","475.75","96","0","yes","445.85","16","0","198408","00001340","","0","0"
"1","01BLO12","4.95689","500","0","yes","4.95689","16","0","198425","00001341","","0","0"
"1","01BLO12","5.25862","500","0","yes","5.0431","16","0","198722","00001385","","0","0"
"1","01C200","1320","13","0","yes","1320","16","0","199055","00001386","","0","0"
"2","01CR200","1405","18","0","yes","1405","16","0","199055","00001386","","0","0"
"1","01BLO12","5.0431","1000","0","yes","5.25862","16","0","199088","00001387","","0","0"
"1","01BLO12","5.0431","500","0","yes","5.0431","16","0","199096","00001388","","0","0"
"1","01BLO12","5.25862","1000","0","yes","5.0431","16","0","199100","00001389","","0","0"
"1","05TRD263","207.53028","177","0","yes","194.2246","16","0","199187","00001403","","0","0"
"2","05SILL104","56.76876","18","0","yes","50.2955","16","0","199187","00001403","","0","0"
"3","05ALCTNC100","30.13305","1","0","yes","0","16","0","199187","00001403","","0","0"
"1","01CEMCAZ50","107.7585","1020","0","yes","107.7585","16","0","199314","00001342","","0","0"
"1","01CEMCAZ50","107.7585","1020","0","yes","107.7585","16","0","199332","00001343","","0","0"
"1","05NIPG1126","21.21","34","0","yes","23.27","16","0","199379","00001344","","0","0"
"2","05TG112","14.2572","34","0","yes","16.25","16","0","199379","00001344","","0","0"
"3","05NIPG12112","2.21","34","0","yes","2.44","16","0","199379","00001344","","0","0"
"4","05COPGAL12","6.62","34","0","yes","3.45","16","0","199379","00001344","","0","0"
"1","01FM112","201.37","26","0","yes","201.37","0","0","199457","00001345","","0","0"
"2","01C8000","1.06295","2286","0","yes","1.3864","0","0","199457","00001345","","0","0"
"3","01GOT","1.1715","500","0","yes","1.1715","0","0","199457","00001345","","0","0"
"1","03LP100265","664.4","63","0","yes","908.4","16","0","199515","00001346","","0","0"
"2","03LPO100266","797.28","63","0","yes","1090","16","0","199515","00001346","","0","0"
"1","03LPO1002655","730.84","66","0","yes","0","16","0","199526","00001347","","0","0"
"2","03LPO26650","863.72","66","0","yes","0","16","0","199526","00001347","","0","0"
"1","01HL","3.135","1850","0","yes","3.3","0","0","199762","00001348","","0","0"
"2","01NG","243","8","0","yes","243","0","0","199762","00001348","","0","0"
"3","01GI","3.185","300","0","yes","3.185","0","0","199762","00001348","","0","0"
"4","01CPMV","8.19","300","0","yes","13.0585","0","0","199762","00001348","","0","0"
"5","01TU16","3.0459","305","0","yes","2.8936","0","0","199762","00001348","","0","0"
"6","01CPCV","10.556","100","0","yes","13.7524","0","0","199762","00001348","","0","0"
"1","01BLO12","5.25862","1000","0","yes","4.95689","16","0","199778","00001349","","0","0"
"1","01BLO12","5.0431","1250","0","yes","5.25862","16","0","199782","00001350","","0","0"
"1","01BLO12","5.0431","750","0","yes","5.0431","16","0","199786","00001351","","0","0"
"2","01BLO15","5.43103","400","0","yes","5.34482","16","0","199786","00001351","","0","0"
"1","06POLH12","2.40769","3000","0","yes","2.4076","16","0","199792","00001352","","0","0"
"1","05CODPVC11290","7.28445","108","0","yes","1.22","16","0","199797","00001353","","0","0"
"1","01CEMBIG","1897.31465","26","0","yes","1885.43","16","0","199843","00001354","","0","0"
"1","01CEMCAZ50","107.7585","1520","0","yes","107.7585","16","0","199852","00001355","","0","0"
"1","06MS50","8.62083","1296","0","yes","8.70818","16","0","199879","00001356","","0","0"
"1","01INV","62000","1","0","yes","0","0","0","200012","00001357","","0","0"
"1","01BLO12","5.25862","1000","0","yes","5.0431","16","0","200025","00001358","","0","0"
"1","01BLO12","5.0431","875","0","yes","5.25862","16","0","200292","00001359","","0","0"
"2","01BLO15","5.43103","300","0","yes","5.43103","16","0","200292","00001359","","0","0"
"1","01MS135305","229","700","0","yes","200","16","0","200408","00001360","","0","0"
"1","01CANABAR","65","150","0","yes","65","16","0","200415","00001361","","0","0"
"1","03PTR214","15.1","16292","0","yes","15.5","16","0","201008","00001362","","0","0"
"2","03PTR21214","15.1","4562","0","yes","15.5","16","0","201008","00001362","","0","0"
"3","03PTR3314","15.1","9196","0","yes","14","16","0","201008","00001362","","0","0"
"1","01CEMCAZ50","107.7585","1020","0","yes","107.7585","16","0","201462","00001363","","0","0"
"1","01CEMBIG","1886.94051","50","0","yes","1897.3147","16","0","201466","00001364","","0","0"
"1","01BLO15","5.4311","1000","0","yes","5.43103","16","0","201570","00001365","","0","0"
"1","01BLO12","5.0431","1250","0","yes","5.0431","16","0","202024","00001366","","0","0"
"1","01BLO10","5.17241","1500","0","yes","4.9138","16","0","202086","00001367","","0","0"
"1","01BLO12","5.25862","1000","0","yes","5.0431","16","0","202092","00001368","","0","0"
"1","01CEMM","120.15749","1020","0","yes","120.15749","16","0","202185","00001369","","0","0"
"1","01CEMM","120.15749","1020","0","yes","104.74149","16","0","202213","00001370","","0","0"
"1","01BLO12","5.0431","1250","0","yes","5.25862","16","0","202506","00001371","","0","0"
"1","01BLO12","5.25862","1000","0","yes","5.0431","16","0","202540","00001372","","0","0"
"1","01CEMCAZ50","107.75849","1020","0","yes","107.7585","16","0","202597","00001373","","0","0"
"1","01CEMCAZ50","107.7585","1020","0","yes","107.75849","16","0","202608","00001374","","0","0"
"1","03LG31030","176.62","10","0","yes","0","16","0","202612","00001375","","0","0"
"1","01CIG","6.5429","327","0","yes","6.5429","0","0","202930","00001376","","0","0"
"2","01IC","2.325","50","0","yes","2.325","0","0","202930","00001376","","0","0"
"3","01TU16","2.8936","915","0","yes","3.0459","0","0","202930","00001376","","0","0"
"4","01FD2","582","1","0","yes","582","0","0","202930","00001376","","0","0"
"5","01GI","3.185","500","0","yes","3.185","0","0","202930","00001376","","0","0"
"6","01TI","2.325","50","0","yes","2.325","0","0","202930","00001376","","0","0"
"1","01BLO15","5.43103","1000","0","yes","5.0431","16","0","203142","00001377","","0","0"
"1","01BLO12","5.0431","1250","0","yes","5.25862","16","0","203177","00001378","","0","0"
"1","01PM248","64","204","0","yes","58.36","16","0","203192","00001379","","0","0"
